"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.147083379E-4,-9.937834167E-1,1.471440125E0,9.405391388E0
1.073870833E-2,-1.168919220E0,1.398990784E0,9.232949982E0
2.076170834E-2,-1.216071167E0,1.220561829E0,9.037606201E0
3.078470833E-2,-1.401984558E0,1.140328674E0,8.795409851E0
4.080870833E-2,-1.538350983E0,1.101858673E0,8.869056702E0
5.083170833E-2,-1.601519623E0,1.072369995E0,9.145082703E0
6.085470832E-2,-1.687890015E0,1.015188904E0,9.491013336E0
7.087770833E-2,-1.795366516E0,9.190887451E-1,9.727371826E0
8.090170834E-2,-1.532513123E0,1.022523651E0,9.901759186E0
9.092470833E-2,-7.924520874E-1,1.242117004E0,9.932445374E0
1.009477083E-1,-3.727249146E-2,1.532812500E0,1.022448807E1
1.109717083E-1,-1.333726501E-1,1.756297760E0,1.046204407E1
1.209947083E-1,-6.384223938E-1,2.066901855E0,1.078282700E1
1.310177083E-1,-6.653663635E-1,2.595602417E0,1.098340988E1
1.410417083E-1,-1.362167358E-1,2.925366669E0,1.075348801E1
1.510647083E-1,1.082698517E0,2.875670013E0,1.048315018E1
1.610877083E-1,2.507884827E0,2.562371521E0,1.051772827E1
1.711117083E-1,3.309018860E0,2.527194672E0,1.060604462E1
1.811347083E-1,3.358416138E0,2.210902405E0,1.036265076E1
1.911577083E-1,3.519481201E0,1.540446625E0,9.665700073E0
2.011817083E-1,3.067271576E0,7.738906860E-1,9.055868225E0
2.112047083E-1,3.686833191E-1,-3.504212952E-1,8.293802948E0
2.212277083E-1,1.358574829E0,-9.563612366E-1,9.126371613E0
2.312507083E-1,1.066981201E0,-9.901908875E-1,9.834848328E0
2.412747083E-1,1.387614441E0,-3.577560425E-1,1.092877350E1
2.512977083E-1,2.263592834E0,8.246351624E-1,1.263776962E1
2.613207083E-1,3.609444122E0,1.730102234E0,1.296424072E1
2.713447083E-1,5.981112213E0,2.061812439E0,1.254930359E1
2.813677083E-1,7.628137207E0,2.190544739E0,1.187570435E1
2.913907083E-1,8.005502472E0,2.101629639E0,1.160087585E1
3.014147083E-1,7.516469421E0,1.598675537E0,1.163680115E1
3.114377083E-1,6.108796692E0,1.610500946E0,1.243509109E1
3.214607083E-1,5.400319977E0,1.482666779E0,1.343037140E1
3.314837083E-1,5.341192932E0,1.172960815E0,1.305614960E1
3.415077083E-1,5.085674286E0,1.163081360E0,1.245215561E1
3.515307083E-1,5.224435730E0,1.554667053E0,1.165581161E1
3.615537083E-1,5.720504150E0,2.431693268E0,1.039468414E1
3.715777083E-1,6.477030945E0,3.478017426E0,9.852062531E0
3.816007083E-1,7.004234619E0,4.056863708E0,9.239536285E0
3.916237083E-1,7.458839264E0,4.233346710E0,9.223519592E0
4.016477083E-1,7.186555481E0,4.151616669E0,9.714797974E0
4.116707083E-1,7.216044159E0,3.516487427E0,1.100167191E1
4.216937083E-1,8.046217804E0,2.110760651E0,1.066068100E1
4.317177083E-1,7.980354767E0,6.042933655E-1,9.563163300E0
4.417407083E-1,6.780599670E0,-9.924362183E-2,9.144933014E0
4.517637083E-1,6.283034363E0,2.525248718E-1,9.372160492E0
4.617877083E-1,8.062833252E0,7.830216980E-1,1.160865967E1
4.718107083E-1,9.474098511E0,9.053173828E-1,1.589694214E1
4.818337083E-1,8.566835175E0,5.587879944E-1,1.287322998E1
4.918567083E-1,7.940986633E0,1.439257050E0,1.584350327E1
5.018807083E-1,7.639064484E0,6.951544189E-1,1.419977142E1
5.119037083E-1,7.895930328E0,-4.240681458E-1,1.229004272E1
5.219267083E-1,8.184081116E0,-1.106948090E0,1.073747131E1
5.319507083E-1,7.652835846E0,-6.448590088E-1,1.064421524E1
5.419737083E-1,7.678432617E0,-1.499880981E-1,1.089494385E1
5.519967083E-1,7.911797333E0,1.227447510E-2,1.034124527E1
5.620207083E-1,7.170688477E0,6.526428223E-2,9.642498322E0
5.720437083E-1,6.321504364E0,2.026785278E-1,9.661508789E0
5.820667083E-1,5.840105438E0,5.659730530E-1,9.383087769E0
5.920897083E-1,5.403463440E0,8.289761353E-1,8.987759857E0
6.021137083E-1,5.068609772E0,9.771679688E-1,8.662635956E0
6.121367083E-1,4.906945953E0,9.172924805E-1,8.372239838E0
6.221597083E-1,5.100493469E0,6.891668701E-1,7.383096771E0
6.321837083E-1,4.687502289E0,5.381309509E-1,6.502028961E0
6.422067083E-1,3.734883270E0,1.948947144E-1,6.157295837E0
6.522297083E-1,2.918181610E0,-3.026705933E-1,6.521488495E0
6.622537083E-1,2.225571899E0,-4.805007935E-1,7.101382599E0
6.722767083E-1,1.905687103E0,-4.616400146E-1,7.181316376E0
6.822997083E-1,1.680106201E0,-5.902226257E-1,7.162305908E0
6.923237083E-1,1.590442657E0,-4.824467468E-1,7.221283264E0
7.023467083E-1,1.719923401E0,-2.953358459E-1,7.029981079E0
7.123697083E-1,1.215023346E0,-3.436853027E-1,6.669680328E0
7.223927083E-1,-2.984793091E-1,-6.131250000E-1,6.472540283E0
7.324167083E-1,-1.573976898E0,-9.345066833E-1,7.214247894E0
7.424397917E-1,-2.145638123E0,-1.260079651E0,7.491172028E0
7.524627917E-1,-2.140997772E0,-1.320404205E0,6.847809906E0
7.624867917E-1,-2.323917389E0,-1.102457428E0,6.828050995E0
7.725097917E-1,-2.596500549E0,-5.878276062E-1,6.524631958E0
7.825327917E-1,-2.874771881E0,-1.101708984E0,5.147495728E0
7.925567917E-1,-2.694846039E0,-5.670208740E-1,5.321883087E0
8.025797917E-1,-3.355422363E0,1.151106262E-1,5.272635498E0
8.126027917E-1,-3.842958527E0,2.555186462E-1,5.248834991E0
8.226257917E-1,-3.922742615E0,3.252735901E-1,5.087171173E0
8.326497917E-1,-3.112028503E0,4.083508301E-1,4.993915100E0
8.426727917E-1,-2.290387115E0,6.616241455E-1,5.398224335E0
8.526957917E-1,-1.951791229E0,1.502874756E0,6.159541168E0
8.627197917E-1,-1.821711731E0,2.546205139E0,7.069199524E0
8.727427917E-1,-1.636995850E0,3.444936218E0,7.881260834E0
8.827657917E-1,-1.237326965E0,4.110302582E0,8.015681305E0
8.927897917E-1,-1.296004944E0,4.528383179E0,7.304510193E0
9.028127917E-1,-1.881287842E0,4.589605865E0,6.606511688E0
9.128357917E-1,-2.472109222E0,4.031865692E0,5.913752289E0
9.228587917E-1,-2.985541534E0,3.376079407E0,5.913153534E0
9.328827917E-1,-3.432062988E0,2.569556580E0,6.259084167E0
9.429057917E-1,-3.627406769E0,1.559606781E0,6.182892609E0
9.529287917E-1,-3.557352448E0,1.010997620E0,6.257287903E0
9.629527917E-1,-3.498375092E0,1.056952057E0,6.303841095E0
9.729757917E-1,-3.033890991E0,1.578467560E0,6.429878998E0
9.829987917E-1,-2.289339294E0,2.594554596E0,6.340664520E0
9.930227917E-1,-1.694027252E0,3.765719147E0,6.107299805E0
1.003045792E0,-1.128203888E0,4.719086609E0,6.159690857E0
1.013068792E0,-6.747967529E-1,5.176685028E0,6.594536591E0
1.023091792E0,-4.959187317E-1,5.019212494E0,7.081923065E0
1.033115792E0,-4.067042542E-1,4.664150848E0,7.285350037E0
1.043138792E0,-4.703219604E-1,4.316723328E0,7.635172577E0
1.053161792E0,-2.357597351E-1,3.671564941E0,7.744595032E0
1.063185792E0,5.972579956E-2,3.322939911E0,7.649542694E0
1.073208792E0,5.837860107E-3,3.662284241E0,7.124883728E0
1.083231792E0,-1.037342834E-1,4.208797760E0,6.666387177E0
1.093255792E0,-7.888595581E-2,4.458029480E0,6.294410706E0
1.103278792E0,5.144801331E-1,5.003944244E0,5.999523926E0
1.113301792E0,1.841470642E0,6.479425964E0,6.146218872E0
1.123325792E0,3.162772980E0,7.909402313E0,6.472091217E0
1.133348792E0,4.155209198E0,9.041647797E0,6.456074524E0
1.143371792E0,3.576662292E0,1.234572693E1,5.490881653E0
1.153394792E0,1.849404144E0,1.864313141E1,3.396886139E0
1.163418792E0,1.689386902E0,1.382809433E1,5.724695435E0
1.173441792E0,2.240091705E0,6.135441284E0,8.265212402E0
1.183464792E0,1.336570587E0,4.060755615E0,8.220156097E0
1.193488792E0,-9.026229858E-1,3.359014893E0,7.447163544E0
1.203511792E0,-2.137105865E0,5.025649109E0,6.101012878E0
1.213534792E0,-2.379601593E0,6.165229340E0,5.129982147E0
1.223557792E0,-1.492396545E0,4.429588623E0,5.225483551E0
1.233581792E0,3.442840576E-1,3.540287933E0,5.146896973E0
1.243604792E0,1.534010010E0,4.021686859E0,5.614225159E0
1.253627792E0,1.481319580E0,4.473447418E0,6.940317535E0
1.263651792E0,1.480870514E0,4.457430725E0,8.623267822E0
1.273674792E0,2.014660492E0,3.897295532E0,9.866282959E0
1.283697792E0,2.488574982E0,3.255430298E0,1.056278458E1
1.293721792E0,3.217708740E0,2.829715576E0,1.156569901E1
1.303744792E0,3.649860077E0,2.467917938E0,1.199859879E1
1.313767792E0,3.626209259E0,1.909429321E0,1.142828476E1
1.323790792E0,3.394491119E0,1.493594055E0,1.116109039E1
1.333814792E0,3.287164307E0,1.519490204E0,1.138622223E1
1.343837792E0,3.033591614E0,1.237476654E0,1.076291840E1
1.353860792E0,2.780617676E0,5.836363220E-1,1.037776932E1
1.363884792E0,2.849773865E0,1.669029236E-1,1.016401382E1
1.373907792E0,2.966980133E0,9.565109253E-2,9.161099396E0
1.383930792E0,2.945574646E0,1.025667114E0,8.429420929E0
1.393954792E0,3.496429138E0,1.900597687E0,8.368198242E0
1.403977792E0,3.747157745E0,1.857038269E0,8.012088776E0
1.414000792E0,2.938090210E0,2.233056335E0,8.443491669E0
1.424023792E0,1.729054413E0,2.913241882E0,9.580227814E0
1.434047792E0,1.261726227E0,3.237317963E0,1.074675201E1
1.444070792E0,6.770420837E-1,3.550616455E0,1.153366562E1
1.454093792E0,-1.975891113E-1,4.374054108E0,1.130089966E1
1.464117792E0,-1.340911560E0,5.073699188E0,1.185609512E1
1.474140792E0,-1.921105042E0,5.646707611E0,1.169637726E1
1.484163792E0,-1.994602203E0,5.588029633E0,1.048090485E1
1.494186792E0,-1.827699280E0,5.225932617E0,9.970166931E0
1.504210792E0,-1.347946930E0,4.742887115E0,9.825717316E0
1.514233792E0,-6.788383484E-1,3.886817322E0,9.131311340E0
1.524256792E0,-3.695814514E-1,2.598596191E0,8.591833191E0
1.534280792E0,-4.897814941E-1,1.690135345E0,8.125253448E0
1.544303792E0,-3.743714905E-1,1.472188568E0,8.234077148E0
1.554326792E0,1.589694214E-1,1.413809967E0,8.522826691E0
1.564350792E0,7.461982727E-1,1.403631134E0,8.245752869E0
1.574373792E0,8.418493652E-1,1.650318146E0,7.834408264E0
1.584396792E0,6.520440674E-1,2.175725555E0,8.085136871E0
1.594419792E0,1.064586182E0,3.592529297E0,4.690496063E0
1.604443792E0,1.999841309E0,6.227050781E-1,7.120842133E0
1.614466792E0,7.469467163E-1,1.877845001E0,7.626340942E0
1.624489792E0,-1.642384644E0,1.415905609E0,5.617218933E0
1.634513792E0,2.850821686E0,-1.008901978E-1,9.810000000E0
1.644536792E0,3.592229919E0,1.023870850E-1,1.074705139E1
1.654559792E0,1.090781708E0,1.143921204E0,1.341016342E1
1.664583792E0,-2.314187622E-1,1.486109619E0,1.526705200E1
1.674606792E0,4.567002869E-1,1.736838226E0,1.458941116E1
1.684629792E0,1.306632843E0,2.438728638E0,1.104732697E1
1.694652792E0,9.919871521E-1,2.308349762E0,8.898545380E0
1.704676792E0,-2.191442871E-1,2.179467773E0,8.611741791E0
1.714699792E0,-1.091979218E0,2.265538788E0,8.837322693E0
1.724722792E0,-1.450633392E0,2.098785553E0,9.656269684E0
1.734746792E0,-1.286125488E0,1.476529541E0,9.974058838E0
1.744770208E0,-3.430865479E-1,7.533833313E-1,9.665251007E0
1.754793208E0,4.215234375E-1,3.921844482E-1,9.019344177E0
1.764816208E0,-7.304809570E-2,4.414320374E-1,8.892258453E0
1.774840208E0,-8.279283142E-1,5.312452698E-1,8.689130859E0
1.784863208E0,-1.066382446E0,1.929487610E-1,8.567882996E0
1.794886208E0,-1.042282562E0,-4.176315308E-2,8.825497284E0
1.804910208E0,-2.728825378E-1,-3.703298950E-1,8.533005524E0
1.814933208E0,1.073118439E0,-8.003855896E-1,7.400161285E0
1.824956208E0,1.109492798E0,-1.925745392E0,5.793701935E0
1.834980208E0,-3.564088440E-1,-2.718796234E0,5.299130402E0
1.845003208E0,-1.001716919E0,-2.467169495E0,6.315067749E0
1.855026208E0,-3.679348755E-1,-2.194286957E0,6.572532349E0
1.865049208E0,3.353027344E-1,-2.146985321E0,5.805826721E0
1.875073208E0,7.200027466E-1,-2.046095123E0,1.119327347E1
1.885096208E0,1.072070618E0,-1.567989349E0,2.307721069E1
1.895119208E0,3.637435913E-1,-2.001487885E0,2.420227112E1
1.905143208E0,8.655001831E-1,-2.656076660E0,2.090223358E1
1.915166208E0,8.538244629E-1,-2.867736511E0,1.507215729E1
1.925189208E0,5.159770203E-1,-2.762205963E0,9.480086060E0
1.935212208E0,9.508227539E-1,-3.172951813E0,6.630162506E0
1.945236208E0,1.034648438E0,-3.407963104E0,5.606591034E0
1.955259208E0,1.359922028E0,-2.990032196E0,6.466103668E0
1.965282208E0,1.797162781E0,-2.157164154E0,8.406518555E0
1.975306208E0,1.592987366E0,-1.536854095E0,9.729018402E0
1.985329208E0,1.285526733E0,-6.105802917E-1,1.035322037E1
1.995352208E0,4.234693909E-1,5.583389282E-2,1.037193146E1
2.005375208E0,-6.286926270E-3,4.424798584E-1,1.052386551E1
2.015399208E0,4.569996643E-1,2.838098145E-1,9.856403503E0
