"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.147083379E-4,-2.011544555E-1,-5.506208166E-2,-2.168212533E-1
1.073870833E-2,-3.051212728E-1,-1.603915691E-1,-2.103621811E-1
2.076170834E-2,-4.177274406E-1,-3.409346938E-1,-1.813632846E-1
3.078470833E-2,-5.271140933E-1,-4.659345448E-1,-1.465341449E-1
4.080870833E-2,-6.155076027E-1,-5.537917018E-1,-8.993397653E-2
5.083170833E-2,-6.547170281E-1,-6.904719472E-1,-5.411077291E-3
6.085470832E-2,-6.401021481E-1,-8.749557734E-1,1.036158130E-1
7.087770833E-2,-5.872627497E-1,-1.095878720E0,2.084050179E-1
8.090170834E-2,-5.397623181E-1,-1.311066985E0,2.709416151E-1
9.092470833E-2,-5.178688765E-1,-1.477316856E0,2.626341581E-1
1.009477083E-1,-4.815851748E-1,-1.644390345E0,2.195111662E-1
1.109717083E-1,-4.164771736E-1,-1.792804122E0,2.022964656E-1
1.209947083E-1,-3.172701597E-1,-1.889637113E0,2.254009992E-1
1.310177083E-1,-2.197710872E-1,-2.043232441E0,2.799763381E-1
1.410417083E-1,-1.332636178E-1,-2.366560221E0,2.350991517E-1
1.510647083E-1,-7.346467674E-2,-2.662681341E0,-2.899626642E-2
1.610877083E-1,-5.007387325E-2,-2.851075888E0,-4.226516783E-1
1.711117083E-1,-8.871199191E-2,-2.911894321E0,-7.878489494E-1
1.811347083E-1,-2.016326934E-1,-2.945074797E0,-1.073434591E0
1.911577083E-1,-3.798412383E-1,-2.984100819E0,-1.274855971E0
2.011817083E-1,-6.743866205E-1,-2.829491615E0,-1.120402455E0
2.112047083E-1,-9.918220639E-1,-2.646928787E0,-7.953087687E-1
2.212277083E-1,-1.224478841E0,-2.512915134E0,-3.725441992E-1
2.312507083E-1,-1.358389616E0,-2.291651964E0,1.469082683E-1
2.412747083E-1,-1.204150200E0,-2.186480999E0,6.462986469E-1
2.512977083E-1,-8.149871230E-1,-1.845300794E0,1.062078834E0
2.613207083E-1,-3.179379404E-1,-1.650856495E0,1.129272461E0
2.713447083E-1,1.977871954E-1,-1.733957529E0,8.309822679E-1
2.813677083E-1,6.681848168E-1,-1.849816680E0,3.535448909E-1
2.913907083E-1,1.050290823E0,-1.816706538E0,-1.352636516E-1
3.014147083E-1,1.387808681E0,-1.678865314E0,-5.094364285E-1
3.114377083E-1,1.717958927E0,-1.394947290E0,-7.184479833E-1
3.214607083E-1,1.997694612E0,-1.081968069E0,-8.789974451E-1
3.314837083E-1,2.163159609E0,-7.203641534E-1,-9.542714953E-1
3.415077083E-1,2.188069582E0,-3.975525200E-1,-9.326255918E-1
3.515307083E-1,2.063501120E0,-3.239433765E-1,-8.317123652E-1
3.615537083E-1,1.786486030E0,-3.589647412E-1,-7.809533477E-1
3.715777083E-1,1.412552476E0,-5.288393497E-1,-8.434016705E-1
3.816007083E-1,9.452859759E-1,-6.826097369E-1,-1.002680063E0
3.916237083E-1,3.942517936E-1,-8.810225725E-1,-1.241663456E0
4.016477083E-1,-1.992320418E-1,-1.305947542E0,-1.464481950E0
4.116707083E-1,-8.730613589E-1,-1.785459995E0,-1.765340447E0
4.216937083E-1,-1.628311276E0,-2.126372576E0,-2.093954086E0
4.317177083E-1,-2.368215799E0,-2.042222738E0,-2.332751513E0
4.417407083E-1,-2.940212965E0,-1.625761747E0,-2.398008347E0
4.517637083E-1,-3.236659765E0,-1.297922134E0,-2.315385342E0
4.617877083E-1,-2.442955732E0,-1.898341298E0,-2.198240042E0
4.718107083E-1,-1.714900851E0,-1.390562177E0,-2.168693066E0
4.818337083E-1,-6.312872171E-1,-5.290945172E-1,-2.158694506E0
4.918567083E-1,3.367734849E-1,6.258368492E-1,-2.268321276E0
5.018807083E-1,1.050398350E0,1.428977489E0,-2.373153925E0
5.119037083E-1,1.465314388E0,1.614940643E0,-2.368536472E0
5.219267083E-1,1.630213141E0,1.483696103E0,-2.270971775E0
5.319507083E-1,1.658379912E0,1.446948051E0,-2.206400633E0
5.419737083E-1,1.615844250E0,1.687753677E0,-2.236095905E0
5.519967083E-1,1.488027096E0,2.153132677E0,-2.266457319E0
5.620207083E-1,1.420145512E0,2.537899971E0,-2.164496660E0
5.720437083E-1,1.447006106E0,2.809126139E0,-1.957932115E0
5.820667083E-1,1.482893229E0,2.946655512E0,-1.660031438E0
5.920897083E-1,1.493286610E0,2.952733517E0,-1.338758588E0
6.021137083E-1,1.408446312E0,3.008401155E0,-1.111701727E0
6.121367083E-1,1.172508359E0,3.021804810E0,-1.054739833E0
6.221597083E-1,7.831857204E-1,2.919806242E0,-1.159271002E0
6.321837083E-1,3.543804884E-1,2.812963247E0,-1.266209483E0
6.422067083E-1,1.237839740E-2,2.663297415E0,-1.265990257E0
6.522297083E-1,-1.915803403E-1,2.513067722E0,-1.192585349E0
6.622537083E-1,-3.054531217E-1,2.383717537E0,-1.149467468E0
6.722767083E-1,-3.644759059E-1,2.215859652E0,-1.165808201E0
6.822997083E-1,-3.726108074E-1,2.001413584E0,-1.230890751E0
6.923237083E-1,-3.377684653E-1,1.731195688E0,-1.363651872E0
7.023467083E-1,-3.094710410E-1,1.432719350E0,-1.543415546E0
7.123697083E-1,-3.910005689E-1,1.423440933E0,-1.671175718E0
7.223927083E-1,-4.700437188E-1,1.805521488E0,-1.609701157E0
7.324167083E-1,-4.382443726E-1,2.180273533E0,-1.359129667E0
7.424397917E-1,-2.396255434E-1,2.188915730E0,-9.474017620E-1
7.524627917E-1,1.429979056E-1,2.092513084E0,-5.197540522E-1
7.624867917E-1,5.870850682E-1,2.190747976E0,-2.269011289E-1
7.725097917E-1,2.251448333E-1,2.231266975E0,-5.093798786E-2
7.825327917E-1,-1.098717749E-1,1.813897729E0,4.925492406E-2
7.925567917E-1,-3.282350600E-1,1.415408373E0,1.326294839E-1
8.025797917E-1,-5.134682655E-1,1.216301084E0,2.562710047E-1
8.126027917E-1,-6.931810379E-1,1.080100775E0,4.582737684E-1
8.226257917E-1,-8.155266643E-1,8.466882706E-1,6.716063023E-1
8.326497917E-1,-7.845093608E-1,5.033715963E-1,8.473407626E-1
8.426727917E-1,-5.676774383E-1,1.890613586E-1,9.586840272E-1
8.526957917E-1,-2.065027207E-1,7.257658988E-2,9.686169624E-1
8.627197917E-1,2.163340300E-1,2.103837281E-1,8.796572685E-1
8.727427917E-1,6.106067896E-1,4.105568826E-1,7.398559451E-1
8.827657917E-1,8.605998158E-1,5.048599243E-1,5.861327052E-1
8.927897917E-1,8.699576259E-1,5.992352366E-1,4.443412423E-1
9.028127917E-1,7.029649019E-1,6.041545868E-1,3.974280655E-1
9.128357917E-1,4.534870088E-1,5.082350373E-1,4.839671254E-1
9.228587917E-1,2.310326248E-1,4.245736897E-1,6.745783687E-1
9.328827917E-1,6.330291182E-2,3.135737181E-1,9.834959507E-1
9.429057917E-1,-4.751441628E-2,1.601167768E-1,1.365425467E0
9.529287917E-1,-1.244140863E-1,1.856351830E-2,1.724908710E0
9.629527917E-1,-1.669642031E-1,-6.051532179E-2,2.000130415E0
9.729757917E-1,-1.628654003E-1,-2.126414329E-1,2.183260918E0
9.829987917E-1,-1.560341269E-1,-4.111643732E-1,2.257889509E0
9.930227917E-1,-1.593997031E-1,-5.725633502E-1,2.222900391E0
1.003045792E0,-1.453680396E-1,-6.360443234E-1,2.143460751E0
1.013068792E0,-9.278376400E-2,-6.095770001E-1,2.079730511E0
1.023091792E0,-1.843895763E-2,-4.735472500E-1,2.021782160E0
1.033115792E0,7.795687765E-2,-2.232437879E-1,1.986396790E0
1.043138792E0,2.419061214E-1,3.575500334E-3,1.994747400E0
1.053161792E0,4.674283266E-1,1.226552054E-1,2.038947582E0
1.063185792E0,6.935487986E-1,1.975590140E-1,2.110980511E0
1.073208792E0,8.762842417E-1,2.092340291E-1,2.174670458E0
1.083231792E0,1.035697103E0,8.718561381E-2,2.205013752E0
1.093255792E0,1.171237350E0,-1.023223624E-1,2.160040855E0
1.103278792E0,1.285827518E0,-4.038923383E-1,1.941419959E0
1.113301792E0,1.400656343E0,-7.175185680E-1,1.581124306E0
1.123325792E0,1.497462273E0,-8.879336715E-1,1.111132026E0
1.133348792E0,1.427436709E0,-9.589838386E-1,7.482702732E-1
1.143371792E0,1.527540535E-1,-1.157479882E0,8.141057491E-1
1.153394792E0,-1.437077403E0,-4.417957664E-1,1.044644117E0
1.163418792E0,-1.508921862E0,3.182176948E-1,1.000477076E0
1.173441792E0,-8.656787276E-1,6.912315637E-2,9.060493112E-1
1.183464792E0,-2.769310176E-1,-2.029147446E-1,9.537143111E-1
1.193488792E0,-7.233335078E-2,-2.932155430E-1,1.109616399E0
1.203511792E0,-4.729047418E-1,-4.079876840E-1,1.290622711E0
1.213534792E0,-9.719128013E-1,-3.250159025E-1,1.449038506E0
1.223557792E0,-1.205766797E0,-4.538774788E-1,1.487688422E0
1.233581792E0,-1.355205655E0,-7.969284654E-1,1.448940635E0
1.243604792E0,-1.510898113E0,-8.982904553E-1,1.399285913E0
1.253627792E0,-1.632061243E0,-7.543488145E-1,1.386783838E0
1.263651792E0,-1.645044923E0,-5.054503083E-1,1.348633766E0
1.273674792E0,-1.583096385E0,-1.186763570E-1,1.253471017E0
1.283697792E0,-1.432606220E0,8.599156886E-2,1.089675069E0
1.293721792E0,-1.205151081E0,1.717934608E-1,8.601586819E-1
1.303744792E0,-1.053302646E0,2.139198780E-1,6.733286381E-1
1.313767792E0,-1.023781896E0,3.090785444E-1,5.369784236E-1
1.323790792E0,-9.532864094E-1,4.188990593E-1,3.915463388E-1
1.333814792E0,-8.927600980E-1,6.194823980E-1,2.416458875E-1
1.343837792E0,-8.887121081E-1,6.345404387E-1,1.129955053E-1
1.353860792E0,-8.535148501E-1,4.810401201E-1,-1.962410100E-2
1.363884792E0,-8.643935919E-1,2.061323971E-1,-9.431005269E-2
1.373907792E0,-9.924620390E-1,-1.276957244E-1,-1.457938701E-1
1.383930792E0,-1.212914467E0,-3.017540872E-1,-2.459534854E-1
1.393954792E0,-1.450619936E0,-3.483663499E-1,-4.385085404E-1
1.403977792E0,-1.600540996E0,-2.701144218E-1,-6.347451210E-1
1.414000792E0,-1.569423795E0,5.441661552E-2,-7.544716597E-1
1.424023792E0,-1.394775748E0,5.971030593E-1,-8.159406185E-1
1.434047792E0,-1.117937326E0,1.113057971E0,-8.385830522E-1
1.444070792E0,-8.842731714E-1,1.280042052E0,-8.065785170E-1
1.454093792E0,-6.606400013E-1,1.356641531E0,-6.484206319E-1
1.464117792E0,-3.351218104E-1,1.251847625E0,-4.091036320E-1
1.474140792E0,-2.753439732E-2,7.776286006E-1,-1.221764460E-1
1.484163792E0,2.474423051E-1,2.008313239E-1,1.362228692E-1
1.494186792E0,4.928140640E-1,-1.984395534E-1,3.256570399E-1
1.504210792E0,6.102703810E-1,-4.443909824E-1,4.425623417E-1
1.514233792E0,6.110516787E-1,-5.614115000E-1,5.169988871E-1
1.524256792E0,5.300806165E-1,-4.886116087E-1,5.878160596E-1
1.534280792E0,3.823470175E-1,-3.779508173E-1,6.211761236E-1
1.544303792E0,2.601574361E-1,-2.207420319E-1,6.327020526E-1
1.554326792E0,1.085856631E-1,-1.099952906E-1,6.114858389E-1
1.564350792E0,-7.508243620E-2,-7.659631968E-2,5.919917226E-1
1.574373792E0,-2.842320800E-1,-9.939625859E-2,6.110088229E-1
1.584396792E0,-6.591410041E-1,4.531673193E-1,5.022668839E-1
1.594419792E0,-1.278773069E0,1.316940486E-1,3.118801117E-1
1.604443792E0,-1.297633529E0,1.424687266E0,6.948737428E-5
1.614466792E0,-1.802267194E0,2.535892010E0,-2.383750379E-1
1.624489792E0,-1.964377999E0,3.363284111E0,-5.393005610E-1
1.634513792E0,-1.891880870E0,3.658949375E0,-6.757258177E-1
1.644536792E0,-1.946492910E0,3.405913353E0,-4.374589324E-1
1.654559792E0,-1.865907669E0,2.723420858E0,-1.419355869E-1
1.664583792E0,-1.259513855E0,2.120700359E0,-4.148701206E-2
1.674606792E0,-6.638077497E-1,1.209571719E0,-1.162737980E-1
1.684629792E0,-2.571254969E-1,1.120769233E-1,-2.967421114E-1
1.694652792E0,4.503386468E-2,-7.742754221E-1,-4.205756485E-1
1.704676792E0,1.444603205E-1,-1.344708562E0,-3.996410668E-1
1.714699792E0,8.543395251E-2,-1.283003569E0,-3.432486355E-1
1.724722792E0,-1.045469046E-1,-6.997420192E-1,-3.123695552E-1
1.734746792E0,-3.083967865E-1,-7.025989145E-2,-3.500523567E-1
1.744770208E0,-4.282813966E-1,2.375136465E-1,-4.971001148E-1
1.754793208E0,-4.573170543E-1,2.062404901E-1,-6.433368325E-1
1.764816208E0,-4.477674961E-1,-3.294358775E-2,-6.870547533E-1
1.774840208E0,-4.423018992E-1,-4.733464122E-1,-6.655026674E-1
1.784863208E0,-3.921772242E-1,-8.375083804E-1,-6.351279616E-1
1.794886208E0,-4.202736914E-1,-1.086547852E0,-6.030155420E-1
1.804910208E0,-6.023668051E-1,-1.339075089E0,-6.404327154E-1
1.814933208E0,-8.923566341E-1,-1.588129044E0,-7.111278772E-1
1.824956208E0,-1.280883789E0,-1.846415639E0,-5.507571101E-1
1.834980208E0,-1.685466170E0,-1.687816858E0,-2.182342559E-1
1.845003208E0,-2.134043694E0,-9.678951502E-1,2.225077897E-2
1.855026208E0,-2.706919432E0,-6.711750031E-1,1.038336381E-1
1.865049208E0,-3.102751493E0,-9.173549414E-1,1.450564414E-1
1.875073208E0,-2.696236610E0,1.623385400E-1,1.489541978E-1
1.885096208E0,-1.493407726E0,2.729158998E-1,2.061961889E-1
1.895119208E0,-2.454025671E-2,-7.001002431E-1,2.621445060E-1
1.905143208E0,1.148555875E0,-8.061507940E-1,3.531045020E-1
1.915166208E0,1.585011005E0,-5.563492179E-1,6.822794080E-1
1.925189208E0,1.363776684E0,-2.830380201E-1,1.010920644E0
1.935212208E0,8.036861420E-1,-1.355041116E-1,1.211548805E0
1.945236208E0,2.811979055E-1,-1.853853911E-1,1.360260725E0
1.955259208E0,5.178287253E-2,-3.354570270E-1,1.423091769E0
1.965282208E0,8.461805433E-2,-5.089595914E-1,1.360106945E0
1.975306208E0,2.094071954E-1,-5.689998865E-1,1.193461776E0
1.985329208E0,2.577915192E-1,-4.730086029E-1,9.917347431E-1
1.995352208E0,2.647008002E-1,-3.826711774E-1,8.640555739E-1
2.005375208E0,2.664113343E-1,-3.607698679E-1,6.981390715E-1
2.015399208E0,2.643477917E-1,-3.114448488E-1,6.436212659E-1
2.025422208E0,2.987960577E-1,-3.205555379E-1,6.989268661E-1
2.035445208E0,3.267811239E-1,-4.929465652E-1,7.557907701E-1
2.045469208E0,3.281385303E-1,-7.089566588E-1,7.691829801E-1
2.055492208E0,2.941102087E-1,-1.005074263E0,7.711441517E-1
2.065515208E0,2.111340761E-1,-1.278904438E0,8.051170707E-1
2.075538208E0,1.132633165E-1,-1.307698250E0,8.049002290E-1
2.085562208E0,3.551498801E-2,-1.268925071E0,7.826505303E-1
2.095585208E0,-5.198839586E-3,-1.083824277E0,7.193185091E-1
2.105608208E0,1.051168051E-2,-7.242751718E-1,6.822792292E-1
2.115632208E0,2.983614244E-2,-5.031291842E-1,6.521469951E-1
2.125655208E0,3.100580163E-2,-4.901265502E-1,6.180518866E-1
2.135678208E0,-6.872542668E-3,-5.331160426E-1,5.337516069E-1
2.145702208E0,-7.744044811E-2,-4.567821324E-1,3.905542493E-1
2.155725208E0,-1.346169412E-1,-2.547912598E-1,2.224508375E-1
2.165748208E0,-1.680726409E-1,-7.497756183E-2,8.232782036E-2
2.175771208E0,-1.736642569E-1,-3.504693881E-2,-1.840339042E-2
2.185795208E0,-1.897702515E-1,3.128334880E-2,-3.751476482E-2
2.195818208E0,-2.590931356E-1,2.763495147E-1,8.229754865E-3
2.205841208E0,-3.318032920E-1,5.261444449E-1,8.535485715E-3
2.215865208E0,-3.851436079E-1,6.999917626E-1,-1.460715756E-2
2.225888208E0,-3.792414963E-1,7.915773392E-1,-1.106466055E-1
2.235911208E0,-5.639183521E-1,3.261209428E-1,-6.024028063E-1
2.245934208E0,-7.429637909E-1,-1.936135814E-2,-8.578001857E-1
2.255958208E0,-7.293526530E-1,-8.541677147E-2,-1.041089296E0
2.265981208E0,-6.007254720E-1,-2.105067670E-1,-1.303319335E0
2.276004208E0,-4.963107705E-1,-3.460916877E-1,-1.631454825E0
2.286028208E0,-4.311094284E-1,-2.889607549E-1,-1.878577590E0
2.296051208E0,-3.647211492E-1,-7.498554885E-2,-1.912748575E0
2.306074208E0,-2.727757990E-1,2.207939178E-1,-1.822080493E0
2.316098208E0,-9.064020962E-2,4.080277085E-1,-1.772607327E0
2.326121208E0,1.991098523E-1,4.795061350E-1,-1.851773262E0
2.336144208E0,4.704074860E-1,4.424895942E-1,-1.963511586E0
2.346167208E0,6.209825873E-1,4.766920507E-1,-2.080551863E0
2.356191208E0,6.290372610E-1,6.100971699E-1,-2.263393402E0
2.366214208E0,5.687166452E-1,7.517802715E-1,-2.508752346E0
2.376237208E0,5.341544747E-1,7.038330436E-1,-2.701721907E0
2.386261208E0,5.836921930E-1,6.148605943E-1,-2.772496462E0
2.396284208E0,6.757205129E-1,5.495150685E-1,-2.678764820E0
2.406307208E0,7.488130927E-1,4.512670636E-1,-2.435788870E0
2.416330208E0,8.042027354E-1,4.634891450E-1,-2.156020164E0
2.426354208E0,1.090689421E0,8.254036903E-1,-1.910091400E0
2.436377208E0,1.635934830E0,1.122626424E0,-1.619540334E0
2.446400208E0,1.390021920E0,3.429683745E-1,-1.201608777E0
2.456424208E0,9.518128037E-1,1.572619230E-1,-8.839945197E-1
2.466447208E0,7.504993677E-1,3.105742633E-1,-4.354334772E-1
2.476470208E0,7.504374385E-1,1.105616614E-1,1.356338412E-1
2.486493208E0,7.971804738E-1,-3.364129066E-1,4.735205472E-1
2.496517208E0,7.938627005E-1,-8.875182271E-1,7.494568825E-1
2.506540208E0,7.664544582E-1,-1.245058179E0,9.984733462E-1
2.516563208E0,6.907427907E-1,-1.428292394E0,1.128019571E0
2.526587208E0,6.062896848E-1,-1.454447269E0,1.211808681E0
2.536610208E0,6.257679462E-1,-1.364442110E0,1.254724741E0
2.546633208E0,7.234495282E-1,-1.261305571E0,1.280948281E0
2.556656208E0,8.607985973E-1,-1.131053805E0,1.289309144E0
2.566680208E0,1.024556637E0,-1.028256536E0,1.301451325E0
2.576703208E0,1.153161883E0,-9.256054759E-1,1.270257831E0
2.586726208E0,1.179008126E0,-7.981042266E-1,1.214743614E0
2.596750208E0,1.151335120E0,-6.493052840E-1,1.145654678E0
2.606773208E0,1.163061261E0,-5.607109666E-1,1.072816730E0
2.616796208E0,1.228228807E0,-5.580827594E-1,9.230853319E-1
2.626820208E0,1.330559969E0,-5.478950739E-1,6.887460947E-1
2.636843208E0,1.444962978E0,-5.173287988E-1,4.758984745E-1
2.646866208E0,1.520898223E0,-4.534432590E-1,2.466732860E-1
2.656889208E0,1.545897126E0,-3.858015239E-1,1.235926640E-3
2.666913208E0,1.547186613E0,-2.826746106E-1,-2.607485354E-1
2.676936208E0,1.523782134E0,-1.828243583E-1,-5.060718060E-1
2.686959208E0,1.479932666E0,-1.429254115E-1,-7.149174213E-1
2.696983208E0,1.414925218E0,-1.994665414E-1,-8.679932952E-1
2.707006208E0,1.323632002E0,-2.900718153E-1,-9.285218716E-1
2.717029208E0,1.200802803E0,-3.707202077E-1,-8.832567930E-1
2.727052208E0,1.038574815E0,-4.356438220E-1,-7.832390666E-1
2.737076208E0,8.658558130E-1,-5.103208423E-1,-7.238100767E-1
2.747098458E0,7.140031457E-1,-5.611717701E-1,-6.589440107E-1
2.757121458E0,6.199863553E-1,-4.194018543E-1,-5.389962792E-1
2.767145458E0,5.598651767E-1,-2.020383775E-1,-3.758499920E-1
2.777168458E0,5.006653666E-1,3.945071250E-3,-2.241901904E-1
2.787191458E0,5.002089143E-1,1.392062157E-1,-9.137596190E-2
2.797214458E0,4.613924623E-1,2.753726840E-1,-1.772045530E-2
2.807238458E0,3.359011412E-1,2.983008921E-1,-9.460126981E-3
2.817261458E0,1.781550795E-1,1.551163495E-1,3.946999088E-3
2.827284458E0,1.313682646E-2,-2.176707052E-2,1.220193058E-1
2.837308458E0,-1.193582118E-1,-1.072507352E-1,4.043349326E-1
2.847331458E0,-2.364744544E-1,-1.063617691E-1,7.167202830E-1
2.857354458E0,-3.347288370E-1,-1.239876002E-1,1.098454952E0
2.867377458E0,-3.673062325E-1,-1.727538109E-1,1.529460073E0
2.877401458E0,-3.870110214E-1,-2.359288931E-1,1.849487901E0
2.887424458E0,-4.474216402E-1,-2.420504391E-1,2.025822401E0
2.897447458E0,-5.927916169E-1,-1.763011366E-1,2.103721619E0
2.907471458E0,-7.145407200E-1,-2.020687610E-2,2.121839285E0
2.917494458E0,-4.525822103E-1,2.024414539E-1,2.130506277E0
2.927517458E0,-1.641062051E-1,7.721589506E-2,1.919196844E0
2.937540458E0,-7.937183976E-2,-4.505983293E-1,1.547709703E0
2.947564458E0,1.862503216E-2,-8.309472799E-1,1.228454828E0
