Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717764259389000000,-0.0796914236966666,1.7597833687619049,9.632732914428573,-0.0167617556711904,-0.0173284380501619,-0.0343094553273333,1.0,F
1717764259585000000,-0.17212705993545,1.6076793136999998,9.760206047100002,0.00646247617015,0.007189906760635,-0.0231410829115249,1.0,F
1717764259589000000,-0.17212705993545,1.6076793136999998,9.760206047100002,0.00646247617015,0.007189906760635,-0.0231410829115249,1.0,F
1717764259785000000,-0.2881358184855,2.1854852599,8.82472638695,-0.1286399613340499,0.01146364071145,-0.007631896600145,1.0,F
1717764259789000000,-0.2881358184855,2.1854852599,8.82472638695,-0.1286399613340499,0.01146364071145,-0.007631896600145,1.0,F
1717764259985000000,-0.2964659957905,1.90201972955,8.98223634335,-0.38560119345,0.06040189187695,-0.03512551193174,1.0,F
1717764259989000000,-0.2964659957905,1.90201972955,8.98223634335,-0.38560119345,0.06040189187695,-0.03512551193174,1.0,F
1717764260185000000,-0.407490119929965,0.2481539611927,9.23086930805,-0.66938306689,0.0964538754925,0.0130856318397349,1.0,F
1717764260189000000,-0.407490119929965,0.2481539611927,9.23086930805,-0.66938306689,0.0964538754925,0.0130856318397349,1.0,F
1717764260385000000,-0.3765793990965,-1.441577224835,9.8019392625,-0.58793304265,0.06219965252905,-0.0407158415861,1.0,F
1717764260389000000,-0.3765793990965,-1.441577224835,9.8019392625,-0.58793304265,0.06219965252905,-0.0407158415861,1.0,F
1717764260585000000,-1.0041119385115,-3.1866258775,11.03783670065,-0.19312448980475,0.092845534716,0.079206363668,1.0,F
1717764260589000000,-1.0041119385115,-3.1866258775,11.03783670065,-0.19312448980475,0.092845534716,0.079206363668,1.0,F
1717764260785000000,-0.9887438964847144,-3.261296670047619,10.522703640380954,0.0771048929108095,-0.0522096377871428,-0.0673177925051685,1.0,F
1717764260789000000,-0.9887438964847144,-3.261296670047619,10.522703640380954,0.0771048929108095,-0.0522096377871428,-0.0673177925051685,1.0,F
1717764260985000000,-1.011386810326,-1.6305143279600005,10.02229602815,0.52028849274,-0.01099363877835,0.06475444685177,1.0,F
1717764260989000000,-1.011386810326,-1.6305143279600005,10.02229602815,0.52028849274,-0.01099363877835,0.06475444685177,1.0,F
1717764261185000000,-0.8182135161899999,-0.3015853500194999,9.1859701766,0.477004222585,-0.15160226625905,0.0048323975885,1.0,F
1717764261189000000,-0.8182135161899999,-0.3015853500194999,9.1859701766,0.477004222585,-0.15160226625905,0.0048323975885,1.0,F
1717764261385000000,-0.2054328003095,0.4431684265149999,9.754510390800002,0.5182044610400001,-0.0664224222775,-0.0082062523769999,1.0,F
1717764261389000000,-0.2054328003095,0.4431684265149999,9.754510390800002,0.5182044610400001,-0.0664224222775,-0.0082062523769999,1.0,F
1717764261585000000,0.0894464950755,2.262799484195,8.3080607986,0.32797015662205,-0.103697629897205,-0.0308416642786499,1.0,F
1717764261589000000,0.0894464950755,2.262799484195,8.3080607986,0.32797015662205,-0.103697629897205,-0.0308416642786499,1.0,F
1717764261785000000,-0.19606228638036,2.4390130463,8.35893251045,-0.366339579595,0.01423149441855,-0.0252999720512,1.0,F
1717764261789000000,-0.19606228638036,2.4390130463,8.35893251045,-0.366339579595,0.01423149441855,-0.0252999720512,1.0,F
1717764261985000000,-0.1616563339327,0.3437975692645,9.28239965055,-0.7102189272650001,0.115535710038675,-0.0395502116069999,1.0,F
1717764261989000000,-0.1616563339327,0.3437975692645,9.28239965055,-0.7102189272650001,0.115535710038675,-0.0395502116069999,1.0,F
1717764262185000000,-0.4663088771338095,-1.5236601040047622,10.099961308,-0.6215431576571429,0.1138638217166666,0.0522021533299523,1.0,F
1717764262189000000,-0.4663088771338095,-1.5236601040047622,10.099961308,-0.6215431576571429,0.1138638217166666,0.0522021533299523,1.0,F
1717764262385000000,-0.91681347656,-2.8656333846,10.659101784,-0.1727481780989999,0.1356164917364999,0.0546415401984499,1.0,F
1717764262389000000,-0.91681347656,-2.8656333846,10.659101784,-0.1727481780989999,0.1356164917364999,0.0546415401984499,1.0,F
1717764262585000000,-1.380818572845,-2.61772640985,10.3189266816,0.2305948645354999,0.180185161531,0.04715263624565,1.0,F
1717764262589000000,-1.380818572845,-2.61772640985,10.3189266816,0.2305948645354999,0.180185161531,0.04715263624565,1.0,F
1717764262785000000,-1.3795836410500002,-1.5312407685499998,9.91981913,0.381209791455,-0.111853788464,-0.0306313735909,1.0,F
1717764262789000000,-1.3795836410500002,-1.5312407685499998,9.91981913,0.381209791455,-0.111853788464,-0.0306313735909,1.0,F
1717764262985000000,-1.254264244123,-0.6247333602750001,9.71264994055,0.3983966715549999,0.0635537322049,-0.0332809361546999,1.0,F
1717764262989000000,-1.254264244123,-0.6247333602750001,9.71264994055,0.3983966715549999,0.0635537322049,-0.0332809361546999,1.0,F
1717764263385000000,-0.126472000117,1.741912673835,8.7674779356,0.4965625293449999,-0.12128937281985,-0.05063712487406,1.0,F
1717764263389000000,-0.126472000117,1.741912673835,8.7674779356,0.4965625293449999,-0.12128937281985,-0.05063712487406,1.0,F
1717764263585000000,-0.5143379287294999,2.85820882415,8.32051490015,-0.18152200721645,0.1929736018149999,0.04381947893846,1.0,F
1717764263589000000,-0.5143379287294999,2.85820882415,8.32051490015,-0.18152200721645,0.1929736018149999,0.04381947893846,1.0,F
1717764263785000000,-0.6067240251909525,1.4623233685571426,8.985728367428571,-0.4760203240857143,-0.1713373597811429,-0.1494231677746666,1.0,F
1717764263789000000,-0.6067240251909525,1.4623233685571426,8.985728367428571,-0.4760203240857143,-0.1713373597811429,-0.1494231677746666,1.0,F
1717764263985000000,-0.664228729233,0.3813469848735,9.5244762495,-0.6056719645850001,-0.11304343407765,-0.05445140237037,1.0,F
