Timestamps,Gyro_X,Gyro_Y,Gyro_Z
1.7177634160231892e+18,-0.010145736680238096,-0.0015589224748571429,0.00258319902612
1.7177634162231892e+18,-0.004669352755365,0.003497783839805,0.006090814981029999
1.7177634164231892e+18,0.0033759607700799997,0.004659644944975,0.002155159855785
1.7177634166231892e+18,0.007524134946215001,0.005708690487994999,-0.0015890338459594998
1.7177634168231892e+18,0.0013890858511000001,-0.003861617553339999,-0.012921060098185003
1.7177634170231892e+18,0.00812102431065,0.00902068935115,0.0039423662703
1.7177634172231892e+18,0.0024347486903700003,0.014389596204800001,0.01210043264985
1.7177634174231892e+18,-0.09115720505809524,0.020583751168095236,0.017105712023238098
1.7177634176231892e+18,-0.44475390686499994,0.03861497389100001,0.011659994837850001
1.7177634178231892e+18,-0.47514279037499996,0.13404507674011498,-0.010958225632335002
1.7177634180231892e+18,-0.66110516339,-0.14025421342615,-0.007707613031600001
1.7177634182231892e+18,-0.643584077065,0.1310078526875,0.09864547612449999
1.7177634184231892e+18,-0.23753607030550006,0.291953019795,0.04341059415630001
1.7177634186231892e+18,0.1779333499623,0.193217435663,-0.07933002778055
1.7177634188231892e+18,0.5097699562666667,0.22392519084714285,0.10263201212571428
1.7177634190231892e+18,0.619122323405,-0.41337123661450004,0.0817752307314
1.7177634192231892e+18,0.59507131353,-0.5491821214650001,0.10786636892149999
1.7177634194231892e+18,0.25589807442400003,-0.8493010163599999,0.30664781928
1.7177634196231892e+18,-0.264148189678585,0.24267307595600002,-0.018461547005850003
1.7177634198231892e+18,-0.656526678805,0.4163957837905,0.04342856856805
1.7177634200231892e+18,-0.7542016059150001,0.20872392468100004,-0.0056627839567000016
1.7177634202231892e+18,-0.36534998313699996,0.19728525467600003,-0.008233723280850003
1.7177634204231892e+18,-0.14491127165714288,0.07645212787380953,0.06951194954490478
1.7177634206231892e+18,-0.07128787832025,-0.0033687144646000005,-0.044397097407350004
1.7177634208231892e+18,0.0004888171199500191,0.022469120518950003,-0.047039924191050006
1.7177634210231892e+18,0.7441863507049999,0.04369673095305,-0.05788331420445
1.7177634212231892e+18,0.636765620115,-0.0792220029035,-0.023344210791550003
1.7177634214231892e+18,0.47411330641000005,-0.29825637005,-0.02788430460165
1.7177634216231892e+18,-0.085586732064,0.07189474134849999,0.02288998498825
1.7177634218231892e+18,0.06144929575977144,-0.06336490629233334,-0.05946064929233332
1.7177634220231892e+18,-0.12451330850686,-0.007901448940800002,0.0581686879839
1.7177634222231892e+18,-0.65487898886,-0.0520498904871,0.030602646154250002
1.7177634224231892e+18,-0.7380905091749999,0.22190013303999997,0.07789484023095
1.7177634226231892e+18,-0.4168288245799999,0.5304793193900001,0.35101520941200004
1.7177634228231892e+18,-0.17305623110649998,0.030538776387150003,0.0095453917973
1.7177634230231892e+18,0.176439376918,-0.1753343042485,-0.125208316733
1.7177634232231892e+18,0.46643928735999995,-0.13500558492,-0.134164147261
1.7177634234231892e+18,0.619762264547619,-0.10659038541714286,-0.0022505644834761897
1.7177634236231892e+18,0.40759406835,-0.25656262115350004,-0.19322472941349997
1.7177634238231892e+18,0.45492096841,-0.12994954203765,-0.09425975797604999
1.7177634240231892e+18,0.25359408383109994,0.0338337994605,0.014893541146449998
1.7177634242231892e+18,-0.114067588744125,0.050399968683950004,-0.0694907710413
1.7177634244231892e+18,-0.22066041417399998,0.04268684457649999,0.07262943945449998
1.7177634246231892e+18,-0.50800679474,0.0568858752007,0.083641960842
1.7177634248231892e+18,-0.44519521083333335,0.3132528556142857,0.13349563558142857
1.7177634250231892e+18,-0.44676416664999996,0.125902178598,0.0400120907485
1.7177634252231892e+18,-0.2562737330785,-0.07499893597099999,-0.0323473202718
1.7177634254231892e+18,-0.15509801023000003,-0.04959280174249999,0.029267801193350002
1.7177634256231892e+18,0.21645926777150004,-0.071295830511,-0.03164762806950001
1.7177634258231892e+18,0.48071684686999994,0.16424176967175,0.037038412417949994
1.7177634260231892e+18,0.48394421489,-0.15079305135,-0.028980593046550002
1.7177634262231892e+18,0.5011078587619047,-0.09455946002904762,-0.06072064265552381
1.7177634264231892e+18,0.4987615868449999,-0.052126348452250004,-0.0383290116928
1.7177634266231892e+18,-0.08766439594799999,0.030484251245915,0.05178346196160001
1.7177634268231892e+18,-0.36791913286,-0.024245576232899996,-0.037851984333049996
1.7177634270231892e+18,-0.7570056676849999,0.2037849009105,0.0054566630147
1.7177634272231892e+18,-0.549801826485,0.359480404107,0.139135534457
1.7177634274231892e+18,-0.350842203945,0.10085522356535,-0.014960720494599997
1.7177634276231892e+18,-0.18433228302100002,0.009544693498050002,0.07743664425419998
1.7177634278231892e+18,0.3232949092280952,-0.11612118442276192,0.028035411922380953
1.7177634280231892e+18,0.491956281655,0.15269423883744998,0.0953645029065
1.7177634282231892e+18,0.36555626913499994,-0.024751814091000003,0.18205551187599994
1.7177634284231892e+18,0.568391583855,-0.082826222455,0.062282042609229996
1.7177634286231892e+18,0.45068962573500004,-0.07656137785449998,0.0319092870215
1.7177634288231892e+18,-0.0003575339829999968,-0.061475981867749996,-0.02329416293645
1.7177634290231892e+18,-0.35355036183500005,-0.09249265017300001,-0.10816749837300002
1.7177634292231892e+18,-0.8076977871809523,0.08888048088761905,-0.08265790769095238
1.7177634294231892e+18,-0.5310083165749998,0.259614757445,-0.05610269131500001
1.7177634296231892e+18,-0.31475294547699995,0.013339515691500003,-0.08487921664650001
1.7177634298231892e+18,0.13869299507149999,0.09509845618249999,-0.18829364310000002
1.7177634300231892e+18,0.42875658571999997,0.274160634735,0.05876877508235001
1.7177634302231892e+18,0.064218116423535,-0.0622382728555,0.02655748980939999
1.7177634304231892e+18,0.0793198777605,-0.10836547184949999,-0.013671732379594997
1.7177634306231892e+18,-0.02156989621,-0.03273063467385,0.004757983621775
1.7177634308231892e+18,0.009964112160142855,-0.07796803489619049,-0.02116558359229524
1.7177634310231892e+18,-0.016555922513300004,-0.050913782138,-0.008961103367275002
1.7177634312231892e+18,0.05396417241274999,-0.03335607810755,0.0454003584584
1.7177634314231892e+18,0.0314297202623,0.029409001162150006,0.0379369683794
1.7177634316231892e+18,0.009870180120415,0.026728898193750007,0.00112927490829605
1.7177634318231892e+18,0.038320494723500007,-0.03585969717339999,-0.006015600590385001
1.7177634320231892e+18,0.0313060367717,-0.006190472503445,-0.002285167004505
1.7177634322231892e+18,0.027241695761904765,-2.1603623728571643e-05,-0.009114460559680952
1.7177634324231892e+18,0.013287180341999999,0.009476761845350002,0.015477285289749999
1.7177634326231892e+18,0.0020164084972095,0.017279557126700002,0.00450365601613
1.7177634328231892e+18,-0.0032141396601715,-0.00445158774962,0.002457740594135
1.7177634330231892e+18,-0.0084338460868,-0.0140494973044,0.00046321196136
1.7177634332231892e+18,-0.005696184118200001,-0.032432622742,0.0014639686794
1.7177634334231892e+18,0.0007118244011000002,-0.022816163068,0.017375942982470003
1.7177634336231892e+18,-0.008164447415523808,-0.04689590686095239,-0.0036840593505857145
1.7177634338231892e+18,-0.00547537401425,0.0044169768224,-0.0037080589448400003
1.7177634340231892e+18,-0.0071461948919,0.00098972166876,-0.01340739759625
1.7177634342231892e+18,0.019034050620599995,0.012168651820000001,-0.0038191538304540003
1.7177634344231892e+18,0.014268152948095003,-0.0023544420246,0.005660493940059501
1.7177634346231892e+18,0.018167849724000002,0.0021119954762049997,-0.005087251320905001
1.7177634348231892e+18,0.023586738249999996,0.01646303209675,0.00472805965636
1.7177634350231892e+18,0.0089815842922,0.0023239178702100004,0.0008658555278735
1.7177634352231892e+18,-0.005701649030047619,-0.009460075758242857,-0.0028076967050095236
1.7177634354231892e+18,-0.012629203817605,-0.003269251702949999,-0.00164348505173
1.7177634356231892e+18,-0.01202725594735,0.010739577492,0.006647640606055001
1.7177634358231892e+18,-0.011324662983245002,-0.0239951676681,-0.0016448369016740002
1.7177634360231892e+18,-0.0076085376123049995,-0.0226809143555,-0.0047969834640185
1.7177634362231892e+18,0.00085960249419,0.0013976864980049998,0.0017969725652499998
1.7177634364231892e+18,-0.0095602299731,-0.00284662148911,0.0002292009768199999
1.7177634366231892e+18,-0.011800363001211905,0.002934128711242857,0.004402348505704762
1.7177634368231892e+18,0.011472810688749998,0.0016152569209499999,-0.00442499282075
1.7177634370231892e+18,0.0183132739275,-0.0009572082433439999,-0.00267471853875
1.7177634372231892e+18,0.0198851569545,0.012425957737149999,-0.0005400162306205
1.7177634374231892e+18,-0.023346566848549997,-0.0024149111814190005,-0.005947504937580001
1.7177634376231892e+18,-0.03344707764983,-0.012569222331545,-0.0221050101694
1.7177634378231892e+18,-0.07302630365900001,0.014796562201419996,-0.04809971918186
1.7177634380231892e+18,-0.084059798348,-0.019021057198035,0.002411765408164999
1.7177634382231892e+18,0.016100659738919047,-0.0021607435883333336,-0.042163067142904756
1.7177634384231892e+18,-9.065507874999947e-05,-0.07538540824000001,0.0416681592151275
1.7177634386231892e+18,0.011288903175849999,0.03803643865931,-0.004825966781729999
1.7177634388231892e+18,0.05560781154749998,0.076412828637,0.057494779816000006
1.7177634390231892e+18,0.027056996756999997,0.038935839255985,0.04198897789582
1.7177634392231892e+18,-0.021573820996099998,0.06426604326605,0.00671098212463
1.7177634394231892e+18,-0.08347436031050001,0.003003273202849998,0.031132994473985005
1.7177634396231892e+18,0.13548700857004764,0.015601759993714286,0.02598944103466286
1.7177634398231892e+18,0.21748277955,-0.040542181119500004,0.07150771543670001
1.7177634400231892e+18,0.48106554597999995,-0.10506204869699998,0.03937348223915
1.7177634402231892e+18,0.85779508954,0.073264791212,0.19686995376370003
1.7177634404231892e+18,0.5660309284999999,-0.24855508432500004,0.004118205115449998
1.7177634406231892e+18,0.036201829324,-0.109767508386065,-0.10685524437900003
1.7177634408231892e+18,-0.382085157752,0.081215727795,-0.009001277064000007
1.7177634410231892e+18,-0.94249402278,-0.1790952750405,-0.0443141759445
1.7177634412231892e+18,-0.6776252105380953,0.08923983656781904,0.018965760622619048
1.7177634414231892e+18,-0.523768433925,0.32308495602500004,-0.0716260302542
1.7177634416231892e+18,-0.3194043342030001,0.022796810499929994,0.09482526890350002
1.7177634418231892e+18,0.3615911794815,-0.11602352754825,0.05014023166570001
1.7177634420231892e+18,0.47063168435999997,-0.30616391011749994,-0.0564943715921
1.7177634422231892e+18,0.5242523253000002,-0.2115911495815,-0.05452934392350003
1.7177634424231892e+18,0.6036810264,-0.07892296348304999,-0.0067248190740000005
1.7177634426231892e+18,0.5435355270238095,-0.1247814851209524,-0.029398368603999993
1.7177634428231892e+18,-0.5621536430217999,-0.016680554915545005,-0.07302780798345
1.7177634430231892e+18,-0.68904344738,0.07321098603315,-0.057171953063025006
1.7177634432231892e+18,-0.667967426775,0.199709878603955,0.0023086593027500006
1.7177634434231892e+18,-0.3953078106,0.18643025858450002,0.045475047587999994
1.7177634436231892e+18,0.028760362779799997,0.08338683475995,0.05899192708415
1.7177634438231892e+18,0.270631837665,0.048666699980500015,0.1146421939965
1.7177634440231892e+18,0.14590642069219048,0.05943685450061906,0.16619440381142855
1.7177634442231892e+18,0.4927856045845,-0.1727809773645,-0.07651082324399999
1.7177634444231892e+18,0.6167574808049999,0.1403924206914,0.126911332505
1.7177634446231892e+18,0.32045586705,0.052730751506349996,0.07934926692315
1.7177634448231892e+18,-0.004169333961549999,-0.032325673937,0.007784338849000007
1.7177634450231892e+18,-0.0885139035945,-0.109324312211,-0.07935458682315
1.7177634452231892e+18,-0.8464323267900001,-0.100848640594,-0.06912528532850001
1.7177634454231892e+18,-0.68119743467,0.13930012473215003,-0.027800832761259997
1.7177634456231892e+18,-0.26316657839523805,0.25635537110190476,-0.015891703145666666
1.7177634458231892e+18,-0.20136659648485003,0.042361952270650004,0.01806291127865
1.7177634460231892e+18,0.39148197043449995,-0.0358846406525,0.0446767772109
1.7177634462231892e+18,0.4501583471900001,-0.007962734949749996,0.0641568774355
1.7177634464231892e+18,0.53271199167,-0.12202305524429997,0.06651831325315001
1.7177634466231892e+18,0.41315571143499996,-0.032350557397000004,0.067378767677305
1.7177634468231892e+18,0.45632906109499993,-0.1455300599844595,0.01535104147835
1.7177634470231892e+18,-0.11498431346690476,-0.11365016789099998,-0.061938179655190474
1.7177634472231892e+18,-0.26454370414350004,-0.11951537531136498,-0.11147769824880001
1.7177634474231892e+18,-0.661937689785,-0.10832604541638,-0.19731947165000002
1.7177634476231892e+18,-0.6146912425750001,0.2573612295966,-0.026116502425249998
1.7177634478231892e+18,-0.31387452679429995,0.40389172211500013,0.091508101487
1.7177634480231892e+18,0.11027375738750003,0.07438299244345001,0.06311908364650001
1.7177634482231892e+18,-0.006662872476249987,0.010098431350449999,0.0647674440904
1.7177634484231892e+18,0.6575209885850001,-0.13399886921715,0.077950908056
1.7177634486231892e+18,0.5150327214095237,-0.10732350866400002,0.1028483650517619
1.7177634488231892e+18,0.42758646011,-0.398593615,0.006055299686249997
1.7177634490231892e+18,0.40756817162000003,-0.023005405649535,0.0216963343101
1.7177634492231892e+18,0.08714761501099999,-0.14301163097099998,-0.0012089254391000012
1.7177634494231892e+18,-0.16284816544050001,-0.044198950848999996,0.00719880205475
1.7177634496231892e+18,-0.58102056533,0.419352303604,-0.08765528011460003
1.7177634498231892e+18,-0.74941371527,0.26686709076500004,-0.08273002259625
1.7177634500231892e+18,-0.47174352550476195,0.01909412709414286,-0.06828223173312382
1.7177634502231892e+18,0.020408241634499995,0.057960408316,-0.06244609318349999
1.7177634504231892e+18,0.25504590725415,-0.15596943232435,-0.029348810826900003
1.7177634506231892e+18,-0.09150959002984999,-0.101685271044,-0.004405408447099997
1.7177634508231892e+18,0.024874763003500003,-0.18344713300349996,-0.008864072802699997
1.7177634510231892e+18,0.0081829136584,-0.011167696758935,0.03966490624015
1.7177634512231892e+18,0.0425070220605,-0.07429233099850001,-0.010688059277015
1.7177634514231892e+18,0.028361465642,-0.1022685376905,-0.02336902683545
1.7177634516231892e+18,0.0002852816942619047,-0.0038559668739523803,0.005129945663816715
1.7177634518231892e+18,-0.020529520068775,0.045693978480500004,0.01523972412105
1.7177634520231892e+18,-0.013247923953874998,0.03291120976163,0.010574592416494999
1.7177634522231892e+18,-0.017986122286549996,-0.010237311118549999,-0.015055890114550002
1.7177634524231892e+18,-0.013838408573134998,0.0046777512654,-0.00032997657525500064
1.7177634526231892e+18,-0.012048740942050001,-0.00725961056348,-0.006302047998472499
1.7177634528231892e+18,0.0040479962947150006,-0.003291941352655,0.0007232075210000003
1.7177634530231892e+18,0.020725881841861908,0.007005990560419046,0.007797655605190477
1.7177634532231892e+18,0.025401057767499995,-0.0116618564108,-0.000524991180186
1.7177634534231892e+18,0.023284371756,-0.0019183331285714997,-0.0006153987487949999
1.7177634536231892e+18,0.0136277967471,0.0022788824750475,-0.00026466930297999996
1.7177634538231892e+18,-0.006506679439854999,0.005481010559118001,0.00156326554714
1.7177634540231892e+18,-0.019635458662750006,-0.0038287626470649995,0.0013637217692499999
1.7177634542231892e+18,-0.0239296043755,-0.014109993085800002,-0.00113439910348
1.7177634544231892e+18,-0.015662367986857145,-0.004561646142823809,-0.0021403515545807624
1.7177634546231892e+18,-0.01037320585485,-0.001498841331455,-4.954172178000002e-05
1.7177634548231892e+18,-0.007250728592535,0.0007235171391404998,0.003430177108395
1.7177634550231892e+18,-0.0038514174843149998,-0.010591339296158003,0.003786798054639999
1.7177634552231892e+18,0.014194558980399999,-0.0011857372590750007,-0.004977382463685001
1.7177634554231892e+18,0.017196170753149997,0.01215693198615,0.0001734692136649999
1.7177634556231892e+18,0.018424370792,0.0015005669905364999,0.00137382531531
1.7177634558231892e+18,0.01633484046915,-0.005537122953515,0.0019571707350599997
1.7177634560231892e+18,-0.0021399814975428567,-0.0012434987747666668,0.00039333695478666655
1.7177634562231892e+18,-0.007840057369285001,-0.007812844659400001,0.0024002318735349996
1.7177634564231892e+18,-0.0009658431339434996,-0.0034848855690500003,-0.0009615100977550001
1.7177634566231892e+18,-0.011066915234899999,-0.00758860288265,0.0013199401087549997
1.7177634568231892e+18,-0.010649594327849999,-0.003992751532000001,0.00023960563698550004
1.7177634570231892e+18,-0.00826255819945,-0.00468613131673,-0.0025711478257455
1.7177634572231892e+18,-0.003565344680325,-0.0057259346823345,-0.001110666920415
1.7177634574231892e+18,0.005059476709452382,0.001874144543766666,-0.00019718766490319038
1.7177634576231892e+18,0.0106506688512,0.006979354750414999,0.0033042196417299996
1.7177634578231892e+18,0.017408046965,-0.004812120843825001,-0.0008914748847790001
1.7177634580231892e+18,0.0182946749025,0.00039430931778999996,-0.000307372852735
