Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.26262803466110174,1.971541954235757,-4.977943313515,11.4239063648,2.180477467511735,3.7432761297751473,-3.0640532684499995,10.656655161526317,7.996472948402832,3.459900953595216,-3.7426970214,12.3073093185
