Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717749846124000000,-0.0411430140921904,-0.5587808663752047,9.657431553714284,0.0658415147052381,0.0063649116392333,-0.0161284888087142,1.0,F
1717749846321000000,-0.3813320159930001,-0.4657789077877,9.7510675512,0.20345175193,0.00380505878702,-0.1252315206469999,1.0,F
1717749846324000000,-0.3813320159930001,-0.4657789077877,9.7510675512,0.20345175193,0.00380505878702,-0.1252315206469999,1.0,F
1717749846521000000,-0.4493356018,-0.2189646606475,9.8081812822,0.1156586859419999,-0.003984017798075,0.00135702104255,1.0,F
1717749846524000000,-0.4493356018,-0.2189646606475,9.8081812822,0.1156586859419999,-0.003984017798075,0.00135702104255,1.0,F
1717749846721000000,-0.2539843368515,0.2956801299975,9.90273964675,0.23918076158,0.01902100511416,0.100271926448,1.0,F
1717749846724000000,-0.2539843368515,0.2956801299975,9.90273964675,0.23918076158,0.01902100511416,0.100271926448,1.0,F
1717749846921000000,0.2367177429174999,1.125472068705,9.63540307615,0.2915922030699999,-0.05588647667485,-0.0451921788496,1.0,F
1717749846924000000,0.2367177429174999,1.125472068705,9.63540307615,0.2915922030699999,-0.05588647667485,-0.0451921788496,1.0,F
1717749847121000000,-0.2258428573677,1.81837367245,9.443838936,0.42793821991,0.0073124107552,0.12277465212,1.0,F
1717749847124000000,-0.2258428573677,1.81837367245,9.443838936,0.42793821991,0.0073124107552,0.12277465212,1.0,F
1717749847321000000,0.036314483646,1.9357445984,9.25680287925,0.5188189566050001,-0.00471896638615,0.0708647268855,1.0,F
1717749847324000000,0.036314483646,1.9357445984,9.25680287925,0.5188189566050001,-0.00471896638615,0.0708647268855,1.0,F
1717749847521000000,-0.1085385785819047,2.6553282165714287,8.885294363904762,0.1672819881995237,-0.0213214406602428,0.0137039034489428,1.0,F
1717749847524000000,-0.1085385785819047,2.6553282165714287,8.885294363904762,0.1672819881995237,-0.0213214406602428,0.0137039034489428,1.0,F
1717749847721000000,-0.1458866272009499,3.34041606905,7.850088157650001,-0.4442569702849999,-0.159840059283,0.0359324919970499,1.0,F
1717749847724000000,-0.1458866272009499,3.34041606905,7.850088157650001,-0.4442569702849999,-0.159840059283,0.0359324919970499,1.0,F
1717749847921000000,0.252719467155,1.14696736908,9.88193291465,-0.579765181245,-0.139758402484,0.0116535611231399,1.0,F
1717749847924000000,0.252719467155,1.14696736908,9.88193291465,-0.579765181245,-0.139758402484,0.0116535611231399,1.0,F
1717749848321000000,1.296588729735,0.25402924346,11.613419769,0.20187880168855,-0.00421373245745,-0.068094193932,1.0,F
1717749848324000000,1.296588729735,0.25402924346,11.613419769,0.20187880168855,-0.00421373245745,-0.068094193932,1.0,F
1717749848521000000,0.9368418273950002,0.685813842745,10.45163321735,0.479113382095,-0.02087461757075,-0.0858044384099999,1.0,F
1717749848524000000,0.9368418273950002,0.685813842745,10.45163321735,0.479113382095,-0.02087461757075,-0.0858044384099999,1.0,F
1717749848721000000,0.5092335433899999,2.34873577875,9.25145899195,0.70522164108,-0.0686095091171,-0.0063293573219999,1.0,F
1717749848724000000,0.5092335433899999,2.34873577875,9.25145899195,0.70522164108,-0.0686095091171,-0.0063293573219999,1.0,F
1717749849321000000,1.161569503805,3.82663497165,7.98596809385,-0.2587266629404999,0.192437051153,0.0500342319988999,1.0,F
1717749849324000000,1.161569503805,3.82663497165,7.98596809385,-0.2587266629404999,0.192437051153,0.0500342319988999,1.0,F
1717749849521000000,0.37526962281285,2.75023834985,9.7331198726,-0.2451091900399999,0.1041831815744999,0.0271140000350499,1.0,F
1717749849524000000,0.37526962281285,2.75023834985,9.7331198726,-0.2451091900399999,0.1041831815744999,0.0271140000350499,1.0,F
1717749849721000000,0.93449919894,2.48411425775,9.87816075935,0.0075752445955,-0.0304142050652,0.0065508397761099,1.0,F
1717749849724000000,0.93449919894,2.48411425775,9.87816075935,0.0075752445955,-0.0304142050652,0.0065508397761099,1.0,F
1717749849921000000,0.9491537246399998,2.95286448675,10.6489454044,0.2365970787215,0.12902319785605,-0.03426036449382,1.0,F
1717749849924000000,0.9491537246399998,2.95286448675,10.6489454044,0.2365970787215,0.12902319785605,-0.03426036449382,1.0,F
1717749850121000000,0.8389154663200001,3.49887654885,10.622570251,0.3294918224249999,0.0607849318504249,-0.0445972561856499,1.0,F
1717749850124000000,0.8389154663200001,3.49887654885,10.622570251,0.3294918224249999,0.0607849318504249,-0.0445972561856499,1.0,F
1717749850321000000,0.4948484573345,4.1127649613,9.41883343505,0.462914381915,0.07115055243097,-0.0585499586551,1.0,F
1717749850324000000,0.4948484573345,4.1127649613,9.41883343505,0.462914381915,0.07115055243097,-0.0585499586551,1.0,F
1717749850521000000,0.1872677176338095,4.7733024379047615,7.648010166714285,0.4962630513142856,0.1127111177385714,0.0525054319619047,1.0,F
1717749850524000000,0.1872677176338095,4.7733024379047615,7.648010166714285,0.4962630513142856,0.1127111177385714,0.0525054319619047,1.0,F
1717749850721000000,0.14519057464215,5.84491793055,6.407522987349999,-0.0225104372915,0.05828043915845,0.1084399102324999,1.0,F
1717749850724000000,0.14519057464215,5.84491793055,6.407522987349999,-0.0225104372915,0.05828043915845,0.1084399102324999,1.0,F
1717749850921000000,-0.2651062088145,5.722315383900001,6.1421248855,-0.160641768575,-0.0149692889289999,0.06005600537185,1.0,F
1717749850924000000,-0.2651062088145,5.722315383900001,6.1421248855,-0.160641768575,-0.0149692889289999,0.06005600537185,1.0,F
1717749851121000000,0.7142546997102,4.90235050975,7.5798625946,-0.4404198616649999,-0.0859062705629,-0.0133538978745835,1.0,F
1717749851124000000,0.7142546997102,4.90235050975,7.5798625946,-0.4404198616649999,-0.0859062705629,-0.0133538978745835,1.0,F
1717749851321000000,0.4893848190349999,3.7912410736999993,9.2232202149,-0.445409302415,-0.112828589881,0.050085819233,1.0,F
1717749851324000000,0.4893848190349999,3.7912410736999993,9.2232202149,-0.445409302415,-0.112828589881,0.050085819233,1.0,F
1717749851521000000,1.017501594605,3.33925598145,10.0273405375,-0.2792742460945,-0.0232820059174999,0.0118297977724614,1.0,F
1717749851524000000,1.017501594605,3.33925598145,10.0273405375,-0.2792742460945,-0.0232820059174999,0.0118297977724614,1.0,F
1717749851721000000,0.991261161785,3.29182711035,10.8148079915,0.185293994844,0.194690507657,0.012467440241215,1.0,F
1717749851724000000,0.991261161785,3.29182711035,10.8148079915,0.185293994844,0.194690507657,0.012467440241215,1.0,F
1717749852121000000,0.3264935531645,5.092507575899999,9.0529942016,0.4696900278249999,-0.1263309070763499,-0.0779187431525,1.0,F
