"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.180958331E-3,1.219654176E-2,-2.525406145E-2,1.740084775E-2
1.611395833E-2,-7.536683232E-3,7.533039898E-4,2.118253708E-2
2.604595833E-2,-2.212908864E-2,1.028886065E-2,1.608335227E-2
3.597895833E-2,-3.425446153E-2,1.086729951E-2,1.127181947E-2
4.591195833E-2,-3.654839844E-2,1.087322086E-2,1.817442663E-2
5.584395833E-2,-3.922753781E-2,2.460561693E-3,2.881987765E-2
6.577695833E-2,-3.000451811E-2,-1.367300842E-2,2.753109112E-2
7.570995833E-2,-2.357937582E-2,-9.664950892E-3,2.350199595E-2
8.564295833E-2,-2.313387208E-2,-6.043457426E-3,1.344395056E-2
9.557495833E-2,-1.597396471E-2,1.313343272E-2,-2.430885099E-3
1.055079583E-1,-4.763121717E-3,2.545534633E-2,-2.986686770E-3
1.154410417E-1,3.634890774E-3,2.505027875E-2,-4.001617432E-3
1.253740417E-1,2.696049167E-3,1.801983267E-2,-2.919729333E-3
1.353060417E-1,4.648945294E-3,9.098242968E-3,-7.876670919E-3
1.452390417E-1,2.274092520E-3,1.131333178E-3,-7.693936117E-3
1.551720417E-1,-4.059703089E-3,-2.095885575E-3,-7.889678702E-3
1.651040417E-1,-3.268134315E-3,1.787504647E-3,-3.940855619E-3
1.750370417E-1,-2.263590228E-3,1.343723573E-2,1.466692658E-3
1.849700417E-1,-6.329618394E-3,1.726474427E-2,5.457872525E-3
1.949030417E-1,-1.227619126E-2,2.324993163E-2,4.351595417E-3
2.048350417E-1,-8.173514158E-3,1.579810865E-2,6.484942511E-3
2.147680417E-1,-7.486950606E-3,4.539063666E-3,1.040458307E-2
2.247010417E-1,-1.503279433E-2,1.739675645E-3,1.352865249E-2
2.346340417E-1,-1.507380698E-2,-2.242016373E-3,1.142289117E-2
2.445660417E-1,-1.771597192E-2,-5.819314159E-3,1.383669768E-2
2.544990417E-1,-2.463885956E-2,-2.008347213E-2,1.817259006E-2
2.644320417E-1,-3.388908505E-2,-2.528622374E-2,1.628387533E-2
2.743640417E-1,-4.609621316E-2,-2.704231068E-2,1.369315293E-2
2.842970417E-1,-5.477551371E-2,-2.798068896E-2,1.603713818E-2
2.942300417E-1,-6.173915043E-2,-2.697081678E-2,1.601956226E-2
3.041630417E-1,-6.944173574E-2,-1.911163889E-2,1.227769628E-2
3.140950417E-1,-6.380861998E-2,-9.961816482E-3,8.856066503E-3
3.240280417E-1,-5.454174802E-2,-8.555471897E-3,1.837565098E-3
3.339610417E-1,-4.903539643E-2,-3.906657454E-3,-3.420313820E-3
3.438940417E-1,-3.844814003E-2,-1.303936541E-2,-5.129524041E-3
3.538260417E-1,-2.780188806E-2,-2.584917098E-2,-7.797828875E-4
3.637590417E-1,-2.183956839E-2,-3.346358612E-2,-3.402659670E-3
3.736920417E-1,-2.258898132E-2,-3.115569055E-2,-5.607490428E-3
3.836240417E-1,-2.252638899E-2,-2.571374178E-2,-1.359749399E-2
3.935570417E-1,-2.420684323E-2,-2.200422436E-2,-1.233915053E-2
4.034900417E-1,-2.444257587E-2,-2.227520756E-2,-5.298634525E-3
4.134230417E-1,-9.035123512E-3,-2.158305235E-2,-1.209883485E-3
4.233550417E-1,-1.107397955E-2,-2.549296059E-2,-4.808465019E-5
4.332880417E-1,-1.309212297E-2,-2.221620642E-2,-3.603670979E-3
4.432210417E-1,-1.749735139E-2,-1.739213057E-2,-8.039897308E-3
4.531540417E-1,-2.056824230E-2,-6.914190017E-3,-5.870752502E-3
4.630860417E-1,-2.461667731E-2,2.096639946E-5,-6.917573046E-4
4.730190417E-1,-2.757864445E-2,8.224034682E-3,-6.755120121E-4
4.829520417E-1,-2.758831158E-2,1.876698807E-2,-6.088008173E-3
4.928840417E-1,-2.221245319E-2,1.952971704E-2,-1.001190953E-2
5.028170417E-1,-2.191174775E-2,6.337578408E-3,-4.510281142E-3
5.127500417E-1,-2.955102548E-2,-6.097786129E-3,-1.904644538E-3
5.226830417E-1,-2.342677675E-2,-1.830637455E-2,3.712045727E-3
5.326150417E-1,-1.824426651E-2,-2.044915594E-2,2.109089168E-3
5.425480417E-1,-1.124233473E-2,-1.566310599E-2,-1.240199665E-3
5.524810417E-1,-4.458730575E-3,6.309119053E-4,-1.013831003E-3
5.624130417E-1,-9.926775238E-4,8.538269438E-3,-7.721306756E-4
5.723460417E-1,-2.996173687E-3,1.652668789E-2,-3.790024901E-3
5.822790417E-1,-1.598280389E-3,1.834216341E-2,-1.014645770E-2
5.922120417E-1,-4.555179621E-4,2.140719630E-2,-1.158190146E-2
6.021440417E-1,5.424475297E-3,1.158013195E-2,-6.980225444E-3
6.120770417E-1,5.267485976E-3,1.947858138E-3,-7.773831021E-3
6.220100417E-1,5.198020488E-3,-3.310945816E-3,-7.290650159E-3
6.319430417E-1,9.207676165E-3,1.738407649E-3,-5.561992526E-3
6.418750417E-1,1.347763278E-2,6.569710560E-3,-2.761720214E-3
6.518080417E-1,1.430081576E-2,1.622100733E-2,-5.114090629E-3
6.617410417E-1,1.472620107E-2,1.968334988E-2,-1.373792766E-3
6.716730417E-1,1.273735240E-2,1.891902275E-2,-1.400424400E-3
6.816060417E-1,1.252367999E-2,1.624599472E-2,-3.224324435E-3
6.915390417E-1,1.186295040E-2,1.265445724E-2,-4.838200286E-3
7.014720417E-1,1.211886387E-2,1.226483099E-2,-1.045698207E-2
7.114040417E-1,1.400091965E-2,1.010926813E-2,-1.432815287E-2
7.213370417E-1,1.693787798E-2,1.325584389E-2,-1.185614895E-2
