"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.268000005E-3,-2.369199097E-1,-2.137503624E-1,1.496704519E-1
1.634200000E-2,-3.184187710E-1,-3.539037406E-1,1.610591859E-1
2.641600000E-2,-3.818827868E-1,-3.383641243E-1,1.776449084E-1
3.648900000E-2,-4.177715480E-1,-2.109275758E-1,2.036024779E-1
4.656300000E-2,-4.258690774E-1,-1.102800518E-1,2.245180905E-1
5.663700000E-2,-4.236461222E-1,-4.315853864E-2,2.219231129E-1
6.671100000E-2,-4.189541042E-1,-6.638220977E-3,2.103727311E-1
7.678500000E-2,-4.113393128E-1,2.689656988E-2,1.975597292E-1
8.685900000E-2,-3.949348629E-1,1.453612745E-2,1.963081360E-1
9.693200000E-2,-3.940645456E-1,-4.240971059E-2,1.810844392E-1
1.070060000E-1,-4.172094464E-1,-1.309528202E-1,1.649596691E-1
1.170800000E-1,-4.547925293E-1,-2.320812941E-1,1.912285537E-1
1.271540000E-1,-4.874525368E-1,-2.677616477E-1,2.281790972E-1
1.372280000E-1,-5.462418199E-1,-2.962987423E-1,2.564775944E-1
1.473020000E-1,-6.535654664E-1,-3.183069229E-1,2.916477025E-1
1.573760000E-1,-7.588822842E-1,-2.954937518E-1,3.428991735E-1
1.674490000E-1,-8.264852166E-1,-2.419207990E-1,4.059550464E-1
1.775230000E-1,-8.292745948E-1,-1.412317306E-1,4.540013969E-1
1.875970000E-1,-7.930844426E-1,-8.277281374E-2,4.923783541E-1
1.976710000E-1,-7.501625419E-1,-1.221098304E-1,5.029917955E-1
2.077450000E-1,-7.376639247E-1,-1.742182672E-1,4.942717850E-1
2.178190000E-1,-7.457396984E-1,-2.029114366E-1,4.902139008E-1
2.278930000E-1,-7.748436332E-1,-2.431097031E-1,5.059579611E-1
2.379660000E-1,-8.196446896E-1,-3.371027708E-1,5.564166307E-1
2.480400000E-1,-8.781562448E-1,-4.478288889E-1,5.948140621E-1
2.581140000E-1,-9.404920936E-1,-5.136108398E-1,5.922422409E-1
2.681880000E-1,-9.942700267E-1,-6.272787452E-1,6.005075574E-1
2.782620000E-1,-1.053175092E0,-9.010674357E-1,6.901607513E-1
2.883360000E-1,-1.125546217E0,-1.280132294E0,8.482310176E-1
2.984100000E-1,-1.220392585E0,-1.630401611E0,1.043695569E0
3.084830000E-1,-1.310554147E0,-1.814069986E0,1.229472280E0
3.185570000E-1,-1.311623454E0,-1.647694588E0,1.345990062E0
3.286310000E-1,-1.213118672E0,-1.242518306E0,1.426137090E0
3.387050000E-1,-1.010080576E0,-6.828187704E-1,1.504770875E0
3.487790000E-1,-7.814489007E-1,2.855362836E-3,1.580476284E0
3.588530000E-1,-5.965597630E-1,6.784591079E-1,1.522878289E0
3.689260000E-1,-4.058004618E-1,1.330097318E0,1.308581471E0
3.790000000E-1,-1.628160328E-1,1.781136155E0,1.015403628E0
3.890740000E-1,1.307989806E-1,1.809992194E0,7.265326381E-1
3.991480000E-1,3.856384456E-1,1.507622242E0,4.682890475E-1
4.092220000E-1,5.267118812E-1,1.133923650E0,2.672330439E-1
4.192960000E-1,5.567914844E-1,8.111556768E-1,1.604030132E-1
4.293700000E-1,5.360094905E-1,5.618083477E-1,1.643715948E-1
4.394430000E-1,4.743959308E-1,4.453763068E-1,2.445252836E-1
4.495170000E-1,3.655625582E-1,1.856052428E-1,4.247683883E-1
4.595910000E-1,2.002423108E-1,-1.360183209E-1,6.654058099E-1
4.696650000E-1,4.570822418E-2,-3.275136948E-1,8.548834920E-1
4.797390000E-1,3.977789730E-2,-3.777539432E-1,9.097710252E-1
4.898130000E-1,3.022385538E-1,-3.421567678E-1,7.991521955E-1
4.998860000E-1,6.247164607E-1,-1.027202085E-1,5.390018821E-1
5.099600000E-1,8.639174104E-1,2.860859968E-4,2.637321949E-1
5.200340000E-1,1.009277225E0,-1.146857440E-2,9.618340433E-2
5.301080000E-1,1.057502270E0,-1.186906323E-1,8.496458083E-2
5.401820000E-1,1.008095860E0,-2.015338540E-1,2.227197737E-1
5.502560000E-1,9.055845141E-1,-3.035391867E-1,3.950178027E-1
5.603290000E-1,7.944665551E-1,-4.667654037E-1,5.143486857E-1
5.704030000E-1,6.993147135E-1,-5.496643186E-1,5.600545406E-1
5.804770000E-1,6.054787636E-1,-4.746462703E-1,5.779264569E-1
5.905510000E-1,5.266315341E-1,-2.847633958E-1,5.866522193E-1
6.006250000E-1,4.751385152E-1,-1.031925231E-1,6.175557971E-1
6.106990000E-1,4.899080396E-1,-2.996488288E-2,7.187905312E-1
6.207730000E-1,5.757893920E-1,-2.385612577E-2,8.954896331E-1
6.308460000E-1,6.649429798E-1,1.306210645E-2,1.057910919E0
6.409200000E-1,7.108752728E-1,1.378847361E-1,1.139882565E0
6.509946250E-1,5.818560719E-1,5.997351408E-1,1.057149768E0
6.610686250E-1,3.152454197E-1,9.432213902E-1,8.118286133E-1
6.711426250E-1,8.234754950E-2,9.989725351E-1,5.370937586E-1
6.812166250E-1,-9.676627815E-2,9.519421458E-1,4.205093980E-1
6.912906250E-1,-2.080342919E-1,8.017489910E-1,4.585370421E-1
7.013636250E-1,-2.745065391E-1,5.636632442E-1,5.057244897E-1
7.114376250E-1,-2.857401073E-1,2.319418490E-1,5.036483407E-1
7.215116250E-1,-2.400876731E-1,-1.649311930E-1,4.823166430E-1
7.315856250E-1,-1.307509691E-1,-5.418692827E-1,5.071329474E-1
7.416596250E-1,-1.855465956E-2,-8.528167605E-1,6.175955534E-1
7.517336250E-1,3.401490673E-2,-1.052136540E0,7.507593632E-1
7.618066250E-1,-4.366835114E-3,-1.098842263E0,8.360614777E-1
7.718806250E-1,-9.693647176E-2,-1.037155271E0,8.210782409E-1
7.819546250E-1,-2.360171229E-1,-9.024465680E-1,6.704937816E-1
7.920286250E-1,-3.435031176E-1,-7.958407998E-1,4.267806709E-1
8.021026250E-1,-3.779103458E-1,-6.551539898E-1,1.836180687E-1
8.121766250E-1,-2.931598425E-1,-5.115934610E-1,1.498073060E-2
8.222506250E-1,-9.047677368E-2,-5.097761154E-1,-8.985833079E-2
8.323236250E-1,2.021176964E-1,-6.676375866E-1,-1.866267622E-1
8.423976250E-1,5.276960731E-1,-9.422923326E-1,-3.019581437E-1
8.524716250E-1,8.533886671E-1,-1.108382583E0,-3.644365668E-1
8.625456250E-1,1.146192908E0,-1.123038173E0,-3.795704842E-1
8.726196250E-1,1.369607449E0,-1.028467178E0,-3.878732920E-1
8.826936250E-1,1.465527892E0,-8.848721981E-1,-3.925426006E-1
8.927666250E-1,1.413003683E0,-7.451980114E-1,-3.735711873E-1
9.028406250E-1,1.200836062E0,-5.228387117E-1,-3.416481614E-1
9.129146250E-1,8.601458669E-1,-1.689138114E-1,-2.669810355E-1
9.229886250E-1,5.163706541E-1,1.021997184E-1,-1.431379467E-1
9.330626250E-1,2.896535993E-1,3.530024886E-1,-3.149072081E-2
9.431366250E-1,2.792832553E-1,5.483070016E-1,-3.812998161E-2
9.532106250E-1,5.408989787E-1,5.144563913E-1,-9.476852417E-2
9.632836250E-1,9.548622966E-1,1.857202947E-1,-1.020916924E-2
9.733576250E-1,1.335783124E0,-1.880789399E-1,2.227946967E-1
9.834316250E-1,1.579414964E0,-3.991637528E-1,4.843490720E-1
9.935056250E-1,1.653665423E0,-5.520051718E-1,6.706759334E-1
1.003579625E0,1.582938552E0,-6.961687207E-1,7.095586061E-1
1.013653625E0,1.451227665E0,-7.464361191E-1,6.355320215E-1
1.023726625E0,1.308000445E0,-6.528979540E-1,5.039356947E-1
1.033800625E0,1.143374443E0,-3.767966628E-1,3.750459850E-1
1.043874625E0,9.683654904E-1,-2.004517615E-2,2.795200050E-1
1.053948625E0,8.193176389E-1,3.044545949E-1,2.407747656E-1
1.064022625E0,7.531165481E-1,4.130606949E-1,3.023286760E-1
1.074096625E0,8.009870648E-1,3.691520691E-1,4.619462788E-1
1.084170625E0,9.942143559E-1,1.868006587E-1,6.790906191E-1
1.094243625E0,1.292117119E0,-1.639067680E-1,7.560133934E-1
1.104317625E0,1.622406125E0,-5.217692852E-1,8.347015381E-1
1.114391625E0,1.944803834E0,-7.640295625E-1,9.716868997E-1
1.124465625E0,2.240383625E0,-9.357001185E-1,1.180388212E0
1.134539625E0,2.359089851E0,-1.234554887E0,1.157452941E0
1.144613625E0,2.389200181E-1,-1.823044568E-1,1.310673952E0
1.154686625E0,-9.731257707E-2,-1.046365857E0,8.509842753E-1
1.164760625E0,-2.475148588E-1,-1.971313596E0,4.225010872E-1
1.174834625E0,-1.202654764E-1,-2.107319355E0,3.217020035E-1
1.184908625E0,8.706454188E-2,-1.939269304E0,3.367986679E-1
1.194982625E0,1.772098690E-1,-1.790480018E0,2.549484670E-1
1.205056625E0,3.488396704E-1,-1.887165904E0,7.223615050E-2
1.215129625E0,6.120494008E-1,-1.963551044E0,-6.659253687E-2
1.225203625E0,1.109261632E0,-2.037636518E0,-1.685436666E-1
1.235277625E0,1.659910917E0,-1.943571091E0,-2.214230746E-1
1.245351625E0,2.191609144E0,-1.784178495E0,-3.055099845E-1
1.255425625E0,2.545092821E0,-1.471277952E0,-2.993992269E-1
1.265499625E0,2.694016933E0,-1.166961908E0,-3.091932833E-1
