"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.092083313E-4,7.800279236E-1,4.315076752E0,8.690328369E0
1.054120833E-2,7.737409973E-1,4.242328033E0,8.714577942E0
2.047320833E-2,6.894662476E-1,4.305197296E0,8.735085297E0
3.040520833E-2,6.948550415E-1,4.356690216E0,8.707093506E0
4.033720833E-2,6.854246521E-1,4.326453094E0,8.791667633E0
5.026920833E-2,6.704557800E-1,4.309987335E0,8.887767792E0
6.020020833E-2,5.909710693E-1,4.226610718E0,8.828341370E0
7.013220833E-2,5.254074097E-1,4.192781067E0,8.874595184E0
8.006420833E-2,5.472619629E-1,4.191134491E0,8.936716003E0
8.999620833E-2,5.171745300E-1,4.160148926E0,8.905281372E0
9.992820833E-2,5.180726624E-1,4.213438110E0,8.840316467E0
1.098602083E-1,5.367837524E-1,4.235142975E0,8.802295532E0
1.197912083E-1,6.015989685E-1,4.203558655E0,8.799601135E0
1.297232083E-1,6.245013428E-1,4.234693909E0,8.828341370E0
1.396552083E-1,6.168672180E-1,4.187092896E0,8.839268646E0
1.495872083E-1,6.500981140E-1,4.218078461E0,8.850644989E0
1.595192083E-1,6.367758179E-1,4.242477722E0,8.878187714E0
1.694512083E-1,6.150709534E-1,4.176764374E0,8.864266663E0
1.793822083E-1,6.032455444E-1,4.227209473E0,8.837023315E0
1.893142083E-1,6.346801758E-1,4.252955933E0,8.856931915E0
1.992462083E-1,6.502478027E-1,4.258644104E0,8.927734680E0
2.091782083E-1,6.703060913E-1,4.242328033E0,8.953032074E0
2.191102083E-1,6.505471802E-1,4.233047333E0,8.944499817E0
2.290422083E-1,6.691085815E-1,4.235292664E0,8.865763550E0
2.389732083E-1,6.764433289E-1,4.262536011E0,8.798104248E0
2.489052083E-1,6.487509155E-1,4.277205505E0,8.778045959E0
2.588372083E-1,6.072871399E-1,4.281247101E0,8.738228760E0
2.687692083E-1,5.541476440E-1,4.321513367E0,8.725205841E0
2.787012083E-1,5.249583435E-1,4.367767181E0,8.662486267E0
2.886330833E-1,6.089337158E-1,4.403692474E0,8.689729614E0
2.985640833E-1,7.400610352E-1,4.520599365E0,8.731492767E0
3.084960833E-1,7.460485840E-1,4.599784698E0,8.810827789E0
3.184280833E-1,7.804769897E-1,4.609963531E0,8.990903320E0
3.283600833E-1,8.129594421E-1,4.501738586E0,8.990903320E0
3.382920833E-1,2.721340942E-1,3.973038025E0,8.209977264E0
3.482240833E-1,3.730242920E-1,4.046235809E0,9.205556946E0
3.581550833E-1,6.649172974E-1,3.816313934E0,9.084009705E0
3.680870833E-1,8.559201050E-1,3.657045135E0,9.022487640E0
3.780190833E-1,8.689430237E-1,3.781735840E0,8.990903320E0
3.879510833E-1,8.734336853E-1,4.017944641E0,8.963809662E0
3.978830833E-1,8.726852417E-1,4.160298615E0,8.982071686E0
4.078150833E-1,8.610095215E-1,4.129163361E0,8.941655731E0
4.177470833E-1,7.381150818E-1,4.106859741E0,8.901838531E0
4.276780833E-1,6.185137939E-1,4.149970093E0,8.931925964E0
4.376100833E-1,5.903723145E-1,4.160747681E0,8.897647247E0
4.475420833E-1,5.915698242E-1,4.182003479E0,8.851992188E0
4.574740833E-1,5.936654663E-1,4.234244843E0,8.862021332E0
4.674060833E-1,6.387217712E-1,4.286336517E0,8.821156311E0
4.773380833E-1,7.075785828E-1,4.295766907E0,8.734486542E0
4.872690833E-1,6.971003723E-1,4.293671265E0,8.715176697E0
4.972010833E-1,6.382727051E-1,4.299209747E0,8.767717438E0
5.071330833E-1,6.243516541E-1,4.273463287E0,8.768016815E0
5.170650833E-1,6.233038330E-1,4.269870758E0,8.685538330E0
5.269970833E-1,6.453080750E-1,4.276756439E0,8.686436462E0
5.369290833E-1,6.557862854E-1,4.264332275E0,8.787326660E0
5.468600833E-1,6.023474121E-1,4.246070251E0,8.835526428E0
5.567920833E-1,5.499563599E-1,4.217928772E0,8.849896545E0
5.667240833E-1,5.261558533E-1,4.199517059E0,8.823850708E0
5.766560833E-1,5.565426636E-1,4.198319550E0,8.824299774E0
