Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717676766274000000,-1.872467191412791,5.460755143023256,7.236006975209303,-0.7047284171697674,-0.6503827575453487,-0.235108357965814,1.0,M
1717676766285000000,-1.872467191412791,5.460755143023256,7.236006975209303,-0.7047284171697674,-0.6503827575453487,-0.235108357965814,1.0,M
1717676767874000000,3.365143335081396,9.654260286313956,0.6758889246357791,-0.2142324102576743,0.182296964160814,0.1715571106140813,1.0,M
1717676767885000000,3.365143335081396,9.654260286313956,0.6758889246357791,-0.2142324102576743,0.182296964160814,0.1715571106140813,1.0,M
1717676768274000000,2.224367935878824,9.582213087682351,1.486365121755294,0.1079955012754705,-0.7051409844228471,-0.0825619681739647,1.0,M
1717676768285000000,2.224367935878824,9.582213087682351,1.486365121755294,0.1079955012754705,-0.7051409844228471,-0.0825619681739647,1.0,M
1717676768674000000,1.9591096283965697,8.271542671093023,-1.1106592394739536,0.8795422847709302,-0.2656800099023255,0.3454262751058139,1.0,M
1717676768685000000,1.9591096283965697,8.271542671093023,-1.1106592394739536,0.8795422847709302,-0.2656800099023255,0.3454262751058139,1.0,M
1717676768874000000,3.3524852808470587,9.456097311317649,-1.0813869302636825,-0.0430246436604823,-0.3495458088388235,0.2741686897588235,1.0,M
1717676768885000000,3.3524852808470587,9.456097311317649,-1.0813869302636825,-0.0430246436604823,-0.3495458088388235,0.2741686897588235,1.0,M
1717676769074000000,2.858421402597674,10.040784658220932,-0.5058872302603488,-0.5612746350023604,-0.6738087138174418,-0.5202827659790699,1.0,M
1717676769085000000,2.858421402597674,10.040784658220932,-0.5058872302603488,-0.5612746350023604,-0.6738087138174418,-0.5202827659790699,1.0,M
1717676769274000000,1.6593946759523257,9.562108816186049,-0.704992325799942,-0.003171524330593,-0.5781160364962443,-0.310912415387093,1.0,M
1717676769285000000,1.6593946759523257,9.562108816186049,-0.704992325799942,-0.003171524330593,-0.5781160364962443,-0.310912415387093,1.0,M
1717676769474000000,1.6154891663613953,9.55932642682558,-0.442004425616128,0.2781672196701977,-0.139955513458229,-0.3314545179559069,1.0,M
1717676769485000000,1.6154891663613953,9.55932642682558,-0.442004425616128,0.2781672196701977,-0.139955513458229,-0.3314545179559069,1.0,M
1717676769674000000,0.1315207857198824,9.702867687941175,-0.8884972917176472,-0.2446243924927059,0.0690618560085176,0.0264163068578823,1.0,M
1717676769685000000,0.1315207857198824,9.702867687941175,-0.8884972917176472,-0.2446243924927059,0.0690618560085176,0.0264163068578823,1.0,M
1717676769874000000,0.2526375522690697,9.7755708865,-1.6685764553174418,0.0474308091125116,0.021312787696593,0.1850955809539779,1.0,M
1717676769885000000,0.2526375522690697,9.7755708865,-1.6685764553174418,0.0474308091125116,0.021312787696593,0.1850955809539779,1.0,M
1717676770074000000,2.092940757404651,9.845741782302326,-0.7451694909395349,-0.009763181797629,-0.0935724090818371,0.069244363931093,1.0,M
1717676770085000000,2.092940757404651,9.845741782302326,-0.7451694909395349,-0.009763181797629,-0.0935724090818371,0.069244363931093,1.0,M
1717676770274000000,1.5706933070930231,9.948076691976745,-1.4438737083081394,-0.0778248832477337,0.0279328573286186,0.1673662955692441,1.0,M
1717676770285000000,1.5706933070930231,9.948076691976745,-1.4438737083081394,-0.0778248832477337,0.0279328573286186,0.1673662955692441,1.0,M
1717676770474000000,1.7691686096941177,9.504347835023532,-0.6810817788235294,-0.068824697952907,0.1589524049941176,0.2647685590921176,1.0,M
1717676770485000000,1.7691686096941177,9.504347835023532,-0.6810817788235294,-0.068824697952907,0.1589524049941176,0.2647685590921176,1.0,M
1717676770674000000,1.942860692081396,9.44063128977907,-0.4315427815940699,0.076809143086279,0.3216877853430233,0.1567116763531395,1.0,M
1717676770685000000,1.942860692081396,9.44063128977907,-0.4315427815940699,0.076809143086279,0.3216877853430233,0.1567116763531395,1.0,M
1717676770874000000,2.098060265500001,9.870337719279073,-1.0127760955093026,0.0886286660444186,0.1576066640044186,-0.0879751821086046,1.0,M
