"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.245600000E-2,-5.907002371E-3,-1.538157649E-2,-2.442257246E-3
2.239000000E-2,-2.339825034E-2,-9.508631192E-3,-4.393320996E-4
3.232300000E-2,-2.538283728E-2,5.268450826E-3,-3.806100227E-3
4.225700000E-2,-1.048033871E-2,1.062368788E-2,-3.539731726E-3
5.219100000E-2,2.578737680E-3,2.878150204E-3,-9.683910757E-3
6.212500000E-2,1.519818138E-2,-3.928816412E-3,-1.805251837E-2
7.205900000E-2,1.444823388E-2,-4.667310975E-3,-1.843468100E-2
8.199300000E-2,1.527919620E-2,-7.258552127E-3,-7.590283174E-3
9.192700000E-2,1.235824078E-2,-8.507041261E-3,-1.164075686E-3
1.018600000E-1,2.472779714E-3,-1.193465758E-2,3.203819972E-3
1.117940000E-1,-5.355848465E-3,-8.203835227E-3,2.826982643E-3
1.217280000E-1,-9.494281374E-3,-1.823157305E-3,4.563453607E-3
1.316620000E-1,-3.442246933E-3,-3.347284393E-3,-3.708505537E-4
1.415960000E-1,3.661596682E-3,-4.599626176E-3,-3.637255868E-3
1.515300000E-1,1.837636158E-2,-1.785730245E-3,-8.176080883E-3
1.614630000E-1,2.006872557E-2,-1.949908677E-3,-1.163400244E-3
1.713970000E-1,9.669880383E-3,-7.599804550E-3,9.099623188E-3
1.813310000E-1,-3.675128333E-3,-8.307151496E-3,1.021078601E-2
1.912650000E-1,-1.064675115E-2,-1.844633743E-2,9.571628645E-3
2.011990000E-1,-2.360500395E-2,-1.305700094E-2,1.847933047E-2
2.111330000E-1,-2.869856544E-2,9.150832891E-3,3.062094562E-2
2.210660000E-1,-2.327415533E-2,3.090864420E-2,2.353819832E-2
2.310000000E-1,-5.637904629E-3,4.036260024E-2,5.901413970E-3
2.409340000E-1,2.328338288E-2,2.537264116E-2,-1.813213155E-2
2.508680000E-1,5.153286457E-2,2.597558126E-2,-4.291098565E-2
2.608020000E-1,6.210147217E-2,5.116456747E-2,-6.734353304E-2
2.707360000E-1,5.472531542E-2,7.348159701E-2,-9.553308785E-2
2.806690000E-1,-3.651269246E-3,-7.004701532E-3,-1.004068479E-1
2.906030000E-1,-1.368712541E-2,2.181363106E-2,-1.290033311E-1
3.005370000E-1,-1.567268558E-2,1.257945895E-1,-1.561538279E-1
3.104710000E-1,2.034523711E-2,1.053598970E-1,-1.042898297E-1
3.204050000E-1,5.440253764E-2,5.852235109E-2,-2.269723453E-2
3.303390000E-1,5.903890729E-2,6.739266962E-2,3.293642402E-2
3.402730000E-1,4.513711110E-2,9.169943631E-2,3.829562664E-2
3.502060000E-1,2.709951811E-2,7.923051715E-2,1.733282022E-2
3.601400000E-1,6.156987511E-3,5.301405862E-2,4.949548282E-3
3.700740000E-1,-8.517029695E-3,4.335317761E-2,5.529318936E-3
3.800080000E-1,-1.232358627E-2,3.800804541E-2,7.021078374E-3
3.899420000E-1,-1.118801441E-2,3.337867185E-2,1.140197925E-2
3.998760000E-1,-5.120111629E-3,3.094179183E-2,9.998375550E-3
4.098090000E-1,5.565023515E-3,2.873829380E-2,2.886404283E-3
4.197430000E-1,1.380637567E-2,2.424826846E-2,-6.086831447E-3
4.296770000E-1,7.961004041E-3,2.318539843E-2,-1.296444423E-2
4.396115833E-1,3.996005980E-4,1.954148524E-2,-1.477580983E-2
4.495455833E-1,-9.621076286E-3,-1.002673293E-3,-1.224660594E-2
4.594795833E-1,-1.880299300E-2,-2.084041759E-2,-6.765592843E-3
4.694125833E-1,-2.276337892E-2,-3.461535275E-2,-3.746100701E-3
4.793465833E-1,-2.128092758E-2,-4.031838849E-2,-2.425134648E-3
4.892805833E-1,-1.101364195E-2,-2.914083377E-2,-7.819633931E-3
4.992145833E-1,-1.020050608E-2,-1.776900887E-2,-1.527333446E-2
5.091485833E-1,-1.054352149E-2,-1.605393365E-2,-1.662062667E-2
5.190825833E-1,-1.227058936E-2,-2.013408579E-2,-1.033394318E-2
5.290155833E-1,-1.502776053E-2,-1.218801178E-2,-3.123434493E-3
5.389495833E-1,-1.848864742E-2,-1.301953848E-2,1.104979217E-2
5.488835833E-1,-2.030971646E-2,-2.548339963E-2,2.397091687E-2
5.588175833E-1,-2.074300498E-2,-2.932082489E-2,3.618308157E-2
5.687515833E-1,-1.458071638E-2,-3.420266509E-2,3.758363798E-2
5.786855833E-1,-7.938233204E-3,-2.512391098E-2,3.274646029E-2
5.886185833E-1,6.461744662E-3,-1.501535065E-2,1.647454686E-2
5.985525833E-1,1.349966228E-2,-8.189249784E-3,3.126302734E-3
6.084865833E-1,1.289885398E-2,2.166185295E-3,-1.400075201E-2
6.184205833E-1,5.733967759E-3,2.076681890E-2,-2.574030310E-2
6.283545833E-1,-6.127751432E-3,2.244887128E-2,-2.753820270E-2
6.382885833E-1,-1.902038977E-2,1.193958148E-2,-1.812230609E-2
6.482215833E-1,-2.439091913E-2,1.660578419E-3,-7.238498889E-3
6.581555833E-1,-2.689634636E-2,-5.027290899E-3,4.841021728E-3
6.680895833E-1,-2.686998062E-2,-5.023295991E-3,1.409390941E-2
6.780235833E-1,-2.278981730E-2,-4.569963086E-3,2.066021785E-2
6.879575833E-1,-2.900031023E-2,-3.829338122E-3,1.966446266E-2
6.978915833E-1,-4.030197486E-2,-2.612729790E-3,1.514616981E-2
7.078255833E-1,-6.298864633E-2,1.465102192E-3,6.544691510E-3
