Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI
1717747638425000000,0.6625793021095239,1.7499466813809523,9.62005926952381,-0.0036586786682523,-0.0150347122740714,-0.0194839241778095,1.0,F,0.5
1717747638617000000,0.5725443878149999,1.8656528549,9.58930643455,-0.01693206625548,0.029540361463,0.0450108588673,1.0,F,0.5
1717747638625000000,0.5725443878149999,1.8656528549,9.58930643455,-0.01693206625548,0.029540361463,0.0450108588673,1.0,F,0.5
1717747638817000000,0.50585057832,1.83850680535,9.6280159378,0.02407108116835,0.0102777833481,-0.01240256691795,1.0,F,0.5
1717747638825000000,0.50585057832,1.83850680535,9.6280159378,0.02407108116835,0.0102777833481,-0.01240256691795,1.0,F,0.5
1717747639017000000,0.39491626739,1.8399812392500003,9.58215879825,0.034696260514,-0.0527369194540499,0.024139646952915,1.0,F,0.5
1717747639025000000,0.39491626739,1.8399812392500003,9.58215879825,0.034696260514,-0.0527369194540499,0.024139646952915,1.0,F,0.5
1717747639217000000,0.2827245712255,2.5221651306000004,9.61310694075,0.199596415696,-0.1175070391694,0.023045235883785,1.0,F,0.5
1717747639225000000,0.2827245712255,2.5221651306000004,9.61310694075,0.199596415696,-0.1175070391694,0.023045235883785,1.0,F,0.5
1717747639417000000,0.93982811735,3.06437509935,8.765150276349999,0.336165395375,0.0021713172598999,-0.02109507459155,1.0,F,0.5
1717747639425000000,0.93982811735,3.06437509935,8.765150276349999,0.336165395375,0.0021713172598999,-0.02109507459155,1.0,F,0.5
1717747639617000000,1.0186167755300002,2.6141189117999994,9.2863140105,0.310233478985,0.0718592230675,0.03233428640575,1.0,F,0.5
1717747639625000000,1.0186167755300002,2.6141189117999994,9.2863140105,0.310233478985,0.0718592230675,0.03233428640575,1.0,F,0.5
1717747639817000000,0.7113992091380952,2.9895047215238097,9.396752210380953,0.2573591544380952,0.19880651399,-0.0789042759232857,1.0,F,0.5
1717747639825000000,0.7113992091380952,2.9895047215238097,9.396752210380953,0.2573591544380952,0.19880651399,-0.0789042759232857,1.0,F,0.5
1717747640017000000,-0.072389465357,4.45472884365,7.6190735549,0.1895505771,0.0647201020279999,-0.096120453719,1.0,F,0.5
1717747640025000000,-0.072389465357,4.45472884365,7.6190735549,0.1895505771,0.0647201020279999,-0.096120453719,1.0,F,0.5
1717747640417000000,1.27402315528,3.2793730088000004,9.803623260499998,-0.6109542801950001,-0.064353011081,-0.04893718978845,1.0,F,0.5
1717747640425000000,1.27402315528,3.2793730088000004,9.803623260499998,-0.6109542801950001,-0.064353011081,-0.04893718978845,1.0,F,0.5
1717747640617000000,1.021236328185,2.1135673142,10.2615509946,-0.17284079048255,0.03974014478695,0.0174734659369,1.0,F,0.5
1717747640625000000,1.021236328185,2.1135673142,10.2615509946,-0.17284079048255,0.03974014478695,0.0174734659369,1.0,F,0.5
1717747640817000000,0.696935714706,2.4296425323000004,11.7695376205,0.1437750128175,0.0229452001404499,-0.0139098882216,1.0,F,0.5
1717747640825000000,0.696935714706,2.4296425323000004,11.7695376205,0.1437750128175,0.0229452001404499,-0.0139098882216,1.0,F,0.5
1717747641017000000,0.8187823333450002,2.75428742985,10.3011810829,0.48398163169,0.0288778046957999,-0.041171665769,1.0,F,0.5
1717747641025000000,0.8187823333450002,2.75428742985,10.3011810829,0.48398163169,0.0288778046957999,-0.041171665769,1.0,F,0.5
1717747641217000000,0.5337899780285715,3.866858825761904,8.165163312523807,0.6492734295904762,-0.0202532114170952,-0.0695257011271428,1.0,F,0.5
1717747641225000000,0.5337899780285715,3.866858825761904,8.165163312523807,0.6492734295904762,-0.0202532114170952,-0.0695257011271428,1.0,F,0.5
1717747641417000000,0.3654051361095,5.34990481575,6.774874076849999,0.2766029890153499,0.0071933660292,0.0251381335308099,1.0,F,0.5
1717747641425000000,0.3654051361095,5.34990481575,6.774874076849999,0.2766029890153499,0.0071933660292,0.0251381335308099,1.0,F,0.5
1717747641617000000,0.573008422839,5.557987106299999,6.4256951981,-0.2748573405883,-0.078344932671,-0.0145565986751999,1.0,F,0.5
1717747641625000000,0.573008422839,5.557987106299999,6.4256951981,-0.2748573405883,-0.078344932671,-0.0145565986751999,1.0,F,0.5
1717747641817000000,0.882527275095,4.49168698875,7.7366241074,-0.78885662854,-0.1175173331932499,0.0371776317826,1.0,F,0.5
1717747641825000000,0.882527275095,4.49168698875,7.7366241074,-0.78885662854,-0.1175173331932499,0.0371776317826,1.0,F,0.5
1717747642017000000,0.96048516078,2.4593108369,9.64222888255,-0.6238910034199999,0.0760191096925,0.0487820139155,1.0,F,0.5
1717747642025000000,0.96048516078,2.4593108369,9.64222888255,-0.6238910034199999,0.0760191096925,0.0487820139155,1.0,F,0.5
1717747642217000000,0.5293816452119999,1.63085861215,10.57613681,-0.2685778766845,-0.015761434103,0.0857591494978999,1.0,F,0.5
1717747642225000000,0.5293816452119999,1.63085861215,10.57613681,-0.2685778766845,-0.015761434103,0.0857591494978999,1.0,F,0.5
1717747642417000000,1.5046859892950002,1.8529891891,11.6406855705,0.17295074817,-0.08364043223755,-0.085753886403,1.0,F,0.5
1717747642425000000,1.5046859892950002,1.8529891891,11.6406855705,0.17295074817,-0.08364043223755,-0.085753886403,1.0,F,0.5
1717747642817000000,1.213436645555,3.16215177155,9.5442276762,0.5764277949900001,0.0998886646745,-0.0555055898398999,1.0,F,0.5
1717747642825000000,1.213436645555,3.16215177155,9.5442276762,0.5764277949900001,0.0998886646745,-0.0555055898398999,1.0,F,0.5
1717747643017000000,0.5256918182300001,4.065388481049999,7.645313987749999,0.6518937304600001,0.1486129299819999,-0.0234159732003,1.0,F,0.5
1717747643025000000,0.5256918182300001,4.065388481049999,7.645313987749999,0.6518937304600001,0.1486129299819999,-0.0234159732003,1.0,F,0.5
1717747643217000000,0.2152972869805,5.606014732300001,6.313683128349999,0.0951777645964549,-0.0684558558206499,0.0189255842472,1.0,F,0.5
1717747643225000000,0.2152972869805,5.606014732300001,6.313683128349999,0.0951777645964549,-0.0684558558206499,0.0189255842472,1.0,F,0.5
1717747643417000000,0.3451223144585,5.2227442475500006,6.483138244599999,-0.467874288555,-0.157060493484,0.05822124239375,1.0,F,0.5
1717747643425000000,0.3451223144585,5.2227442475500006,6.483138244599999,-0.467874288555,-0.157060493484,0.05822124239375,1.0,F,0.5
1717747644217000000,0.9986090960619046,2.1746777343809525,11.31438589952381,0.3735111284809524,0.0614154682500618,-0.0806819727556666,1.0,F,0.5
1717747644225000000,0.9986090960619046,2.1746777343809525,11.31438589952381,0.3735111284809524,0.0614154682500618,-0.0806819727556666,1.0,F,0.5
1717747644417000000,0.6365063781699998,2.6554329985500003,9.80416214,0.4629467949199999,0.03317285671705,-0.0725582672259999,1.0,F,0.5
1717747644425000000,0.6365063781699998,2.6554329985500003,9.80416214,0.4629467949199999,0.03317285671705,-0.0725582672259999,1.0,F,0.5
1717747644617000000,0.2929632797303501,3.78979657745,8.996860931399999,0.610828933115,0.21825357899,-0.0066543600175499,1.0,F,0.5
1717747644625000000,0.2929632797303501,3.78979657745,8.996860931399999,0.610828933115,0.21825357899,-0.0066543600175499,1.0,F,0.5
1717747644817000000,0.0363968124385,4.7376405259,7.1232670899,0.4747611649299998,0.045013159921,0.006397498619095,1.0,F,0.5
1717747644825000000,0.0363968124385,4.7376405259,7.1232670899,0.4747611649299998,0.045013159921,0.006397498619095,1.0,F,0.5
1717747645017000000,-0.0343385925325,5.9042695082000005,6.1518696212,-0.0743234362484999,-0.06479483393405,0.0147588165018999,1.0,F,0.5
1717747645025000000,-0.0343385925325,5.9042695082000005,6.1518696212,-0.0743234362484999,-0.06479483393405,0.0147588165018999,1.0,F,0.5
1717747645417000000,0.8303682402522501,3.1299163055,9.4386597063,-0.7124854385799999,-0.0720968563914999,0.077711009051,1.0,F,0.5
1717747645425000000,0.8303682402522501,3.1299163055,9.4386597063,-0.7124854385799999,-0.0720968563914999,0.077711009051,1.0,F,0.5
1717747645617000000,0.9795273481190476,2.0548412215238097,10.386501159714284,-0.3298597726095238,-0.1451157102184285,0.0415274567257571,1.0,F,0.5
1717747645625000000,0.9795273481190476,2.0548412215238097,10.386501159714284,-0.3298597726095238,-0.1451157102184285,0.0415274567257571,1.0,F,0.5
1717747646017000000,1.299066078215,2.41387282555,10.51180808275,0.35996557474,0.1113158892855,-0.03248363087283,1.0,F,0.5
1717747646025000000,1.299066078215,2.41387282555,10.51180808275,0.35996557474,0.1113158892855,-0.03248363087283,1.0,F,0.5
1717747646217000000,0.7406747589049999,3.35234626,9.673491371150002,0.4872607976249999,-0.0099341623045,-0.0092734572011,1.0,F,0.5
1717747646225000000,0.7406747589049999,3.35234626,9.673491371150002,0.4872607976249999,-0.0099341623045,-0.0092734572011,1.0,F,0.5
1717747646417000000,1.2838951263000002,3.94101212295,8.58133252715,0.5363021641900001,0.03282072205958,-0.0448828719549999,1.0,F,0.5
1717747646425000000,1.2838951263000002,3.94101212295,8.58133252715,0.5363021641900001,0.03282072205958,-0.0448828719549999,1.0,F,0.5
1717747646617000000,0.8019348678650001,4.96955326095,7.062493469350002,0.2923794892605,0.1020568112906,-0.0410267338865949,1.0,F,0.5
1717747646625000000,0.8019348678650001,4.96955326095,7.062493469350002,0.2923794892605,0.1020568112906,-0.0410267338865949,1.0,F,0.5
1717747646817000000,0.448474891662,5.79977929685,5.99112638855,-0.153690902885,-0.0861114417635,0.00778583535125,1.0,F,0.5
1717747646825000000,0.448474891662,5.79977929685,5.99112638855,-0.153690902885,-0.0861114417635,0.00778583535125,1.0,F,0.5
1717747647017000000,0.9430033003142858,4.633985007142858,7.33352129252381,-0.6220510005952381,-0.1541889671652381,0.0121528175664761,1.0,F,0.5
1717747647025000000,0.9430033003142858,4.633985007142858,7.33352129252381,-0.6220510005952381,-0.1541889671652381,0.0121528175664761,1.0,F,0.5
1717747647217000000,1.21228404239,3.3227303467,9.279001716300002,-0.7647803157599999,-0.1278419817318,0.047506618183895,1.0,F,0.5
1717747647225000000,1.21228404239,3.3227303467,9.279001716300002,-0.7647803157599999,-0.1278419817318,0.047506618183895,1.0,F,0.5
1717747648017000000,1.43096429455,3.24460780325,10.00563567395,0.5560107871850001,-0.0488601391245,-0.02041586235875,1.0,F,0.5
1717747648025000000,1.43096429455,3.24460780325,10.00563567395,0.5560107871850001,-0.0488601391245,-0.02041586235875,1.0,F,0.5
1717747648617000000,1.1608930533238098,5.594758497,6.451227460571429,0.0535569152071428,0.2351352661142856,-0.0102085848670952,1.0,F,0.5
1717747648625000000,1.1608930533238098,5.594758497,6.451227460571429,0.0535569152071428,0.2351352661142856,-0.0102085848670952,1.0,F,0.5
1717747648817000000,0.61635827637415,5.48067288215,6.457017562900001,-0.2438741072222,0.0247623082725,0.03391910647105,1.0,F,0.5
1717747648825000000,0.61635827637415,5.48067288215,6.457017562900001,-0.2438741072222,0.0247623082725,0.03391910647105,1.0,F,0.5
1717747649017000000,0.90151528937,4.48855101005,7.547814239450001,-0.471160132435,-0.1704338050433999,0.0652901190791499,1.0,F,0.5
1717747649025000000,0.90151528937,4.48855101005,7.547814239450001,-0.471160132435,-0.1704338050433999,0.0652901190791499,1.0,F,0.5
1717747649617000000,1.107906097405,1.201192108155,9.99897452615,-0.266673495812,0.2119976945294999,-0.019481397920735,1.0,F,0.5
1717747649625000000,1.107906097405,1.201192108155,9.99897452615,-0.266673495812,0.2119976945294999,-0.019481397920735,1.0,F,0.5
1717747649817000000,0.3283347244285,0.76597963714,9.723487403799998,-0.0074418538431999,0.0211023881333,-0.04242322356467,1.0,F,0.5
1717747649825000000,0.3283347244285,0.76597963714,9.723487403799998,-0.0074418538431999,0.0211023881333,-0.04242322356467,1.0,F,0.5
1717747650017000000,0.8220833260666667,1.141968122195238,9.711540461857144,0.0162229739857619,0.0660814853995238,0.020107412190238,1.0,F,0.5
1717747650025000000,0.8220833260666667,1.141968122195238,9.711540461857144,0.0162229739857619,0.0660814853995238,0.020107412190238,1.0,F,0.5
1717747650217000000,0.4643643493549999,1.091051147495,9.72944501535,-0.0305154186211,0.0723075602704,0.0304784785955,1.0,F,0.5
1717747650225000000,0.4643643493549999,1.091051147495,9.72944501535,-0.0305154186211,0.0723075602704,0.0304784785955,1.0,F,0.5
1717747650417000000,0.4223467254645,0.99584163667,9.678895134049998,-0.0120629914691999,0.015020883212265,0.0014808782380549,1.0,F,0.5
1717747650425000000,0.4223467254645,0.99584163667,9.678895134049998,-0.0120629914691999,0.015020883212265,0.0014808782380549,1.0,F,0.5
1717747650617000000,0.42730142212375,1.0301877137950002,9.76459192655,-0.0006560127334099,-0.00980041670835,0.01196372016529,1.0,F,0.5
