Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.21726602457930197,1.8733353952554501,-5.029730095747369,13.156321288250002,0.1722587775161904,2.934950716652142,-3.71023702235,12.240817588549998,9.05582968660232,2.259160503642341,-3.9424266816000006,11.7333054655
