"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.090266666E-2,-1.297501831E0,1.410217438E0,1.019380188E1
2.097866667E-2,-1.502276001E0,1.659299469E0,9.948462067E0
3.105366667E-2,-1.882036285E0,1.737886047E0,9.147477722E0
4.112966666E-2,-1.618584137E0,1.796414337E0,9.261390839E0
5.120466666E-2,-7.887098694E-1,1.819616089E0,9.675729218E0
6.128066666E-2,8.771759033E-2,1.925895081E0,1.025697052E1
7.135566667E-2,4.656816101E-1,2.073188782E0,1.042656784E1
8.143166667E-2,3.933819580E-1,2.235301666E0,1.001043320E1
9.150766666E-2,7.634124756E-3,2.225571899E0,9.801168365E0
1.015826667E-1,-5.867797852E-1,2.051783295E0,9.570048981E0
1.116586667E-1,-1.094673615E0,1.924697571E0,9.858199768E0
1.217336667E-1,-1.275048523E0,2.118694153E0,1.039498352E1
1.318096667E-1,-1.447340240E0,2.560275879E0,1.056532928E1
1.418846667E-1,-1.368454285E0,2.807262268E0,1.038779846E1
1.519606667E-1,-1.177900543E0,2.602039032E0,1.003932312E1
1.620356667E-1,-1.128802643E0,2.224374390E0,9.258995819E0
1.721116667E-1,-8.701405334E-1,1.921254730E0,8.828790436E0
1.821866667E-1,-6.941065979E-1,1.625469818E0,9.274862823E0
1.922626667E-1,-7.143145752E-1,1.516047363E0,9.746082916E0
2.023376667E-1,-1.057550812E0,1.548679504E0,9.147627411E0
2.124136667E-1,-1.595831451E0,1.563348999E0,8.501720581E0
2.224886667E-1,-2.097138977E0,1.637145538E0,8.766220551E0
2.325646667E-1,-2.138602753E0,1.816622314E0,9.420659637E0
2.426396667E-1,-1.631457367E0,2.060614929E0,1.008842102E1
2.527156667E-1,-1.171912994E0,2.351310425E0,1.033166519E1
2.627916667E-1,-1.622026978E0,1.919907532E0,8.230035553E0
2.728666667E-1,-1.938618622E0,1.404978333E0,8.151898041E0
2.829426667E-1,-1.676813049E0,1.615440674E0,9.504185944E0
2.930176667E-1,-1.556163940E0,1.784139862E0,1.006387207E1
3.030936667E-1,-1.607656860E0,1.888173523E0,1.010159363E1
3.131686667E-1,-1.742526398E0,1.990261230E0,9.837093658E0
3.232446667E-1,-1.901645508E0,2.076332245E0,9.499844971E0
3.333196667E-1,-1.977388000E0,2.043550415E0,9.446855164E0
3.433956667E-1,-2.011666718E0,1.845063171E0,9.596543884E0
3.534706667E-1,-1.966011658E0,1.575473785E0,9.804760895E0
3.635466667E-1,-1.826950836E0,1.372346191E0,9.658664703E0
3.736216667E-1,-1.586401062E0,1.343007202E0,9.108558655E0
3.836976667E-1,-1.305734711E0,1.506317596E0,8.674161987E0
3.937736667E-1,-1.059945831E0,1.761237488E0,8.573870544E0
4.038486667E-1,-8.964857483E-1,2.075284424E0,8.698710938E0
4.139246667E-1,-8.066725159E-1,2.405048676E0,9.190588074E0
4.239996667E-1,-7.125183105E-1,2.619402924E0,1.013886612E1
4.340756667E-1,-7.152127075E-1,2.718347168E0,1.118803436E1
4.441517917E-1,-8.638536072E-1,2.605481873E0,1.150462601E1
4.542277917E-1,-1.279539185E0,2.408042450E0,1.069765411E1
4.643027917E-1,-1.797911224E0,2.100881195E0,9.956844635E0
4.743787917E-1,-2.299218750E0,1.694626007E0,9.734257507E0
4.844537917E-1,-2.547851715E0,1.553319855E0,8.913214874E0
4.945297917E-1,-2.264341278E0,1.783391418E0,7.829618225E0
5.046047917E-1,-1.659449158E0,2.125280457E0,7.613916779E0
5.146807917E-1,-1.318458252E0,2.171384583E0,8.358318787E0
5.247557917E-1,-1.262624359E0,2.103725281E0,9.811796265E0
5.348317917E-1,-1.253643036E0,1.993105316E0,1.121752304E1
5.449067917E-1,-1.179397430E0,1.414259033E0,1.170805298E1
5.549827917E-1,-8.884025574E-1,1.041833496E0,1.101529358E1
5.650587917E-1,-4.532574463E-1,9.074130249E-1,9.522597656E0
5.751337917E-1,3.562591553E-2,8.214916992E-1,7.934400330E0
5.852097917E-1,5.381309509E-1,8.322692871E-1,7.017706604E0
5.952847917E-1,9.991722107E-1,9.683363342E-1,6.951693878E0
6.053607917E-1,1.268312531E0,1.195713501E0,7.565866699E0
6.154357917E-1,1.245410156E0,1.518891449E0,8.382119293E0
6.255117917E-1,9.572593689E-1,1.992207184E0,8.691825256E0
6.355867917E-1,3.671864319E-1,2.455344086E0,8.210875397E0
6.456627917E-1,-3.559597778E-1,2.854114838E0,7.495213623E0
6.557377917E-1,-9.569599915E-1,3.205583954E0,7.806117096E0
6.658137917E-1,-1.296304321E0,3.379821625E0,9.534872131E0
6.758887917E-1,-1.344953156E0,3.195105743E0,1.126467499E1
6.859647917E-1,-1.209185486E0,2.728975067E0,1.146615601E1
6.960397917E-1,-1.093925171E0,2.193239136E0,9.846374359E0
7.061157917E-1,-9.180409241E-1,1.802401886E0,7.286697235E0
7.161917917E-1,-6.463558960E-1,1.505569153E0,4.922363892E0
7.262667917E-1,-4.231700134E-1,1.085991669E0,3.179388428E0
7.363427917E-1,-2.802172852E-1,6.394702148E-1,2.078876953E0
7.464177917E-1,-2.459385681E-1,2.948867798E-1,1.354233856E0
7.564937917E-1,-3.448828125E-1,1.423539734E-1,1.220561829E0
7.665687917E-1,-5.530998230E-1,3.257226562E-1,2.133363647E0
7.766447917E-1,-8.598120117E-1,8.867559814E-1,4.343367920E0
7.867197917E-1,-1.464105377E0,1.522334290E0,7.559729462E0
7.967957917E-1,-2.439177704E0,1.743723907E0,9.871522064E0
8.068707917E-1,-3.254831543E0,1.782044220E0,9.407037964E0
8.169467917E-1,-3.287763062E0,2.018702087E0,6.962621155E0
8.270217917E-1,-2.708767090E0,2.263592834E0,4.171974335E0
8.370977917E-1,-1.700613556E0,2.364932098E0,2.949616241E0
8.471727917E-1,-2.538720703E-1,2.363285522E0,5.700595551E0
8.572487917E-1,1.427731018E0,2.214345245E0,1.207643692E1
8.673237917E-1,2.479743347E0,2.124532013E0,1.481304611E1
8.773997917E-1,2.167193298E0,2.067650299E0,1.072534653E1
8.874747917E-1,9.946815491E-1,1.700164490E0,7.438631287E0
8.975507917E-1,-1.996847534E-1,1.208736420E0,7.273374939E0
9.076267917E-1,-1.285826111E0,5.364843750E-1,9.445058899E0
9.177017917E-1,-2.414029999E0,-3.270698547E-1,1.156794434E1
9.277777917E-1,-3.467389526E0,-1.070274353E0,1.160746216E1
9.378527917E-1,-4.062551880E0,-1.589993591E0,1.113220047E1
9.479287917E-1,-3.744912415E0,-1.737886047E0,1.184561691E1
9.580037917E-1,-2.461331635E0,-1.404379578E0,1.274389893E1
9.680797917E-1,-1.141526184E0,-8.144563293E-1,1.152139114E1
9.781547917E-1,-9.580078125E-2,-2.793191528E-1,9.223968658E0
9.882307917E-1,7.327262878E-1,5.897735596E-2,7.904612274E0
9.983057917E-1,1.219514008E0,9.145980835E-2,8.582402802E0
1.008381792E0,1.387165375E0,-1.487905884E-1,1.090212891E1
1.018456792E0,1.124611359E0,-4.345463562E-1,1.277398636E1
1.028532792E0,4.730163574E-1,-6.602769470E-1,1.376283005E1
1.038607792E0,-4.224215698E-1,-6.864724731E-1,1.432176773E1
1.048683792E0,-1.524729309E0,-6.221063232E-1,1.381102982E1
1.058758792E0,-2.614762573E0,-4.915777588E-1,1.212014603E1
1.068834792E0,-3.459905090E0,-5.310955811E-1,1.045141617E1
1.078910792E0,-3.704346771E0,-9.580078125E-1,1.058074722E1
1.088985792E0,-3.252586212E0,-1.588496704E0,1.148756149E1
1.099061792E0,-2.371069336E0,-2.171384583E0,1.235096603E1
1.109136792E0,-1.299896851E0,-2.411634979E0,1.314416656E1
1.119212792E0,-5.631289673E-1,-2.397414551E0,1.197854050E1
1.129287792E0,-3.857478333E-1,-2.337389374E0,1.023930725E1
1.139363792E0,-5.956114197E-1,-2.206561432E0,8.766819305E0
1.149438792E0,-1.057550812E0,-2.170336761E0,8.166417847E0
1.159514792E0,-1.712139587E0,-2.392175446E0,9.582323456E0
1.169589792E0,-2.235900421E0,-2.623294830E0,1.265184036E1
1.179665792E0,-2.413580933E0,-2.531685333E0,1.489507553E1
1.189740792E0,-2.489473114E0,-2.117796021E0,1.349054626E1
1.199816792E0,-2.636766815E0,-1.910177765E0,1.159803177E1
1.209891792E0,-3.023712158E0,-2.190694427E0,1.197958832E1
1.219967792E0,-3.039728851E0,-2.615810394E0,1.458521988E1
1.230042792E0,-2.609373779E0,-3.021915894E0,1.647683624E1
1.240118792E0,-1.926493835E0,-3.402125244E0,1.575189377E1
1.250194792E0,-7.729925537E-1,-3.632945251E0,1.558783493E1
1.260269792E0,1.122665405E-1,-3.718567200E0,1.483924164E1
1.270345792E0,-1.838177490E-1,-3.951782227E0,1.289164169E1
1.280420792E0,-1.116977234E0,-4.147724762E0,1.257280472E1
1.290496792E0,-2.030228119E0,-4.198169861E0,1.335956863E1
1.300571792E0,-2.796634369E0,-4.195475464E0,1.337304062E1
1.310647792E0,-3.040776672E0,-3.977977753E0,1.344204712E1
1.320722792E0,-2.788251801E0,-3.612437897E0,1.426787979E1
1.330798792E0,-2.394420776E0,-3.130739594E0,1.420231613E1
1.340873792E0,-2.090402985E0,-2.634222107E0,1.333741470E1
1.350949792E0,-1.939516754E0,-2.337988129E0,1.315868637E1
1.361024792E0,-1.946701813E0,-2.327958984E0,1.378213989E1
1.371100792E0,-2.077080688E0,-2.305655365E0,1.368678818E1
1.381175792E0,-2.226470032E0,-2.324965210E0,1.332753525E1
1.391251792E0,-2.331701202E0,-2.289189606E0,1.248014740E1
1.401326792E0,-2.318079529E0,-2.334245911E0,1.181014069E1
1.411402792E0,-2.236349487E0,-2.469265137E0,1.174188263E1
1.421478792E0,-2.085762634E0,-2.591860199E0,1.189022415E1
1.431553792E0,-1.943109283E0,-2.719844055E0,1.208032883E1
1.441629792E0,-1.838476868E0,-2.742746429E0,1.190893524E1
1.451704333E0,-1.730850677E0,-2.666554871E0,1.152318741E1
1.461780333E0,-1.659598846E0,-2.575095062E0,1.056113800E1
1.471855333E0,-1.696571960E0,-2.556383972E0,1.023361908E1
1.481931333E0,-1.878144379E0,-2.573448486E0,1.044318329E1
1.492006333E0,-2.106419678E0,-2.486179962E0,1.005129822E1
1.502082333E0,-2.149679718E0,-2.232756958E0,9.684860229E0
1.512157333E0,-2.092648315E0,-1.956132202E0,9.763446808E0
1.522233333E0,-1.829046478E0,-1.529818726E0,1.008138565E1
1.532308333E0,-1.518292694E0,-1.054557037E0,1.018497025E1
1.542384333E0,-1.343905334E0,-6.179150391E-1,1.007405090E1
1.552459333E0,-1.240769806E0,-2.065704346E-1,9.881401520E0
1.562535333E0,-1.053209839E0,1.243913269E-1,1.002300705E1
1.572610333E0,-8.743318176E-1,3.308120728E-1,1.031475037E1
1.582686333E0,-7.354206848E-1,5.026547241E-1,1.007180557E1
1.592761333E0,-5.977070618E-1,7.319778442E-1,9.927655334E0
1.602837333E0,-5.137316895E-1,9.879455566E-1,9.804461517E0
1.612913333E0,-5.661227417E-1,1.220412140E0,9.491761780E0
1.622988333E0,-7.414082336E-1,1.410965881E0,9.518556061E0
1.633064333E0,-8.780740356E-1,1.657652893E0,9.433083801E0
1.643139333E0,-9.249266052E-1,1.954934692E0,8.703201599E0
1.653215333E0,-8.887019348E-1,2.234553223E0,7.493567047E0
1.663290333E0,-7.640112305E-1,2.361788635E0,7.012018433E0
1.673366333E0,-6.738986206E-1,2.235002289E0,7.621251526E0
1.683441333E0,-7.554789734E-1,2.027384033E0,8.277486877E0
1.693517333E0,-9.562115479E-1,1.883832550E0,8.052953796E0
1.703592333E0,-1.076112213E0,1.754052429E0,7.756420441E0
1.713668333E0,-1.094224548E0,1.589993591E0,7.274572449E0
1.723743333E0,-1.050066376E0,1.525777130E0,6.183790741E0
1.733819333E0,-9.827064514E-1,1.487756195E0,4.888085175E0
1.743894333E0,-9.503736877E-1,1.333277435E0,3.882925415E0
1.753970333E0,-7.970924377E-1,1.334325256E0,3.162473602E0
1.764045333E0,-5.495072937E-1,1.411864014E0,2.550995178E0
1.774121333E0,-2.676434326E-1,1.490899658E0,2.231858826E0
1.784196333E0,-7.664062500E-2,1.564696198E0,2.000440063E0
1.794272333E0,6.316864014E-2,1.678010559E0,1.821112976E0
1.804347333E0,1.863624573E-1,1.864223328E0,1.730251923E0
1.814423333E0,2.692900085E-1,2.056723022E0,1.683249664E0
1.824499333E0,3.490740967E-1,2.274370422E0,1.697021027E0
1.834574333E0,3.821553040E-1,2.478695526E0,1.729503479E0
1.844650333E0,1.077758789E-1,2.404000854E0,1.605561218E0
1.854725333E0,-3.995191956E-1,2.084116058E0,1.293310547E0
