"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.097866667E-2,-3.147710115E-2,1.077351272E-1,1.487704366E-1
3.105366667E-2,-8.279621601E-2,8.975772560E-2,2.126130611E-1
4.112966666E-2,-1.180980429E-1,8.146391064E-2,2.412791997E-1
5.120466666E-2,-1.080403477E-1,9.758748859E-2,2.059470415E-1
6.128066666E-2,-6.342604011E-2,1.519756764E-1,1.187774092E-1
7.135566667E-2,-2.963611856E-2,1.065248325E-1,1.126400102E-2
8.143166667E-2,-2.243398502E-2,5.099216476E-2,-8.626115322E-2
9.150766666E-2,-4.337388650E-2,5.082598329E-2,-1.608184725E-1
1.015826667E-1,-6.018589064E-2,1.042854786E-1,-1.899055243E-1
1.116586667E-1,-4.820832238E-2,2.330487967E-1,-2.002918571E-1
1.217336667E-1,-1.643321291E-2,3.520565927E-1,-2.022454143E-1
1.318096667E-1,1.163597312E-2,3.868329525E-1,-1.809222847E-1
1.418846667E-1,4.746816680E-2,3.408295214E-1,-1.338762343E-1
1.519606667E-1,6.271076947E-2,2.716283500E-1,-7.457562536E-2
1.620356667E-1,3.388699144E-2,2.052827328E-1,-5.492062867E-2
1.721116667E-1,-2.844375931E-2,1.743242741E-1,-1.016846746E-1
1.821866667E-1,-4.911028314E-3,1.907395422E-1,-1.803292930E-1
1.922626667E-1,5.286065862E-2,1.945617050E-1,-2.422022521E-1
2.023376667E-1,5.434104800E-2,1.282720119E-1,-2.346313894E-1
2.124136667E-1,3.215279896E-3,3.772639483E-2,-1.643007696E-1
2.224886667E-1,-5.122170597E-2,4.851951078E-2,-8.532123268E-2
2.325646667E-1,-9.444667399E-2,2.925340533E-1,-3.942857310E-2
2.426396667E-1,-1.331171244E-1,9.195023775E-1,-2.205131948E-2
2.527156667E-1,-1.953168511E-1,1.061389804E0,9.460800327E-3
2.627916667E-1,-2.757655084E-1,7.414474487E-1,1.336243153E-1
2.728666667E-1,-2.068503648E-1,3.865570128E-1,1.727328449E-1
2.829426667E-1,-6.696004421E-2,1.150560305E-1,1.170204878E-1
2.930176667E-1,3.830965236E-2,-1.097182259E-1,2.669912018E-2
3.030936667E-1,9.346638620E-2,-2.697286904E-1,-4.036407173E-2
3.131686667E-1,9.973413497E-2,-3.376123905E-1,-8.563088626E-2
3.232446667E-1,7.142313570E-2,-2.845529020E-1,-1.199004427E-1
3.333196667E-1,3.132737800E-2,-1.439286619E-1,-1.288430691E-1
3.433956667E-1,2.702922793E-3,2.464330755E-2,-1.014327556E-1
3.534706667E-1,-6.952707772E-4,1.068814620E-1,-5.693319440E-2
3.635466667E-1,1.086964365E-2,2.382312715E-2,-1.395926066E-2
3.736216667E-1,-3.021671437E-3,-1.370003819E-1,1.429288369E-2
3.836976667E-1,-4.517489672E-2,-2.822613418E-1,2.611530945E-2
3.937736667E-1,-1.195335463E-1,-3.560777903E-1,3.788222000E-2
4.038486667E-1,-1.953270733E-1,-3.498159051E-1,4.088051617E-2
4.139246667E-1,-2.367895693E-1,-2.547136545E-1,2.348208427E-2
4.239996667E-1,-2.083176225E-1,-8.719368279E-2,-1.156955399E-2
4.340756667E-1,-1.071265563E-1,8.436635882E-2,-5.608668923E-2
4.441517917E-1,1.575736096E-3,9.165236354E-2,-7.566677034E-2
4.542277917E-1,7.734026760E-2,-1.367951930E-1,-6.217892468E-2
4.643027917E-1,2.070169300E-1,-5.416083932E-1,-2.036153805E-3
4.743787917E-1,3.216375113E-1,-1.033484340E0,1.034178287E-1
4.844537917E-1,2.338162959E-1,-1.391132474E0,2.108340710E-1
4.945297917E-1,-1.363104302E-2,-1.455711007E0,2.563685179E-1
5.046047917E-1,-2.420034111E-1,-1.190057755E0,2.195499539E-1
5.146807917E-1,-2.789401412E-1,-8.416005969E-1,1.338963062E-1
5.247557917E-1,-1.700936556E-1,-5.292477012E-1,-1.412588358E-2
5.348317917E-1,-7.657675445E-2,-2.083788216E-1,-9.166008979E-2
5.449067917E-1,-2.606209135E-3,7.169773430E-2,-7.762455195E-2
5.549827917E-1,6.624688953E-2,2.262966335E-1,-2.413096838E-2
5.650587917E-1,7.418286800E-2,2.270350456E-1,3.993417323E-2
5.751337917E-1,3.714895248E-2,9.566665441E-2,8.906470239E-2
5.852097917E-1,-6.487250328E-3,-5.436050147E-2,9.590338916E-2
5.952847917E-1,-5.160120130E-2,-8.514451981E-2,5.038250983E-2
6.053607917E-1,-1.141970307E-1,5.495616794E-2,-3.059999784E-3
6.154357917E-1,-1.887221336E-1,3.020120263E-1,-3.656869382E-2
6.255117917E-1,-2.527078390E-1,5.020250678E-1,-5.382675678E-2
6.355867917E-1,-3.352037668E-1,5.181401372E-1,-3.286421672E-2
6.456627917E-1,-4.270319641E-1,3.785948157E-1,3.642880917E-2
6.557377917E-1,-4.475058019E-1,2.448737919E-1,1.157790273E-1
6.658137917E-1,-3.106951416E-1,2.603046298E-1,1.777481735E-1
6.758887917E-1,-9.522276372E-2,4.307597280E-1,2.226184458E-1
6.859647917E-1,7.336949557E-2,6.780327559E-1,2.810165286E-1
6.960397917E-1,1.207596511E-1,8.328478932E-1,3.486107588E-1
7.061157917E-1,-8.731090929E-4,8.448941708E-1,4.004894495E-1
7.161917917E-1,-2.230949998E-1,7.027111650E-1,4.339619279E-1
7.262667917E-1,-4.428691864E-1,4.430266023E-1,4.619206488E-1
7.363427917E-1,-6.022127867E-1,9.461480379E-2,4.796431959E-1
7.464177917E-1,-6.977870464E-1,-2.825039923E-1,4.787672460E-1
7.564937917E-1,-7.820191383E-1,-5.690505505E-1,4.165195823E-1
7.665687917E-1,-8.838782907E-1,-5.969105959E-1,2.618033886E-1
7.766447917E-1,-9.678546786E-1,-2.842935622E-1,7.978301495E-3
7.867197917E-1,-9.540804029E-1,2.447624654E-1,-2.235157192E-1
7.967957917E-1,-9.014536738E-1,6.533856392E-1,-2.794178426E-1
8.068707917E-1,-9.332748055E-1,7.579566240E-1,-1.921199858E-1
8.169467917E-1,-1.088396907E0,5.713915825E-1,-6.973681599E-2
8.270217917E-1,-1.325399876E0,1.611545980E-1,2.832968347E-2
8.370977917E-1,-1.438217282E0,-2.231968045E-1,6.988751888E-2
8.471727917E-1,-1.231622458E0,-1.473413110E-1,3.648725152E-2
8.572487917E-1,-8.852716088E-1,3.422523737E-1,-3.533473983E-2
8.673237917E-1,-8.150498867E-1,2.861771584E-1,-1.228575632E-1
8.773997917E-1,-7.966767550E-1,-4.488976300E-1,-2.035374790E-1
8.874747917E-1,-7.550902367E-1,-1.028620839E0,-2.775172293E-1
8.975507917E-1,-7.986672521E-1,-9.351207614E-1,-3.287567198E-1
9.076267917E-1,-9.030766487E-1,-2.270027846E-1,-3.430184424E-1
9.177017917E-1,-9.502588511E-1,3.652104735E-1,-3.050042391E-1
9.277777917E-1,-8.945794106E-1,3.234337568E-1,-2.358579636E-1
9.378527917E-1,-7.977734804E-1,-3.820140660E-2,-1.362632066E-1
9.479287917E-1,-7.456911206E-1,-4.021322727E-2,-2.014497668E-2
9.580037917E-1,-7.672858834E-1,2.953967452E-1,6.267294288E-2
9.680797917E-1,-8.445653915E-1,4.736652374E-1,8.729925007E-2
9.781547917E-1,-9.744597673E-1,4.119347632E-1,6.437635422E-2
9.882307917E-1,-1.053470850E0,2.046268284E-1,2.157408744E-2
9.983057917E-1,-9.937278628E-1,2.329085208E-2,-3.709641472E-2
1.008381792E0,-8.576399684E-1,-1.918833703E-2,-1.059320867E-1
1.018456792E0,-7.098204494E-1,-4.825754091E-2,-1.804350764E-1
1.028532792E0,-5.563604236E-1,-1.577515900E-2,-2.712703347E-1
1.038607792E0,-4.402503371E-1,5.312773958E-2,-3.467571139E-1
1.048683792E0,-4.503161311E-1,1.316159219E-1,-3.609156013E-1
1.058758792E0,-5.954163074E-1,2.128383368E-1,-3.043836057E-1
1.068834792E0,-6.994209290E-1,2.755181193E-1,-1.987096816E-1
1.078910792E0,-7.097595930E-1,3.143123686E-1,-8.891768008E-2
1.088985792E0,-6.481025219E-1,2.331379652E-1,1.397636812E-2
1.099061792E0,-5.074679255E-1,1.958638281E-1,5.563140288E-2
1.109136792E0,-4.199024439E-1,2.487910539E-1,2.621867135E-2
1.119212792E0,-3.937624693E-1,1.552437991E-1,-4.023918137E-2
1.129287792E0,-4.258314371E-1,-3.804254532E-2,-1.096017733E-1
1.139363792E0,-5.411832929E-1,-1.858586371E-1,-1.421573162E-1
1.149438792E0,-5.536886454E-1,-3.464256227E-1,-1.266077608E-1
1.159514792E0,-3.897162080E-1,-5.199097991E-1,-9.372465312E-2
1.169589792E0,-1.855360717E-1,-4.848197997E-1,-6.409092993E-2
1.179665792E0,-1.355456114E-1,-2.924961746E-1,-6.540733576E-2
1.189740792E0,-1.981742233E-1,-4.763732105E-2,-8.471971005E-2
1.199816792E0,-1.866408736E-1,1.242263168E-1,-9.036801010E-2
1.209891792E0,-6.962963194E-2,2.188593149E-1,-7.929477096E-2
1.219967792E0,8.396525681E-2,3.839947283E-1,-6.495471299E-2
1.230042792E0,2.715744972E-1,2.172352821E-1,-5.247212574E-2
1.240118792E0,4.288253486E-1,1.317903399E-3,-6.183979660E-2
1.250194792E0,4.839516878E-1,7.944503427E-2,-9.834772348E-2
1.260269792E0,4.303675592E-1,5.732508376E-2,-1.390850246E-1
1.270345792E0,3.315204680E-1,-1.029206812E-1,-1.227619052E-1
1.280420792E0,2.414116263E-1,-8.793720603E-2,-8.106479794E-2
1.290496792E0,2.087243795E-1,-4.139306769E-2,-1.420843787E-2
1.300571792E0,1.543239951E-1,-3.106396645E-3,7.123269141E-2
1.310647792E0,1.431219280E-1,1.077974886E-1,1.386578083E-1
1.320722792E0,1.707026958E-1,2.173452824E-1,1.555052251E-1
1.330798792E0,1.916651726E-1,1.527818292E-1,1.345324516E-1
1.340873792E0,1.963384897E-1,4.414109886E-2,8.640087396E-2
1.350949792E0,2.633059323E-1,6.562435627E-2,4.682453722E-2
1.361024792E0,3.317933977E-1,1.515304744E-1,2.823008224E-2
1.371100792E0,4.108279943E-1,1.440920979E-1,2.021326311E-2
1.381175792E0,4.881227612E-1,5.033924431E-2,8.770725690E-3
1.391251792E0,5.345803499E-1,-5.324397236E-2,-4.382189363E-3
1.401326792E0,6.050121188E-1,-9.960374981E-2,-2.055902965E-2
1.411402792E0,6.546511650E-1,-7.951428741E-2,-2.681033686E-2
1.421478792E0,7.155718207E-1,-3.017204255E-2,-3.124157153E-2
1.431553792E0,7.609442472E-1,-4.355415702E-2,-3.144292906E-2
1.441629792E0,8.108228445E-1,-8.776716143E-2,-4.680297524E-2
1.451704333E0,8.117717505E-1,-1.349098682E-1,-7.050008327E-2
1.461780333E0,7.735553980E-1,-1.553799957E-1,-8.732380718E-2
1.471855333E0,7.773015499E-1,-1.278896481E-1,-8.662148565E-2
1.481931333E0,8.062663674E-1,-1.522791535E-1,-7.288011163E-2
1.492006333E0,8.307343125E-1,-2.332862765E-1,-5.629951879E-2
1.502082333E0,8.539107442E-1,-3.155140281E-1,-4.594914615E-2
1.512157333E0,8.702325225E-1,-3.241665065E-1,-4.511609674E-2
1.522233333E0,8.536242843E-1,-2.590205371E-1,-6.751354039E-2
1.532308333E0,8.300482035E-1,-1.924090385E-1,-9.980910271E-2
1.542384333E0,8.015393019E-1,-2.089062631E-1,-1.185641512E-1
1.552459333E0,7.733353376E-1,-2.123227715E-1,-1.251521558E-1
1.562535333E0,7.770200968E-1,-1.373206973E-1,-1.096293852E-1
1.572610333E0,7.963369489E-1,-8.531152457E-2,-7.457612455E-2
1.582686333E0,8.272163272E-1,-1.256496310E-1,-3.121213615E-2
1.592761333E0,8.694402575E-1,-1.649590284E-1,9.111723863E-3
1.602837333E0,8.826977015E-1,-1.742926091E-1,5.156197771E-2
1.612913333E0,9.023846388E-1,-1.678242236E-1,1.059608161E-1
1.622988333E0,9.231599569E-1,-1.679358035E-1,1.681083441E-1
1.633064333E0,8.758825660E-1,-1.851403713E-1,2.212139666E-1
1.643139333E0,7.575665712E-1,-2.830240726E-1,2.456370145E-1
1.653215333E0,6.167006493E-1,-4.089698195E-1,2.281679064E-1
1.663290333E0,5.607380867E-1,-4.136769474E-1,1.849309504E-1
1.673366333E0,6.327903271E-1,-3.292353153E-1,1.493846625E-1
1.683441333E0,7.584776878E-1,-3.249625266E-1,1.202294305E-1
1.693517333E0,8.751471639E-1,-4.020176828E-1,9.317214042E-2
1.703592333E0,9.705935121E-1,-4.195527434E-1,7.202238590E-2
1.713668333E0,9.989983439E-1,-3.651374876E-1,6.302575022E-2
1.723743333E0,9.232276678E-1,-2.449942976E-1,6.229791045E-2
1.733819333E0,7.942461967E-1,-1.692505032E-1,9.105413407E-2
1.743894333E0,6.529809237E-1,-1.790852994E-1,1.171214208E-1
1.753970333E0,4.835057259E-1,-2.118833512E-1,1.380499303E-1
1.764045333E0,2.918350995E-1,-2.113166302E-1,1.446606964E-1
