"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.289166627E-3,1.148711443E-1,6.400667876E-2,-4.656340927E-2
8.764833328E-3,8.317593485E-2,1.378076524E-2,-7.560446113E-2
1.881883340E-2,7.495103031E-2,-1.765944995E-2,-8.031479269E-2
2.887383336E-2,8.645415306E-2,-6.969625503E-2,-7.845875621E-2
3.892783332E-2,1.144972369E-1,-1.284842044E-1,-7.238861918E-2
4.898183339E-2,1.567718238E-1,-2.081748098E-1,-6.770245731E-2
5.903683335E-2,2.164071947E-1,-2.987992465E-1,-6.902898103E-2
6.909083331E-2,2.959713042E-1,-3.906503618E-1,-6.849995255E-2
7.914483338E-2,3.990127146E-1,-4.941115081E-1,-2.895333990E-2
8.919983334E-2,5.199319124E-1,-6.335541010E-1,6.276100874E-2
9.925383341E-2,6.380998492E-1,-8.375343680E-1,1.628039777E-1
1.093078334E-1,7.210908532E-1,-1.073903203E0,2.443742007E-1
1.193628333E-1,7.655014396E-1,-1.305583835E0,3.067470491E-1
1.294168334E-1,7.761169672E-1,-1.472568631E0,3.479202390E-1
1.394708334E-1,7.797484398E-1,-1.624716163E0,3.339791298E-1
1.495258333E-1,7.908575535E-1,-1.778072476E0,2.375628948E-1
1.595798334E-1,8.357105255E-1,-1.913470864E0,6.812699884E-2
1.696338333E-1,9.258060455E-1,-2.022211075E0,-1.200297624E-1
1.796878334E-1,1.052368045E0,-2.112257242E0,-2.823806107E-1
1.897428334E-1,1.211215496E0,-2.211130142E0,-4.270698726E-1
1.997968333E-1,1.379972577E0,-2.286576271E0,-5.444164276E-1
2.098508334E-1,1.521596909E0,-2.312370062E0,-5.923326015E-1
2.199058334E-1,1.635261655E0,-2.364132643E0,-5.991840959E-1
2.299598333E-1,1.753081560E0,-2.425784111E0,-6.193546653E-1
2.400138334E-1,1.871830821E0,-2.425936699E0,-6.810742617E-1
2.500688334E-1,1.968587637E0,-2.374305248E0,-7.559773326E-1
2.601228333E-1,2.002514601E0,-2.243525267E0,-8.226706386E-1
2.701768334E-1,1.950959921E0,-2.084785223E0,-8.938584924E-1
2.802318333E-1,1.815748572E0,-1.973037004E0,-9.765920043E-1
2.902858334E-1,1.656578183E0,-1.641721845E0,-1.052915335E0
3.003398334E-1,1.450605869E0,-1.172583938E0,-1.084111571E0
3.103938333E-1,1.181519270E0,-7.257454991E-1,-1.013180494E0
3.204488334E-1,8.675359488E-1,-3.863634467E-1,-8.380153775E-1
3.305028334E-1,5.057036877E-1,-2.451177388E-1,-6.212547421E-1
3.405568333E-1,-1.616781019E-2,-4.751807749E-1,-4.698388278E-1
3.506118334E-1,-6.259293556E-1,-4.840862155E-1,-3.769356310E-1
3.606658333E-1,-1.300673008E0,-3.239498138E-1,-3.085861504E-1
3.707198334E-1,-1.874906659E0,-3.424333036E-1,1.333924830E-1
3.807748334E-1,-2.507276297E0,-2.253543586E-1,4.789741337E-1
3.908288333E-1,-3.028780460E0,-4.168247059E-2,9.594679475E-1
4.008828334E-1,-3.413511038E0,3.625413775E-2,1.417726040E0
4.109378334E-1,-3.730784655E0,-8.112008125E-2,1.845621228E0
4.209918333E-1,-3.908164501E0,-1.939435750E-1,2.155117512E0
4.310458334E-1,-3.897831202E0,-2.072486132E-1,2.322974682E0
4.411008334E-1,-3.741555214E0,-1.897468567E-1,2.438213110E0
4.511548333E-1,-3.535146475E0,-2.305981219E-1,2.616567135E0
4.612088334E-1,-3.353669882E0,-3.542937040E-1,2.897764206E0
4.712638333E-1,-3.185793400E0,-4.775620997E-1,3.200795650E0
4.813178334E-1,-2.943187475E0,-5.481113195E-1,3.413758039E0
4.913718334E-1,-2.564490318E0,-5.887706876E-1,3.487950325E0
5.014258333E-1,-2.080591440E0,-8.544548750E-1,3.509650946E0
5.114808334E-1,-1.551572919E0,-1.330167174E0,3.556901932E0
5.215348334E-1,-1.044983387E0,-1.686007619E0,3.644956350E0
5.315888333E-1,-6.461312771E-1,-1.631485701E0,3.768741608E0
5.416438334E-1,-4.444711506E-1,-1.406013489E0,3.935912609E0
5.516978333E-1,-4.181435704E-1,-1.275783777E0,4.150743008E0
5.617518333E-1,-4.527121782E-1,-1.307244539E0,4.383408546E0
5.718068334E-1,-4.634524584E-1,-1.385535717E0,4.565612793E0
5.818608333E-1,-4.293242991E-1,-1.277197003E0,4.694668293E0
5.919148334E-1,-3.816885650E-1,-9.822115302E-1,4.790610790E0
6.019698334E-1,-3.202084303E-1,-6.352423429E-1,4.855115891E0
6.120238333E-1,-2.150387615E-1,-4.316248894E-1,4.941700935E0
6.220778334E-1,-9.335707128E-2,-2.139673978E-1,5.117913246E0
6.321328334E-1,1.886419952E-2,-7.860698551E-2,5.394125938E0
6.421868333E-1,1.335841119E-1,-1.069510058E-1,5.700359344E0
6.522402500E-1,3.074174821E-1,-3.420931399E-1,5.955184460E0
6.622942500E-1,6.154274940E-1,-6.339982748E-1,6.077715397E0
6.723492501E-1,1.049284935E0,-8.001788855E-1,6.047996998E0
6.824032500E-1,1.544282198E0,-8.372396827E-1,5.924318790E0
6.924572500E-1,2.018648863E0,-8.530314565E-1,5.788974285E0
7.025122500E-1,2.403198481E0,-8.854732513E-1,5.693991661E0
