"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.546166652E-3,-5.388793945E-3,5.612578583E0,7.730374603E0
7.507833303E-3,1.706451416E-2,5.260361023E0,7.301666107E0
1.756183337E-2,2.544708252E-3,5.112468567E0,7.435188446E0
2.761683334E-2,-2.414479065E-1,4.980143738E0,7.449408875E0
3.767083341E-2,-4.523593140E-1,5.024451599E0,7.310797119E0
4.772483336E-2,-5.659730530E-1,5.088368683E0,7.260202332E0
5.777983333E-2,-5.258564758E-1,5.109025726E0,7.232060852E0
6.783383340E-2,-4.309538269E-1,5.137316895E0,7.286697235E0
7.788783335E-2,-4.855902100E-1,5.097948761E0,7.373067627E0
8.794283331E-2,-8.089178467E-1,4.850213928E0,7.452552338E0
9.799683338E-2,-1.013392639E0,4.566404114E0,7.395970001E0
1.080508333E-1,-8.086184692E-1,4.475692749E0,7.205565948E0
1.181058333E-1,-5.278024292E-1,4.585414581E0,7.067403259E0
1.281598334E-1,-3.375480652E-1,4.707560577E0,6.962172089E0
1.382138333E-1,-1.243913269E-1,4.849016418E0,6.899003448E0
1.482688334E-1,1.689985657E-1,5.036426697E0,6.932833099E0
1.583228334E-1,7.800279236E-1,5.074597321E0,7.191944275E0
1.683768333E-1,1.338516541E0,4.810995483E0,7.410489807E0
1.784308334E-1,1.450783081E0,4.360432434E0,7.592960358E0
1.884858334E-1,1.202898560E0,4.052672424E0,7.610324249E0
1.985398333E-1,1.164578247E0,3.919150085E0,7.588020630E0
2.085938334E-1,1.491348724E0,3.693868561E0,7.483837280E0
2.186488333E-1,1.709295502E0,3.338507538E0,7.048692169E0
2.287028334E-1,1.653012543E0,3.171604614E0,6.638096008E0
2.387568334E-1,1.564696198E0,3.041225739E0,6.442303162E0
2.488118333E-1,1.372645569E0,2.588567047E0,6.400689697E0
2.588658334E-1,9.514215088E-1,1.885628815E0,6.358627167E0
2.689198334E-1,6.830296326E-1,1.143621826E0,6.398743744E0
2.789748333E-1,6.472540283E-1,3.595523071E-1,6.217620392E0
2.890288334E-1,7.426057434E-1,-5.249583435E-1,6.717281342E0
2.990828333E-1,8.544232178E-1,-1.492097168E0,7.834857330E0
3.091368334E-1,5.743556213E-1,-2.291734314E0,7.817044373E0
3.191918334E-1,1.260379028E-1,-2.652633820E0,7.394772491E0
3.292458333E-1,-3.607498169E-2,-2.401905212E0,6.847809906E0
3.392998334E-1,5.391787720E-1,-1.754950562E0,4.998555450E0
3.493548334E-1,1.693877563E0,-1.022523651E0,3.454665985E0
3.594088333E-1,2.432741089E0,-4.221221924E-1,4.727169800E0
3.694628334E-1,3.250490570E0,-4.092489624E-1,5.041815491E0
3.795178334E-1,3.411555634E0,-7.518864441E-1,5.408702545E0
3.895718333E-1,2.789299622E0,-1.548978882E0,6.202352142E0
3.996258334E-1,2.147135010E0,-2.105970612E0,6.806046753E0
4.096808333E-1,2.326761475E0,-1.203347626E0,7.848628693E0
4.197348334E-1,3.755690002E0,-1.380130005E-1,8.886719971E0
4.297888334E-1,6.137836304E0,1.453926544E0,9.829758911E0
4.398438333E-1,8.088579712E0,2.924767914E0,1.082369202E1
4.498978334E-1,8.744665375E0,3.758534088E0,1.113788864E1
4.599518334E-1,8.631800079E0,4.100872192E0,1.088686066E1
4.700068333E-1,9.027726746E0,4.459226990E0,1.104089035E1
4.800608334E-1,1.028526169E1,5.493576050E0,1.178394516E1
4.901148333E-1,1.159608582E1,7.311096497E0,1.284808228E1
5.001688334E-1,1.225202179E1,8.525670776E0,1.314162186E1
5.102238334E-1,1.234946915E1,8.458759918E0,1.230306564E1
5.202778333E-1,1.265049316E1,7.883506165E0,1.163201111E1
5.303318334E-1,1.309656555E1,7.612569580E0,1.148875900E1
5.403868334E-1,1.301872742E1,7.694299622E0,1.095975906E1
5.504408333E-1,1.266531235E1,7.602839813E0,9.395811310E0
5.604948334E-1,1.214379684E1,6.958729248E0,7.513026581E0
5.705498334E-1,1.196177536E1,6.265969849E0,6.146667938E0
5.806038333E-1,1.216175949E1,6.040987701E0,6.132447510E0
5.906578334E-1,1.209724365E1,5.765710144E0,6.801256714E0
6.007128333E-1,1.175131302E1,5.259911957E0,7.212751007E0
6.107668334E-1,1.138502472E1,4.506378937E0,6.808741150E0
6.208208334E-1,1.080258591E1,3.666924591E0,6.472540283E0
6.308758333E-1,1.005309448E1,2.778522034E0,6.570736084E0
6.409298334E-1,9.655221863E0,1.941313019E0,6.616989899E0
6.509832500E-1,9.988728333E0,1.138083344E0,6.865622864E0
6.610372501E-1,1.108759323E1,7.369175720E-1,7.462581482E0
6.710922500E-1,1.234707413E1,9.638456726E-1,8.331823883E0
6.811462500E-1,1.286724243E1,1.120869141E0,8.579409027E0
6.912002501E-1,1.251846771E1,8.096662903E-1,8.375083923E0
7.012552500E-1,1.190788742E1,6.855743408E-2,7.816894684E0
7.113092500E-1,1.163769928E1,-7.722441101E-1,7.475454712E0
7.213632500E-1,1.136676270E1,-1.925296326E0,7.106022949E0
7.314182500E-1,1.102921463E1,-2.934048615E0,6.671177216E0
7.414722501E-1,1.126078308E1,-3.119512939E0,6.637048187E0
7.515262500E-1,1.161898819E1,-3.227438507E0,6.197711792E0
7.615812500E-1,1.191297684E1,-3.329077148E0,5.700595551E0
7.716352501E-1,1.196566727E1,-3.192561035E0,5.253175964E0
7.816892500E-1,1.179322586E1,-3.089425507E0,4.633614349E0
7.917442500E-1,1.152857620E1,-3.131787415E0,4.309687958E0
8.017982501E-1,1.131047974E1,-3.367846527E0,4.282145233E0
8.118522500E-1,1.128009293E1,-3.246598663E0,3.989503784E0
8.219062500E-1,1.145373184E1,-2.596949615E0,4.071533203E0
8.319612500E-1,1.153725815E1,-2.100132751E0,4.271068268E0
8.420152500E-1,1.122216339E1,-1.991608429E0,3.890409851E0
8.520692501E-1,1.101409607E1,-2.043101349E0,3.605851593E0
8.621242500E-1,1.103116058E1,-2.415077820E0,4.063599701E0
8.721782500E-1,1.114357681E1,-2.914738770E0,5.152585144E0
8.822322501E-1,1.196312256E1,-3.109184418E0,5.537434845E0
8.922872500E-1,1.256786499E1,-3.275189209E0,5.452711029E0
9.023412500E-1,1.238404724E1,-3.492686920E0,5.115013275E0
9.123952501E-1,1.250783981E1,-3.537443848E0,5.596861267E0
9.224502500E-1,1.286439835E1,-3.364852753E0,6.264772339E0
9.325042500E-1,1.271905060E1,-3.066223755E0,6.075266418E0
9.425582500E-1,1.176837753E1,-2.947969666E0,5.412594452E0
9.526132500E-1,1.041429337E1,-3.239563293E0,5.040917358E0
9.626672501E-1,9.266929321E0,-3.723207550E0,5.478457489E0
9.727212500E-1,8.877439270E0,-4.121529236E0,6.066285095E0
9.827762500E-1,9.231153717E0,-3.789070587E0,6.391858063E0
9.928302501E-1,9.429640961E0,-2.938090210E0,6.250851288E0
1.002884250E0,9.728719025E0,-1.739981689E0,5.870342560E0
1.012938250E0,9.999056854E0,-7.179071045E-1,5.321434021E0
1.022993250E0,9.679022369E0,-2.029779053E-1,4.871918793E0
1.033047250E0,9.164392548E0,-7.723937988E-2,5.039869537E0
1.043101250E0,9.157207489E0,-7.499404907E-2,5.724246368E0
1.053156250E0,8.658893738E0,-2.588117981E-1,6.276597748E0
1.063210250E0,7.570956116E0,-4.851411438E-1,6.697223053E0
1.073264250E0,5.710475006E0,-6.496490479E-1,6.634353790E0
1.083319250E0,3.956572266E0,-1.298849030E0,6.839876404E0
1.093373250E0,2.858605499E0,-2.141596527E0,7.315287781E0
1.103427250E0,1.683848419E0,-2.526595917E0,7.729177094E0
1.113482250E0,1.893113251E0,-1.881886597E0,8.420140228E0
1.123536250E0,2.740950165E0,-1.090781708E0,8.738228760E0
1.133590250E0,3.759731598E0,1.700463867E-1,7.936945038E0
1.143644250E0,5.231022034E0,2.274370422E0,7.511679382E0
1.153699250E0,5.909860382E0,3.872297516E0,7.554190979E0
1.163753250E0,6.224206696E0,4.735851746E0,7.474556580E0
1.173807250E0,6.696175232E0,5.748346252E0,7.628286896E0
1.183862250E0,7.043303375E0,6.497388611E0,7.922574921E0
1.193916250E0,7.382498016E0,6.668632507E0,8.406817932E0
1.203970250E0,7.205116882E0,6.561006317E0,8.562943268E0
1.214025250E0,6.234984283E0,6.159391479E0,7.932005310E0
1.224079250E0,5.786516876E0,6.239175568E0,7.303312683E0
1.234133250E0,5.554050293E0,6.625971222E0,7.116950226E0
1.244188250E0,4.500990143E0,7.237299957E0,6.490353241E0
1.254242250E0,4.161346436E0,8.349936218E0,6.078709259E0
1.264296250E0,4.427942047E0,9.055419159E0,6.503226471E0
1.274351250E0,4.092489624E0,8.871900787E0,6.776109009E0
1.284405250E0,3.615132294E0,9.112899628E0,6.891968079E0
1.294459250E0,3.369044037E0,9.464069366E0,6.889273682E0
1.304513250E0,3.014132080E0,9.525890808E0,6.789131927E0
1.314568250E0,2.168540497E0,9.392967224E0,6.419999542E0
1.324622250E0,1.591789856E0,9.103469238E0,6.385571136E0
1.334676250E0,1.457519073E0,8.569529572E0,6.035748596E0
1.344731250E0,1.412163391E0,8.081095276E0,4.928950195E0
1.354785250E0,1.415755920E0,7.800728302E0,3.897744598E0
1.364839250E0,1.999691620E0,7.415579224E0,3.261118469E0
1.374894250E0,2.822530518E0,7.031328278E0,2.823428650E0
1.384948250E0,3.206033020E0,7.125183105E0,2.533481598E0
1.395002250E0,3.613336029E0,7.322323151E0,2.303260345E0
