"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.832859900E-2,-7.200361788E-2,-7.552362680E-1,-2.602972984E-1
3.069682800E-2,-3.596363217E-2,-7.741725445E-1,-2.670166194E-1
3.306542200E-2,6.795675959E-3,-8.224294782E-1,-2.725142241E-1
3.543385900E-2,4.711159319E-2,-8.627454042E-1,-2.731250823E-1
3.780224500E-2,7.887565345E-2,-8.835142255E-1,-2.712925375E-1
4.017068200E-2,1.039203927E-1,-8.884009719E-1,-2.633515298E-1
4.253906800E-2,1.259108931E-1,-8.780165911E-1,-2.535779774E-1
4.490750500E-2,1.436254680E-1,-8.511393070E-1,-2.401393354E-1
4.727589100E-2,1.564532518E-1,-8.150992990E-1,-2.224247605E-1
4.964427600E-2,1.674485058E-1,-7.729508281E-1,-2.016559541E-1
5.201271400E-2,1.778329015E-1,-7.246938944E-1,-1.821088344E-1
5.438115100E-2,1.863847673E-1,-6.746044159E-1,-1.588966399E-1
5.674953700E-2,1.943257898E-1,-6.232932806E-1,-1.338519007E-1
5.911797400E-2,1.967691779E-1,-5.750363469E-1,-1.033095419E-1
6.148635900E-2,1.973800212E-1,-5.402180552E-1,-5.932854116E-2
6.385474500E-2,1.924932450E-1,-5.225034952E-1,-6.872031372E-4
6.622318200E-2,1.876064688E-1,-5.145624876E-1,7.566870749E-2
6.859156800E-2,1.833305359E-1,-5.072323084E-1,1.727934182E-1
7.096000500E-2,1.833305359E-1,-4.968478978E-1,2.870218456E-1
7.332839100E-2,1.912715435E-1,-4.809658527E-1,4.079696238E-1
7.569682800E-2,1.973800212E-1,-4.565319717E-1,5.289173722E-1
7.806521400E-2,2.010451108E-1,-4.308763742E-1,6.455891728E-1
8.043365100E-2,1.967691779E-1,-4.094967246E-1,7.592067719E-1
8.280203700E-2,1.863847673E-1,-3.991123140E-1,8.654941916E-1
8.517047400E-2,1.674485058E-1,-4.149943590E-1,9.760575891E-1
8.753885900E-2,1.430146098E-1,-4.430933297E-1,1.081123233E0
8.990724500E-2,1.228566542E-1,-4.803550243E-1,1.172139525E0
9.227568200E-2,1.008661538E-1,-5.206709504E-1,1.252771378E0
9.464406800E-2,8.498412371E-2,-5.585434437E-1,1.324851394E0
9.701250500E-2,7.154548168E-2,-5.958051682E-1,1.392044544E0
9.938089100E-2,6.116108224E-2,-6.403970122E-1,1.455572605E0
1.017493280E-1,4.894413799E-2,-7.008708715E-1,1.514824867E0
