Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender,BMI
1717716450144000000,0.740989105207,3.425708702100001,9.35289555365,0.0358243759717499,0.0835518748984,0.024181145523,1.0,M,0.5
1717716450149000000,0.740989105207,3.425708702100001,9.35289555365,0.0358243759717499,0.0835518748984,0.024181145523,1.0,M,0.5
1717716451344000000,-1.851649475145,-1.7165778579000002,13.102081581500002,-0.0344833233158,-0.044328342574,0.0161443844776,1.0,M,0.5
1717716451349000000,-1.851649475145,-1.7165778579000002,13.102081581500002,-0.0344833233158,-0.044328342574,0.0161443844776,1.0,M,0.5
1717716451944000000,0.331695236206,1.27962151327,8.713455276549999,0.771964657295,-0.13601665314765,0.0117317241214999,1.0,M,0.5
1717716451949000000,0.331695236206,1.27962151327,8.713455276549999,0.771964657295,-0.13601665314765,0.0117317241214999,1.0,M,0.5
1717716452344000000,0.324158409115,0.81215860746,9.06485703315,-0.7065856099000001,0.2652265541205,-0.1190253922147499,1.0,M,0.5
1717716452349000000,0.324158409115,0.81215860746,9.06485703315,-0.7065856099000001,0.2652265541205,-0.1190253922147499,1.0,M,0.5
1717716452544000000,-1.135773860442857,-1.7745312718333337,11.765369502380953,-0.5044592179095237,0.1962910088695238,0.0847230421260238,1.0,M,0.5
1717716452549000000,-1.135773860442857,-1.7745312718333337,11.765369502380953,-0.5044592179095237,0.1962910088695238,0.0847230421260238,1.0,M,0.5
1717716452944000000,-0.6241869964545,-1.46362637334,9.5128678894,0.64755114763,0.1358891219755,-0.0385506298409999,1.0,M,0.5
1717716452949000000,-0.6241869964545,-1.46362637334,9.5128678894,0.64755114763,0.1358891219755,-0.0385506298409999,1.0,M,0.5
1717716453544000000,0.1403032379425,1.4335913314800002,8.523455383349999,-0.7594691783199999,0.19402002277885,-0.02646714639825,1.0,M,0.5
1717716453549000000,0.1403032379425,1.4335913314800002,8.523455383349999,-0.7594691783199999,0.19402002277885,-0.02646714639825,1.0,M,0.5
1717716453744000000,-0.7944504317309999,-1.0074649658254995,10.466729324149998,-0.525390614575,0.1101670550745095,-0.0176376482256499,1.0,M,0.5
1717716453749000000,-0.7944504317309999,-1.0074649658254995,10.466729324149998,-0.525390614575,0.1101670550745095,-0.0176376482256499,1.0,M,0.5
1717716453944000000,-0.812607673712,-2.403484428449999,13.533783851,-0.0297921887564999,0.0282652891315,-0.00320402574991,1.0,M,0.5
1717716453949000000,-0.812607673712,-2.403484428449999,13.533783851,-0.0297921887564999,0.0282652891315,-0.00320402574991,1.0,M,0.5
1717716454144000000,-1.1458243887761903,-1.268604779952381,11.389522508809524,0.219609680545238,0.0871984873519523,0.0831879485628571,1.0,M,0.5
1717716454149000000,-1.1458243887761903,-1.268604779952381,11.389522508809524,0.219609680545238,0.0871984873519523,0.0831879485628571,1.0,M,0.5
1717716454344000000,-1.03383263398,-0.073512130745,9.608047462250005,0.757709085945,-0.03153815448925,-0.0480448320934499,1.0,M,0.5
1717716454349000000,-1.03383263398,-0.073512130745,9.608047462250005,0.757709085945,-0.03153815448925,-0.0480448320934499,1.0,M,0.5
1717716454544000000,-0.423439453135,2.22079682913,7.041260124350001,0.5445946246514999,-0.2935783246785,0.0133274969876799,1.0,M,0.5
1717716454549000000,-0.423439453135,2.22079682913,7.041260124350001,0.5445946246514999,-0.2935783246785,0.0133274969876799,1.0,M,0.5
1717716454744000000,-0.015155982935,2.43332487505,5.535870597845,-0.6945482507399999,0.1597081531733,0.0414769902136,1.0,M,0.5
1717716454749000000,-0.015155982935,2.43332487505,5.535870597845,-0.6945482507399999,0.1597081531733,0.0414769902136,1.0,M,0.5
1717716454944000000,-0.43536215979,0.0450113983177999,9.7979949645,-0.6312957823299998,0.1562738135875049,-0.0396445478774999,1.0,M,0.5
1717716454949000000,-0.43536215979,0.0450113983177999,9.7979949645,-0.6312957823299998,0.1562738135875049,-0.0396445478774999,1.0,M,0.5
1717716455144000000,-1.371335792535,-1.94760742943,11.84570672605,-0.2259401784335001,-0.046931692675,-0.0187339149181499,1.0,M,0.5
1717716455149000000,-1.371335792535,-1.94760742943,11.84570672605,-0.2259401784335001,-0.046931692675,-0.0187339149181499,1.0,M,0.5
1717716455344000000,-1.0806328125049998,-1.6837810592215,13.0313835975,0.0200024258102,-0.06931641586865,-0.0565021087867999,1.0,M,0.5
1717716455349000000,-1.0806328125049998,-1.6837810592215,13.0313835975,0.0200024258102,-0.06931641586865,-0.0565021087867999,1.0,M,0.5
1717716455544000000,-0.3791330174228571,-0.7404602050319048,10.19977517209524,0.6570042059523808,-0.1479538284853333,-0.0022096846342857,1.0,M,0.5
1717716455549000000,-0.3791330174228571,-0.7404602050319048,10.19977517209524,0.6570042059523808,-0.1479538284853333,-0.0022096846342857,1.0,M,0.5
1717716455744000000,-0.921910377421,0.7404427414200001,9.8600259704,0.5959385618449999,0.054446668827,0.07907681513823,1.0,M,0.5
1717716455749000000,-0.921910377421,0.7404427414200001,9.8600259704,0.5959385618449999,0.054446668827,0.07907681513823,1.0,M,0.5
1717716455944000000,0.6952442321824999,2.6380915603499995,5.856309242375,0.402009169763,0.0493330582965,0.0239276516845899,1.0,M,0.5
1717716455949000000,0.6952442321824999,2.6380915603499995,5.856309242375,0.402009169763,0.0493330582965,0.0239276516845899,1.0,M,0.5
1717716456144000000,-0.0246462478404999,2.4952361297500003,6.05562725835,-0.778253179785,0.1181861560882999,-0.0555808460014499,1.0,M,0.5
1717716456149000000,-0.0246462478404999,2.4952361297500003,6.05562725835,-0.778253179785,0.1181861560882999,-0.0555808460014499,1.0,M,0.5
1717716456344000000,-1.2129202194915,-0.1680704955899999,10.54154374675,-0.5450780615299999,0.0537616261733,-0.02290643272885,1.0,M,0.5
1717716456349000000,-1.2129202194915,-0.1680704955899999,10.54154374675,-0.5450780615299999,0.0537616261733,-0.02290643272885,1.0,M,0.5
1717716456544000000,-1.251547393725,-1.55467453775,12.465882064,-0.0927603083167649,0.133040083011155,0.0861526620544999,1.0,M,0.5
1717716456549000000,-1.251547393725,-1.55467453775,12.465882064,-0.0927603083167649,0.133040083011155,0.0861526620544999,1.0,M,0.5
1717716456744000000,-1.4694342956750002,-0.5383030929349999,12.277147042,0.2361326366724999,-0.0669109357712499,0.0013923934193449,1.0,M,0.5
1717716456749000000,-1.4694342956750002,-0.5383030929349999,12.277147042,0.2361326366724999,-0.0669109357712499,0.0013923934193449,1.0,M,0.5
1717716456944000000,-1.04347258759,0.0980161743275,9.963850066500004,0.533710686855,-0.1230918155555,0.0525670070814,1.0,M,0.5
1717716456949000000,-1.04347258759,0.0980161743275,9.963850066500004,0.533710686855,-0.1230918155555,0.0525670070814,1.0,M,0.5
1717716457344000000,0.3047437820525,3.00976116935,6.5791710431,0.465160110947,0.1917033614104999,0.124960731444,1.0,M,0.5
1717716457349000000,0.3047437820525,3.00976116935,6.5791710431,0.465160110947,0.1917033614104999,0.124960731444,1.0,M,0.5
1717716457744000000,-0.3803590393489,1.3328358535000002,9.54127880835,-0.6147238507899999,0.0011902478075,-0.099861543346,1.0,M,0.5
1717716457749000000,-0.3803590393489,1.3328358535000002,9.54127880835,-0.6147238507899999,0.0011902478075,-0.099861543346,1.0,M,0.5
1717716457944000000,-1.2056827698519998,-0.6925573196349999,11.993292321,-0.3741606094,-0.04530694605795,0.03931705867695,1.0,M,0.5
1717716457949000000,-1.2056827698519998,-0.6925573196349999,11.993292321,-0.3741606094,-0.04530694605795,0.03931705867695,1.0,M,0.5
1717716458144000000,-0.2459460525414999,-0.298958312988,11.12341374235,-0.1620658354815999,0.03616515826,0.0420455191147999,1.0,M,0.5
1717716458149000000,-0.2459460525414999,-0.298958312988,11.12341374235,-0.1620658354815999,0.03616515826,0.0420455191147999,1.0,M,0.5
1717716458344000000,-0.5611605606155001,0.11604618073586,9.8129413835,0.0586192255915,0.0150159989045,0.05188293010665,1.0,M,0.5
1717716458349000000,-0.5611605606155001,0.11604618073586,9.8129413835,0.0586192255915,0.0150159989045,0.05188293010665,1.0,M,0.5
1717716458544000000,-0.4887336731047619,-0.1747936575778571,9.883040967476193,0.0306120398463047,-0.0334258394406571,-0.1123272315414286,1.0,M,0.5
1717716458549000000,-0.4887336731047619,-0.1747936575778571,9.883040967476193,0.0306120398463047,-0.0334258394406571,-0.1123272315414286,1.0,M,0.5
1717716458744000000,-0.37229830170165,0.037609291080215,9.8441439973,0.023040232249,-0.04236444022885,-0.0037589237912,1.0,M,0.5
1717716458749000000,-0.37229830170165,0.037609291080215,9.8441439973,0.023040232249,-0.04236444022885,-0.0037589237912,1.0,M,0.5
1717716458944000000,-0.166401466364,0.0186512145954999,9.84373235325,0.0095085071403799,0.083251382267,0.0168373098367499,1.0,M,0.5
1717716458949000000,-0.166401466364,0.0186512145954999,9.84373235325,0.0095085071403799,0.083251382267,0.0168373098367499,1.0,M,0.5
1717716459144000000,-0.64479164885,-0.0515602798453999,9.771851829549998,0.0389958491555,0.1591113835525,0.0292272678105999,1.0,M,0.5
1717716459149000000,-0.64479164885,-0.0515602798453999,9.771851829549998,0.0389958491555,0.1591113835525,0.0292272678105999,1.0,M,0.5
1717716459344000000,-0.9835970994,0.184865570067,9.7545927201,0.021100630146,0.0526616413135,0.0256724957133,1.0,M,0.5
1717716459349000000,-0.9835970994,0.184865570067,9.7545927201,0.021100630146,0.0526616413135,0.0256724957133,1.0,M,0.5
1717716459544000000,-0.9321041794449998,0.17432748414,9.7318624879,-0.002764760493055,-0.0357453835196499,-0.01347366320025,1.0,M,0.5
1717716459549000000,-0.9321041794449998,0.17432748414,9.7318624879,-0.002764760493055,-0.0357453835196499,-0.01347366320025,1.0,M,0.5
1717716459744000000,-0.7563845901449999,0.1141077117974999,9.7032569734,-0.00431604301628,-0.0213791701939,-0.01198370340295,1.0,M,0.5
1717716459749000000,-0.7563845901449999,0.1141077117974999,9.7032569734,-0.00431604301628,-0.0213791701939,-0.01198370340295,1.0,M,0.5
1717716459944000000,-0.78454103851,0.1331181793134999,9.752871299749998,-0.00514163962791,0.0025069276225924,-0.0001706876790999,1.0,M,0.5
