Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.1380707911041218,1.4746158324768055,-3.504817388744186,6.207816628453489,1.1885249764175154,3.047077191430181,-2.149978968953488,10.011124732709304,9.03072254032557,2.3896223595963653,0.3936615486567411,13.447218062906977
