Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Delta Time
1.7177475011680005e+18,0.0070038368471095,0.0353596059714761,0.021695229170238,1,13600000000
1.7177475013680005e+18,-0.00796374622705,-0.02997661000205,-0.01277494969575,1,13600000000
1.7177475015680005e+18,0.0144517108636749,0.1187090198958,0.0515334288594,1,13600000000
1.7177475017680005e+18,-0.0029527417532499,-0.0270338222852,0.0354370136273999,1,13600000000
1.7177475019680005e+18,-0.0449126923662999,-0.0267271690886,-0.0138202086094,1,13600000000
1.7177475021680005e+18,-0.6679549060800001,0.007305143445,-0.0444451356759,1,13600000000
1.7177475023680005e+18,-1.4460263907499995,0.303337104625,0.0152259190575,1,13600000000
1.7177475025680005e+18,-0.5954389822095238,0.1181334995375142,-0.0213650786534761,1,13600000000
1.7177475027680005e+18,0.1080566047645,-0.0155181092195,0.0683128339039049,1,13600000000
1.7177475029680005e+18,0.093713260067,-0.2266914930125,0.01236509001805,1,13600000000
1.7177475031680005e+18,0.61628782079,-0.057088570106,0.12232118738035,1,13600000000
1.7177475033680005e+18,0.4964660644600001,-0.1700141696264999,-0.1409026574711999,1,13600000000
1.7177475035680005e+18,0.5883755412,0.126176260976,-0.1027775862946999,1,13600000000
1.7177475037680005e+18,-0.5542095257835,0.1023350753796,0.0816306933399799,1,13600000000
1.7177475039680005e+18,-0.815854041347619,0.0135284673469999,0.0214784218993333,1,13600000000
1.7177475041680005e+18,-0.2649795319970001,0.0843930428598499,0.04216905367,1,13600000000
1.7177475043680005e+18,0.119048734387,-0.280040589254,-0.1575477887020049,1,13600000000
1.7177475045680005e+18,0.57428499312,0.155099512655,0.04551651962735,1,13600000000
1.7177475047680005e+18,0.653523030885,-0.0267380842429,0.0367893381025,1,13600000000
1.7177475049680005e+18,0.3750603735465,-0.1036946771887,-0.00782753661915,1,13600000000
1.7177475051680005e+18,-0.554454878725,0.0609346990464999,0.0144832304727499,1,13600000000
1.7177475053680005e+18,-0.6701097956761904,0.0035486458280476,0.0053380829139047,1,13600000000
1.7177475055680005e+18,-0.30794788243984,-0.15437031094075,-0.00781595642095,1,13600000000
1.7177475057680005e+18,-0.1234243581114999,0.2427269686939999,0.00985657879375,1,13600000000
1.7177475059680005e+18,0.1940639218365,0.093678323081,0.113076750662,1,13600000000
1.7177475061680005e+18,0.502128057185,-0.3834155201945,0.00457765937255,1,13600000000
1.7177475063680005e+18,0.374568890541,-0.0758805341009999,-0.111873780196,1,13600000000
1.7177475065680005e+18,0.1604258999189999,0.151151533278,-0.00020106702485,1,13600000000
1.7177475067680005e+18,-0.5445747166899999,-0.003855170961,0.0761883565503999,1,13600000000
1.7177475069680005e+18,-0.5721761442428571,0.1668981853061904,-0.0265969624080952,1,13600000000
1.7177475071680005e+18,-0.2232850099406999,0.1174896865076499,0.01468797181805,1,13600000000
1.7177475073680005e+18,-0.038198526112,0.1958356119664999,0.0255974128971,1,13600000000
1.7177475075680005e+18,0.2801128809182,0.0574505306875,0.0665343041416915,1,13600000000
1.7177475077680005e+18,0.5263190569345,-0.1669110634295,0.0992586797518499,1,13600000000
1.7177475079680005e+18,0.5687869742625,-0.2719336353295,-0.0949861130688499,1,13600000000
1.7177475081680005e+18,-0.3590408200665,0.0607159635005,0.0282235749165499,1,13600000000
1.7177475083680005e+18,-0.638842609652381,0.1252406913490476,-0.0521194993124285,1,13600000000
1.7177475085680005e+18,-0.3974485067745,-0.0151283732137,-0.0809744032321,1,13600000000
1.7177475087680005e+18,-0.1030849497520499,0.1920659800456499,-0.0063076981212999,1,13600000000
1.7177475089680005e+18,0.1816002132355,0.0543700790486499,0.1306844620915,1,13600000000
1.7177475091680005e+18,0.5251382023050001,-0.277360197858,-0.0223197086547,1,13600000000
1.7177475093680005e+18,0.4357327018005,-0.30725824646,-0.0449548389742,1,13600000000
1.7177475095680005e+18,0.330140785884,0.1910395272398,0.0150589138325,1,13600000000
1.7177475097680005e+18,-0.5250866450395237,0.1596442588820476,0.030300438662619,1,13600000000
1.7177475099680005e+18,-0.49531144053,0.18727413252375,-0.097700913617,1,13600000000
1.7177475101680005e+18,-0.35243212656,-0.01071867503705,-0.0545566618955,1,13600000000
1.7177475103680005e+18,-0.0688574199075,-0.241752533796,0.0008876235453499,1,13600000000
1.7177475105680005e+18,0.1672714610085,0.091376056809,0.00090317620605,1,13600000000
1.7177475107680005e+18,0.145624545433355,0.1141041548964999,-0.0093551677922,1,13600000000
1.7177475109680005e+18,0.0703161730659999,0.03284769111805,0.00836793547515,1,13600000000
1.7177475111680005e+18,0.054819958284,0.1270845677615,0.0038325263889,1,13600000000
1.7177475113680005e+18,0.0561893284328571,0.0537690302095238,0.0152422092813047,1,13600000000
1.7177475115680005e+18,0.0494679540395,-0.01846235648285,-0.0032347080534989,1,13600000000
1.7177475117680005e+18,0.0293124139549999,-0.045595252514,-0.00546314397352,1,13600000000
1.7177475119680005e+18,0.010316970021815,-0.0338011244319999,-0.008151989197235,1,13600000000
1.7177475121680005e+18,-0.026783927524935,0.0159437250928,0.00052617273758,1,13600000000
1.7177475123680005e+18,-0.0349615292621999,2.59145857999998e-05,0.0047123872442549,1,13600000000
1.7177475125680005e+18,-0.0206443851345,-0.0208405308891499,-0.01221880163033,1,13600000000
1.7177475127680005e+18,-0.017372670716,-0.010550126821038,-0.0001219962778857,1,13600000000
1.7177475129680005e+18,-0.01417513744378,0.01623651457375,0.0095483062202999,1,13600000000
1.7177475131680005e+18,0.010677271688188,0.0151136556763,0.0266050591134999,1,13600000000
1.7177475133680005e+18,0.037048729509,0.0155452160396999,0.006745824741295,1,13600000000
1.7177475135680005e+18,0.045957763121,0.0166607749183,0.0050588018380195,1,13600000000
1.7177475137680005e+18,0.0254753965656999,0.0116513740968999,0.007258580985945,1,13600000000
1.7177475139680005e+18,0.0213607855145,0.0189950908074499,0.0071592837455,1,13600000000
1.7177475141680005e+18,-0.0017970618408571,0.0096040744378571,0.0045911030945571,1,13600000000
1.7177475143680005e+18,-0.01838904095325,-0.011867171828,-0.004440438054936,1,13600000000
1.7177475145680005e+18,-0.017936578719,-0.0054303653302794,-0.00166616070787,1,13600000000
1.7177475147680005e+18,-0.0230813095576499,-0.0113768068367649,-0.0064016176156,1,13600000000
1.7177475217680005e+18,-0.6474669337050001,0.1594069041324999,0.08077124613201,2,11800000000
1.7177475219680005e+18,-0.69706612527,-0.294654673523,-0.1021224988599999,2,11800000000
1.7177475221680005e+18,-0.24300940120445,0.0426627531699999,0.03347654901859,2,11800000000
1.7177475223680005e+18,-0.0661810964325,-0.0422080211365,0.00856458716875,2,11800000000
1.7177475225680005e+18,0.03580369317065,0.234114971198195,0.0546810756416499,2,11800000000
1.7177475227680005e+18,0.4624326556899999,0.18536956158896,0.0625053736395,2,11800000000
1.7177475229680005e+18,0.4323529402380952,-0.1911110022042857,-0.0180233873969523,2,11800000000
