"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.780429400E-2,-4.713860512E0,8.214261055E0,2.075773716E0
5.017320000E-2,-4.716253281E0,8.211868286E0,2.118844509E0
5.254205400E-2,-4.749752998E0,8.209475517E0,2.164308071E0
5.491096100E-2,-4.768895626E0,8.195118904E0,2.195414782E0
5.727981500E-2,-4.805087090E0,8.199904442E0,2.219342947E0
5.964872100E-2,-4.829015255E0,8.192725182E0,2.250449657E0
6.201757500E-2,-4.826622486E0,8.216653824E0,2.257628202E0
6.438648200E-2,-4.845765114E0,8.216653824E0,2.250449657E0
6.675533600E-2,-4.848157883E0,8.219046593E0,2.252842426E0
6.912424200E-2,-4.850550652E0,8.238189697E0,2.238485575E0
7.149309600E-2,-4.898406982E0,8.235795975E0,2.231307030E0
7.386200200E-2,-4.922335148E0,8.223832130E0,2.236092806E0
7.623090900E-2,-4.955834866E0,8.204689980E0,2.231307030E0
7.859976300E-2,-5.003691196E0,8.209475517E0,2.233700037E0
8.096866900E-2,-5.041976452E0,8.221439362E0,2.212164640E0
8.333752300E-2,-5.087440014E0,8.216653824E0,2.204986095E0
8.570642900E-2,-5.116153717E0,8.214261055E0,2.200200319E0
8.807528400E-2,-5.144867897E0,8.195118904E0,2.188236237E0
9.044419000E-2,-5.180759907E0,8.187939644E0,2.157129526E0
9.281304400E-2,-5.219045162E0,8.183154106E0,2.133201361E0
9.518195000E-2,-5.271687508E0,8.171190262E0,2.128415823E0
9.755080400E-2,-5.305186749E0,8.156833649E0,2.126022816E0
9.991971100E-2,-5.341378212E0,8.140083313E0,2.097309113E0
1.022885650E-1,-5.372485161E0,8.111070633E0,2.066202402E0
1.046574710E-1,-5.410770416E0,8.070392609E0,2.037488461E0
1.070263250E-1,-5.451447964E0,8.032107353E0,2.023131609E0
1.093952320E-1,-5.480162144E0,8.003393173E0,1.999203324E0
1.117641380E-1,-5.511268616E0,7.991429329E0,1.992024899E0
1.141329920E-1,-5.547161102E0,7.986643791E0,1.984846354E0
1.165018980E-1,-5.559125423E0,7.989036560E0,1.982453585E0
1.188707520E-1,-5.583053589E0,7.996214867E0,1.975275040E0
1.212396590E-1,-5.595017433E0,8.005785942E0,1.968096614E0
1.236085130E-1,-5.606981754E0,8.034500122E0,1.968096614E0
1.259774190E-1,-5.595017433E0,8.060821533E0,1.939083695E0
1.283462730E-1,-5.578267574E0,8.079963684E0,1.907976985E0
1.307151790E-1,-5.559125423E0,8.142476082E0,1.860120535E0
1.330840340E-1,-5.528018475E0,8.173583031E0,1.838585138E0
1.354529400E-1,-5.477769375E0,8.192725182E0,1.821835399E0
1.378217940E-1,-5.425127029E0,8.183154106E0,1.802692771E0
1.401907000E-1,-5.372485161E0,8.195118904E0,1.819442511E0
1.425595540E-1,-5.326722145E0,8.207082748E0,1.829013824E0
1.449284610E-1,-5.290830135E0,8.190332413E0,1.833799481E0
1.472973670E-1,-5.250152111E0,8.190332413E0,1.838585138E0
1.496662210E-1,-5.190331459E0,8.156833649E0,1.838585138E0
1.520351270E-1,-5.137689114E0,8.144868851E0,1.843370795E0
1.544039820E-1,-5.106582642E0,8.142476082E0,1.850549221E0
1.567728880E-1,-5.070690155E0,8.118248940E0,1.881655931E0
1.591417420E-1,-5.041976452E0,8.103892326E0,1.903191328E0
1.615106480E-1,-5.003691196E0,8.079963684E0,1.891227245E0
1.638795020E-1,-4.979763031E0,8.067999840E0,1.910369754E0
1.662484090E-1,-4.960620403E0,8.063214302E0,1.939083695E0
1.686172630E-1,-4.919942379E0,8.065607071E0,1.955833435E0
