Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label
1717689513890000000,-0.7289541320865001,0.4454960861149999,10.991051490200002,0.05592069733735,-0.58824328743,-0.6102937124619999,1.0
1717689514081000000,1.41622743987,-0.0032108230885,9.926068634500002,0.89122023698,-0.6982547849899999,-0.606156035931,1.0
1717689514090000000,1.41622743987,-0.0032108230885,9.926068634500002,0.89122023698,-0.6982547849899999,-0.606156035931,1.0
1717689515281000000,0.61873084259,8.896524581399998,4.3417512818,0.6254225718325,-1.431001758515,0.2007577534774999,1.0
1717689515290000000,0.61873084259,8.896524581399998,4.3417512818,0.6254225718325,-1.431001758515,0.2007577534774999,1.0
1717689515481000000,1.91100105293,9.3397154612,3.80400952145,-0.024957019023,-1.101514903858,0.007282339337455,1.0
1717689515490000000,1.91100105293,9.3397154612,3.80400952145,-0.024957019023,-1.101514903858,0.007282339337455,1.0
1717689515681000000,2.61756175235,9.20920935095,3.1877111205,-0.485533323145,-0.1805486971542999,-0.2972415201345,1.0
1717689515690000000,2.61756175235,9.20920935095,3.1877111205,-0.485533323145,-0.1805486971542999,-0.2972415201345,1.0
1717689515881000000,1.9918928375,8.508449088949998,3.2261436997,0.3745465796455001,-0.0456824021060949,-0.0802503176920999,1.0
1717689515890000000,1.9918928375,8.508449088949998,3.2261436997,0.3745465796455001,-0.0456824021060949,-0.0802503176920999,1.0
1717689516081000000,2.337404342655,9.38283329825,3.1220351946200005,0.1000588495219999,0.3623096561965001,0.1340153628985,1.0
1717689516090000000,2.337404342655,9.38283329825,3.1220351946200005,0.1000588495219999,0.3623096561965001,0.1340153628985,1.0
1717689516281000000,2.35315159595,8.8774766921,3.51769990525,-0.4175378769699999,-0.27060275339245,-0.1376061344565,1.0
1717689516290000000,2.35315159595,8.8774766921,3.51769990525,-0.4175378769699999,-0.27060275339245,-0.1376061344565,1.0
1717689518681000000,2.089841651914,8.6103047787,3.17888697056,-0.406445257535,-0.4129138840349999,-0.2779273087235,1.0
1717689518690000000,2.089841651914,8.6103047787,3.17888697056,-0.406445257535,-0.4129138840349999,-0.2779273087235,1.0
1717689518881000000,1.63812599942,8.79139070895,3.7981417236,-0.8740210398500002,0.22106607204015,0.17801241332395,1.0
1717689518890000000,1.63812599942,8.79139070895,3.7981417236,-0.8740210398500002,0.22106607204015,0.17801241332395,1.0
1717689519081000000,1.65604373932,7.705144569549999,5.190261794949999,-0.989517617245,0.32218936385,-0.1051132477715,1.0
1717689519090000000,1.65604373932,7.705144569549999,5.190261794949999,-0.989517617245,0.32218936385,-0.1051132477715,1.0
1717689519281000000,1.194396240225,7.860686118999999,6.341345603900001,-0.82807595134,0.1962547525649999,-0.0353951939669,1.0
1717689519290000000,1.194396240225,7.860686118999999,6.341345603900001,-0.82807595134,0.1962547525649999,-0.0353951939669,1.0
1717689519481000000,1.158665542605,6.916606841949999,7.35849543,-0.7306958228349999,0.189605328435,0.2403312042379999,1.0
1717689519490000000,1.158665542605,6.916606841949999,7.35849543,-0.7306958228349999,0.189605328435,0.2403312042379999,1.0
1717689519681000000,1.194014533935,4.610158126899999,8.415604660000001,-0.57142683865,0.1302493117705,-0.0117956253006499,1.0
1717689519690000000,1.194014533935,4.610158126899999,8.415604660000001,-0.57142683865,0.1302493117705,-0.0117956253006499,1.0
1717689519881000000,0.670792579635,3.39639216615,8.962350197000001,-0.256072318545,0.046942945104,-0.082610568031,1.0
1717689519890000000,0.670792579635,3.39639216615,8.962350197000001,-0.256072318545,0.046942945104,-0.082610568031,1.0
1717689520081000000,0.310888504035,3.4312846070000007,9.0830816345,-0.1233549255885,0.0155951853379,-0.0625406695535,1.0
1717689520090000000,0.310888504035,3.4312846070000007,9.0830816345,-0.1233549255885,0.0155951853379,-0.0625406695535,1.0
1717689520281000000,0.5744978256200001,3.3717459183000003,9.1025785903,-0.0360504214655,0.00161896437642,-0.05955249425,1.0
1717689520290000000,0.5744978256200001,3.3717459183000003,9.1025785903,-0.0360504214655,0.00161896437642,-0.05955249425,1.0
1717689520481000000,0.415303871145,3.4587524870500004,9.0943981018,0.001462165778085,0.002586112782615,-0.024180218391,1.0
1717689520490000000,0.415303871145,3.4587524870500004,9.0943981018,0.001462165778085,0.002586112782615,-0.024180218391,1.0
1717689520681000000,0.36940930939,3.5689533233,9.0618782272,0.00686346564895,0.022135013569,-0.0011571223611499,1.0
1717689520690000000,0.36940930939,3.5689533233,9.0618782272,0.00686346564895,0.022135013569,-0.0011571223611499,1.0
1717689520881000000,-0.5278772735725001,3.5675163116499995,8.992983993600001,0.053093670213,0.1648501530269999,-0.123115074407665,1.0
1717689520890000000,-0.5278772735725001,3.5675163116499995,8.992983993600001,0.053093670213,0.1648501530269999,-0.123115074407665,1.0
1717689521081000000,-0.296944999697,3.90362736505,9.234671402,-0.00289127384295,-0.1097439935465,-0.2281450867649999,1.0
1717689521090000000,-0.296944999697,3.90362736505,9.234671402,-0.00289127384295,-0.1097439935465,-0.2281450867649999,1.0
1717689521281000000,0.9724228363039998,3.68755169685,8.95217884825,-0.21384059638,-0.3816667407599999,-0.1208617612744999,1.0
1717689521290000000,0.9724228363039998,3.68755169685,8.95217884825,-0.21384059638,-0.3816667407599999,-0.1208617612744999,1.0
1717689521481000000,1.2667183456999995,2.63024787145,9.30759226225,-0.2515563502949999,-0.336664265385,-0.1044440258205,1.0
1717689521490000000,1.2667183456999995,2.63024787145,9.30759226225,-0.2515563502949999,-0.336664265385,-0.1044440258205,1.0
1717689521681000000,1.74451725765,2.2238879013500004,9.27957053385,-0.1187057881614999,-0.4345067083800001,-0.03028445332185,1.0
1717689521690000000,1.74451725765,2.2238879013500004,9.27957053385,-0.1187057881614999,-0.4345067083800001,-0.03028445332185,1.0
1717689521881000000,2.55080058295,2.54441635895,8.80875460055,0.17438046305975,-0.15758650955,-0.1505722522779999,1.0
1717689521890000000,2.55080058295,2.54441635895,8.80875460055,0.17438046305975,-0.15758650955,-0.1505722522779999,1.0
1717689522081000000,2.9964372975789475,2.8102717991052635,9.030893844157896,0.3519485938,-0.179198286122421,0.0226283538142105,1.0
1717689522090000000,2.9964372975789475,2.8102717991052635,9.030893844157896,0.3519485938,-0.179198286122421,0.0226283538142105,1.0
1717689522281000000,3.0938862304500003,4.142261123799999,8.40434806825,0.109049339586,0.0647574607289999,0.564935567975,1.0
1717689522290000000,3.0938862304500003,4.142261123799999,8.40434806825,0.109049339586,0.0647574607289999,0.564935567975,1.0
1717689522481000000,2.44895237735,3.87096528625,8.850180953950002,-0.196794036398,1.11856239435,0.4096445839949999,1.0
1717689522490000000,2.44895237735,3.87096528625,8.850180953950002,-0.196794036398,1.11856239435,0.4096445839949999,1.0
1717689522681000000,-1.3501024474784995,3.2363300171,8.93581038675,-0.332162594045,0.6454095431185,-0.106358546204,1.0
1717689522690000000,-1.3501024474784995,3.2363300171,8.93581038675,-0.332162594045,0.6454095431185,-0.106358546204,1.0
1717689522881000000,-1.6184793548399998,2.5665178987,9.3394385376,-0.07885285567215,-0.394675049085,-0.05035626310815,1.0
1717689522890000000,-1.6184793548399998,2.5665178987,9.3394385376,-0.07885285567215,-0.394675049085,-0.05035626310815,1.0
1717689523081000000,1.0153385926145,2.36931049345,9.4203976822,0.122455242469,-0.6455026045450001,-0.1299564225704999,1.0
1717689523090000000,1.0153385926145,2.36931049345,9.4203976822,0.122455242469,-0.6455026045450001,-0.1299564225704999,1.0
1717689523281000000,2.8100165405999995,2.5156387023999995,8.92944861605,-0.2138213148394999,-0.661306020615,-0.296351288261,1.0
1717689523290000000,2.8100165405999995,2.5156387023999995,8.92944861605,-0.2138213148394999,-0.661306020615,-0.296351288261,1.0
1717689523481000000,3.996516700749999,1.59299485017,8.818394554049998,-0.060269282976735,-0.43855764419,-0.081388863271,1.0
1717689523490000000,3.996516700749999,1.59299485017,8.818394554049998,-0.060269282976735,-0.43855764419,-0.081388863271,1.0
1717689523681000000,4.356413292,2.4571852569,8.5953733293,-0.0183402166697,-0.222515671705,-0.024557253346,1.0
1717689523690000000,4.356413292,2.4571852569,8.5953733293,-0.0183402166697,-0.222515671705,-0.024557253346,1.0
1717689523881000000,4.52416944115,1.9132089615,8.45824349215,-0.1038713502669999,-0.034763255948,-0.001015041026,1.0
1717689523890000000,4.52416944115,1.9132089615,8.45824349215,-0.1038713502669999,-0.034763255948,-0.001015041026,1.0
1717689524081000000,4.8637383042,2.4162603607500004,9.23440196225,-0.46746398994,-0.4828537493929999,-0.147719223046,1.0
