Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.6060380780543924,0.6897954220224876,-3.8057908173,1.3689707107299995,-0.45606193744583023,2.3291096738027814,-5.0783844452,3.81772100825,9.495417394371286,1.0728375085640804,6.64824490365,12.0568651215
