Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.01210536351248738,0.4445049263165772,-0.8221292048650002,0.7287586689,0.002529697478920639,0.12720743041515598,-0.383792116495,0.3851228150580952,0.001376525947319829,0.09254212656606915,-0.2539969734955,0.3368276953714285
