Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.022407306294844165,0.6769716206317121,-3.4157525062000005,4.116113079205263,-0.03525374292338944,0.6033931251149254,-3.2620649159000004,2.8479349479,-0.04446055008324789,0.8702282623094203,-5.757675504699999,5.5192939282
