Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Set_Time
1.7177162323838574e+18,0.2836173575333333,4.601010720380953,8.618492039190475,1,16600000000.0
1.7177162325838574e+18,0.1485136642385,4.633659256,8.5806664124,1,16600000000.0
1.7177162327838574e+18,0.2189422073449999,4.57218209835,8.68146679685,1,16600000000.0
1.7177162329838574e+18,0.23813230133,4.62388458255,8.612078590500001,1,16600000000.0
1.7177162331838574e+18,0.1185160446176,4.61322674565,8.639531501799999,1,16600000000.0
1.7177162333838574e+18,0.212625343325,4.61158765415,8.6501070098,1,16600000000.0
1.7177162335838574e+18,0.348580123895,4.61987292475,8.5895055313,1,16600000000.0
1.7177162337838574e+18,0.2613493783142858,4.595486493761904,8.64240659442857,1,16600000000.0
1.7177162339838574e+18,0.22995929718,4.6165722885000005,8.61174179075,1,16600000000.0
1.7177162341838574e+18,0.28224556733,4.594792579600002,8.660210998549998,1,16600000000.0
1.7177162343838574e+18,0.2651960220349999,4.59662626645,8.634127738999998,1,16600000000.0
1.7177162345838574e+18,0.27810667419,4.623323249849999,8.594228210450002,1,16600000000.0
1.7177162347838574e+18,0.715324974075,4.9594343033,7.241648414550001,1,16600000000.0
1.7177162349838574e+18,-0.246896575928,4.2409284439,7.809552452199999,1,16600000000.0
1.7177162351838574e+18,-0.1053309631261904,2.4042574637619043,9.983439330666666,1,16600000000.0
1.7177162353838574e+18,-0.2960693206823001,1.49246390535,11.0265277185,1,16600000000.0
1.7177162355838574e+18,-0.034383499138175,0.8555608520699998,11.1671827235,1,16600000000.0
1.7177162357838574e+18,0.802092040985,1.67460514068,10.210379906,1,16600000000.0
1.7177162359838574e+18,0.949692604045,3.3410297927,8.72691977685,1,16600000000.0
1.7177162361838574e+18,0.5396353225799999,4.47667321005,7.500542541399999,1,16600000000.0
1.7177162363838574e+18,0.2914140014667,5.702227157649999,6.6297733154,1,16600000000.0
1.7177162365838574e+18,0.474782684331,4.324574501,7.58308838665,1,16600000000.0
1.7177162367838574e+18,0.1379488481819047,2.0982153101904766,10.408248791666669,1,16600000000.0
1.7177162369838574e+18,0.16435073090165,1.21319714355,10.511591033750005,1,16600000000.0
1.7177162371838574e+18,0.4195475463899999,1.09818381496,11.386895829,1,16600000000.0
1.7177162373838574e+18,0.5717884597700001,2.1282667465,10.0351917101,1,16600000000.0
1.7177162375838574e+18,0.8118218078649999,3.738356048600001,8.44298272695,1,16600000000.0
1.7177162377838574e+18,0.917891235315,5.371512382500001,6.78615312205,1,16600000000.0
1.7177162379838574e+18,1.10300379182,5.3002380981,6.668348098749999,1,16600000000.0
1.7177162381838574e+18,0.7707187107461906,4.041253313523809,8.147214922285716,1,16600000000.0
1.7177162383838574e+18,0.5751115493750001,2.37399575035,9.8266902917,1,16600000000.0
1.7177162385838574e+18,0.999973045385,1.7069453888,10.608709075999998,1,16600000000.0
1.7177162387838574e+18,0.8282651137949999,1.6709078294000002,11.326256927,1,16600000000.0
1.7177162389838574e+18,0.8768540726000001,2.1857023086500003,10.22057370825,1,16600000000.0
1.7177162391838574e+18,1.0470576325449998,3.416817192,9.0898700181,1,16600000000.0
1.7177162393838574e+18,1.1815379791349998,4.84344799795,7.07087603765,1,16600000000.0
1.7177162395838574e+18,1.23825503538,5.593500755399999,6.90202716075,1,16600000000.0
1.7177162397838574e+18,1.3476546804190477,5.106195896761905,6.843525957380952,1,16600000000.0
1.7177162399838574e+18,0.690499099707,3.78705727385,8.797752479600002,1,16600000000.0
1.7177162401838574e+18,0.926999793925,2.8734770737,9.878430198900002,1,16600000000.0
1.7177162403838574e+18,1.49434249885,2.54507498925,9.954719055400002,1,16600000000.0
1.7177162405838574e+18,1.326758491485,2.4976161804,10.68072432,1,16600000000.0
1.7177162407838574e+18,1.4005774841,2.92689349365,10.355510606099998,1,16600000000.0
1.7177162409838574e+18,1.4180461579499997,3.779527931200001,8.7838014909,1,16600000000.0
1.7177162411838574e+18,1.2188653565238097,4.946770281190475,7.527332545666667,1,16600000000.0
1.7177162413838574e+18,1.1643387450600002,5.610580238299999,6.906996826100001,1,16600000000.0
1.7177162415838574e+18,1.217231254585,5.5270913543,6.4186822815,1,16600000000.0
1.7177162417838574e+18,1.15476615147,4.389689094499999,7.979688651999998,1,16600000000.0
1.7177162419838574e+18,0.7172409896799999,2.86689825445,9.4923455656,1,16600000000.0
1.7177162421838574e+18,1.05095702365,1.8377882995,10.29471453115,1,16600000000.0
1.7177162423838574e+18,0.8419990539499999,1.46866339875,11.229655311000002,1,16600000000.0
