Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.02041522919356201,0.3962425291149735,-1.0422225802749998,1.02757208034,0.008756490171319404,0.13468942746928264,-0.431612550843,0.39377572984,0.004469996173385181,0.06106629658185888,-0.1722114646335,0.16772567814065
