Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.6641440616990217,0.6711876740632137,-2.37943693538,1.344611009952381,0.643061858404708,1.3641483233649985,-2.89706053175,3.7125796509,9.592007561032263,1.9833024808638955,3.8735848388,13.7500765675
