"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.099912500E-2,3.881204501E-2,-6.783717871E-2,-2.470075339E-2
2.093112500E-2,2.518485300E-2,-7.164365798E-2,-1.696681976E-2
3.086312500E-2,5.283317529E-3,-8.547425270E-2,-9.974956512E-3
4.079612500E-2,-6.740464363E-3,-9.431376308E-2,-5.037153140E-3
5.072812500E-2,2.536124550E-3,-9.804058820E-2,-8.677078877E-4
6.066012500E-2,1.797741093E-2,-1.007056907E-1,-1.740918844E-3
7.059212500E-2,3.180028126E-2,-1.083486974E-1,-1.167007489E-3
8.052512500E-2,3.630782291E-2,-1.076328903E-1,-4.884710070E-4
9.045712500E-2,4.075929895E-2,-1.060571000E-1,4.968878813E-3
1.003891250E-1,3.537997231E-2,-1.028514132E-1,1.092888042E-2
1.103211250E-1,3.828734532E-2,-8.879551291E-2,1.372892875E-2
1.202541250E-1,2.677742392E-2,-8.392429352E-2,2.076937258E-2
1.301861250E-1,1.056081848E-3,-6.814186275E-2,2.337794006E-2
1.401181250E-1,-2.084808983E-2,-4.407431930E-2,1.754763350E-2
1.500501250E-1,-2.243852988E-2,-3.010257892E-2,-1.948570367E-3
1.599831250E-1,-7.719040383E-3,-2.223506011E-2,-3.127294034E-2
1.699151250E-1,-2.759074792E-2,-8.309520781E-2,6.709624082E-2
1.798471250E-1,-8.228243887E-2,-4.005340859E-2,3.732015789E-1
1.897791250E-1,-4.991277680E-2,9.277441353E-2,4.007810056E-1
1.997121250E-1,-2.525214665E-2,1.899698563E-2,4.231774509E-1
2.096441250E-1,-2.440073527E-2,2.730396576E-3,3.741979301E-1
2.195761250E-1,-4.011453316E-2,1.577810198E-2,3.223269284E-1
2.295091250E-1,-4.949871078E-2,3.554967791E-2,2.482508421E-1
2.394411250E-1,-4.536193982E-2,4.961561412E-2,1.266768277E-1
2.493731250E-1,-1.975857839E-2,2.823948674E-2,1.124610100E-2
2.593051250E-1,1.167796366E-2,2.362056077E-2,-4.212417826E-2
2.692381250E-1,2.148452215E-2,2.751197107E-2,-4.435138032E-2
2.791701250E-1,1.190087013E-2,2.703579888E-2,-2.356860600E-2
2.891021250E-1,-1.033439487E-2,2.822703123E-2,3.883524332E-3
2.990341250E-1,-3.140120581E-2,3.031713516E-2,2.211929113E-2
3.089671250E-1,-4.160670564E-2,2.148875594E-2,1.997011900E-2
3.188991250E-1,-5.328127369E-2,1.462633070E-2,1.385892462E-2
3.288311250E-1,-4.491655156E-2,4.458381794E-3,4.799916409E-3
3.387631250E-1,-1.237451844E-2,2.709474880E-3,-2.062551212E-4
3.486961250E-1,7.307307795E-3,8.252887055E-4,-5.941372365E-3
3.586281250E-1,1.802914403E-2,2.926423447E-3,-5.957463756E-3
3.685601250E-1,1.925046928E-2,-2.414013725E-3,-4.693260882E-3
3.784921250E-1,6.552715786E-3,-6.497962400E-3,-1.402963651E-3
3.884251250E-1,-4.295404535E-3,-1.486747898E-2,-5.622035824E-4
