"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.982083370E-3,4.015998688E0,3.592678986E0,7.619754639E0
1.300391665E-2,4.164489899E0,3.655248871E0,7.799231415E0
2.299391665E-2,3.977977753E0,3.584146729E0,8.121511230E0
3.298491664E-2,3.754043427E0,3.630849609E0,8.396190033E0
4.297491664E-2,3.502266998E0,3.594924316E0,8.707093506E0
5.296591664E-2,3.394790497E0,3.575464783E0,8.988957367E0
6.295591663E-2,3.450175323E0,3.613785095E0,9.018745422E0
7.294691663E-2,3.516038361E0,3.579506378E0,8.898395691E0
8.293791662E-2,3.552412720E0,3.558400269E0,8.784931641E0
9.292791662E-2,3.575165405E0,3.621269531E0,8.581953735E0
1.029189166E-1,3.515589294E0,3.663930817E0,8.427325287E0
1.129089167E-1,3.431464233E0,3.710184631E0,8.352630615E0
1.228999167E-1,3.295546875E0,3.745361481E0,8.228987732E0
1.328899167E-1,3.182232513E0,3.816313934E0,8.214467926E0
1.428809167E-1,3.157833252E0,3.805087280E0,8.297994232E0
1.528709166E-1,3.294049988E0,3.727099457E0,8.383316803E0
1.628619166E-1,3.342848511E0,3.685036926E0,8.550519104E0
1.728529166E-1,3.323538666E0,3.610941010E0,8.735684052E0
1.828429166E-1,3.293301544E0,3.523971863E0,8.815318451E0
1.928339166E-1,3.204236755E0,3.547772369E0,8.767567749E0
2.028240833E-1,3.112926636E0,3.674558716E0,8.585396576E0
2.128150833E-1,3.111130371E0,3.800895996E0,8.368796997E0
2.228050833E-1,3.136727142E0,3.815415802E0,8.189320221E0
2.327960833E-1,3.190166016E0,3.776047668E0,8.098608856E0
2.427860833E-1,3.242557068E0,3.754642181E0,8.196954346E0
2.527770833E-1,3.226540375E0,3.797902222E0,8.342152405E0
2.627670833E-1,3.193159790E0,3.812871094E0,8.431366882E0
2.727580833E-1,3.192860413E0,3.744912415E0,8.608897705E0
2.827490833E-1,3.130140839E0,3.615581360E0,8.784332886E0
2.927390833E-1,3.014581146E0,3.614234161E0,8.862021332E0
3.027300833E-1,2.965034180E0,3.682192841E0,8.818910980E0
3.127200833E-1,2.930306396E0,3.705993347E0,8.701854401E0
3.227110833E-1,2.958298187E0,3.677103424E0,8.512647858E0
3.327010833E-1,3.143014069E0,3.606899414E0,8.204738159E0
3.426920833E-1,3.311264191E0,3.534599762E0,7.932005310E0
3.526820833E-1,3.360960846E0,3.461102600E0,7.741900635E0
3.626730833E-1,3.335813141E0,3.404370575E0,7.654781799E0
3.726640833E-1,3.243006134E0,3.366649017E0,7.605534210E0
3.826540833E-1,3.055595856E0,3.320095825E0,7.556136932E0
3.926450833E-1,2.892584839E0,3.322790222E0,7.373217316E0
4.026350833E-1,2.827021179E0,3.402723999E0,7.160659332E0
4.126260833E-1,2.686613159E0,3.455264740E0,7.119045868E0
4.226160833E-1,2.401456146E0,3.390000458E0,7.294331360E0
4.326070833E-1,1.994602203E0,3.229833527E0,7.689659271E0
4.425970833E-1,1.615889740E0,3.112327881E0,7.934400330E0
4.525880833E-1,1.317560120E0,3.046464844E0,8.263865204E0
4.625780833E-1,8.536747742E-1,3.099304962E0,8.608598328E0
4.725690833E-1,4.079017639E-1,3.195255432E0,8.959169312E0
4.825600833E-1,1.929487610E-1,3.362607422E0,9.297765198E0
4.925500833E-1,1.457968140E-1,3.524869995E0,9.435179443E0
5.025410833E-1,1.309776306E-1,3.740272064E0,9.474996643E0
5.125310833E-1,4.191284180E-2,3.992796936E0,9.446256409E0
5.225220833E-1,-7.858657837E-2,4.337829437E0,9.451495514E0
5.325120833E-1,-6.002517700E-2,4.794679413E0,9.671088867E0
5.425030833E-1,-3.472778320E-2,4.967569885E0,1.001417542E1
5.524930833E-1,-1.197509766E-1,4.916675720E0,1.030172745E1
5.624840833E-1,-1.531315613E-1,4.726720734E0,1.028825546E1
5.724740833E-1,-1.734892273E-1,4.639003143E0,1.022808060E1
5.824650833E-1,-2.420466614E-1,4.815336456E0,1.033870056E1
5.924560833E-1,-3.264710999E-1,5.093458099E0,1.022598495E1
6.024460833E-1,-4.565505981E-1,5.428311768E0,1.006985962E1
6.124370833E-1,-7.244934082E-1,5.610632629E0,9.912686462E0
6.224270833E-1,-1.008303223E0,5.645959167E0,9.762249298E0
6.324180833E-1,-1.109343109E0,5.865702209E0,9.759255524E0
6.424080833E-1,-1.191971283E0,6.201454010E0,9.801168365E0
6.523990833E-1,-7.304210815E0,4.673132172E0,1.195653625E1
