"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.964458264E-3,-1.514496058E-1,-2.395946532E-1,-2.837737091E-2
1.201845834E-2,-2.250489295E-1,-3.236144781E-1,-6.171846390E-2
2.207345830E-2,-2.844262421E-1,-4.144306779E-1,-9.845278412E-2
3.212745837E-2,-3.299832940E-1,-4.795633554E-1,-1.186032742E-1
4.218145832E-2,-3.548100889E-1,-5.866285563E-1,-9.594830126E-2
5.223645829E-2,-3.598567843E-1,-7.880373597E-1,-3.463135660E-2
6.229045836E-2,-3.715757728E-1,-1.012183309E0,2.649244852E-2
7.234445831E-2,-3.952921629E-1,-1.245199203E0,3.732145205E-2
8.239945828E-2,-4.156629443E-1,-1.497802973E0,2.369858511E-2
9.245345835E-2,-3.829957545E-1,-1.695882797E0,1.188962534E-2
1.025074583E-1,-2.745382488E-1,-1.734286904E0,2.480675466E-2
1.125624583E-1,-1.209187433E-1,-1.597368717E0,1.504934132E-1
1.226164583E-1,-1.203669310E-1,-6.370008588E-1,5.740792751E-1
1.326704583E-1,-1.848789454E-1,3.176390231E-1,1.121983051E0
1.427254584E-1,-1.825835705E-1,6.726158261E-1,1.617825508E0
1.527794583E-1,-1.162032112E-1,6.435023546E-1,1.987424374E0
1.628334583E-1,2.677232586E-2,6.259571314E-1,2.155472994E0
1.728884584E-1,1.383711100E-1,7.999632359E-1,2.206359625E0
1.829424583E-1,1.492184401E-1,1.039863229E0,2.159501791E0
1.929964583E-1,1.435492784E-1,1.092030764E0,1.969476342E0
2.030514583E-1,1.440195888E-1,8.544156551E-1,1.690931797E0
2.131054583E-1,1.542320102E-1,3.994539976E-1,1.313503385E0
2.231594584E-1,2.143334299E-1,-6.542711705E-2,9.106849432E-1
2.332134583E-1,3.434121609E-1,-4.000937045E-1,5.679763556E-1
2.432684583E-1,5.499618649E-1,-5.257147551E-1,3.523033857E-1
2.533224584E-1,7.868742347E-1,-4.866295755E-1,2.313135117E-1
2.633764583E-1,1.051646471E0,-3.052741587E-1,1.437104195E-1
2.734314583E-1,1.314339399E0,-1.405835897E-1,5.472685024E-2
