"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.238333324E-4,-1.197509766E-1,1.903890839E0,9.609716492E0
1.045683333E-2,-9.804611206E-2,1.864073639E0,9.645791473E0
2.038983333E-2,-1.257385254E-1,1.837129669E0,9.592801666E0
3.032283333E-2,-9.759704590E-2,1.817520447E0,9.561666412E0
4.025583333E-2,-7.200027466E-2,1.800605621E0,9.511670380E0
5.018883333E-2,-1.287322998E-1,1.822759552E0,9.498348083E0
6.012183333E-2,-3.592529297E-2,1.776954803E0,9.563312988E0
7.005383333E-2,-7.409591675E-2,1.794468384E0,9.662107544E0
7.998683333E-2,-8.143066406E-2,1.811832275E0,9.695787506E0
8.991983333E-2,-9.340576172E-2,1.792073364E0,9.699380035E0
9.985283333E-2,-1.128652954E-1,1.760938110E0,9.718989258E0
1.097858333E-1,-1.008901978E-1,1.741478577E0,9.728868713E0
1.197188333E-1,-8.891510010E-2,1.720971222E0,9.750573578E0
1.296518333E-1,-5.313949585E-2,1.724414063E0,9.813442841E0
1.395848333E-1,-4.011657715E-2,1.743873596E0,9.872569885E0
1.495178333E-1,-2.050735474E-2,1.698817291E0,9.853559418E0
1.594508333E-1,-7.454498291E-2,1.681004333E0,9.648785248E0
1.693838333E-1,-1.146615601E-1,1.657952271E0,9.477691040E0
1.793158333E-1,-1.118174744E-1,1.650617523E0,9.417516174E0
1.892485000E-1,-4.655319214E-2,1.674418030E0,9.448651428E0
1.991815000E-1,1.721420288E-2,1.679657135E0,9.516161041E0
2.091145000E-1,4.490661621E-3,1.701960754E0,9.511371002E0
2.190475000E-1,-7.409591675E-2,1.701362000E0,9.504934387E0
2.289805000E-1,-1.811233521E-1,1.741029510E0,9.529782715E0
2.389135000E-1,-2.371069336E-1,1.767225037E0,9.518256683E0
2.488465000E-1,-2.475851440E-1,1.769919434E0,9.562115479E0
2.587795000E-1,-2.029779053E-1,1.757046204E0,9.625284119E0
2.687125000E-1,-1.583706665E-1,1.731000366E0,9.715696106E0
2.786445000E-1,-8.696914673E-2,1.714983673E0,9.821226654E0
2.885775000E-1,-9.909393311E-2,1.692829742E0,9.941875763E0
2.985105000E-1,-2.586621094E-1,1.564097443E0,1.008812164E1
3.084435000E-1,-3.526666260E-1,1.348096619E0,1.008198441E1
3.183765000E-1,-1.213975525E-1,1.337319031E0,9.842033386E0
3.283095000E-1,-1.721420288E-2,1.453327789E0,9.844278717E0
3.382425000E-1,-8.936416626E-2,1.522483978E0,9.938133545E0
3.481755000E-1,-1.366658020E-1,1.551373901E0,9.921667786E0
3.581085000E-1,-1.469943237E-1,1.553918610E0,9.901010742E0
