"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.246833334E-3,-2.703888901E-2,-3.885342926E-2,-5.890156329E-2
1.417983333E-2,-2.080379799E-2,-3.511185199E-2,-5.213214457E-2
2.411283333E-2,-2.201500535E-2,-3.925146908E-2,-5.046926811E-2
3.404583333E-2,-2.918556705E-2,-4.485156387E-2,-5.104317889E-2
4.397883333E-2,-2.800126001E-2,-4.479829967E-2,-4.636054114E-2
5.391183333E-2,-3.079899959E-2,-4.194718972E-2,-5.138528720E-2
6.384483333E-2,-2.537786774E-2,-4.718748853E-2,-5.190859735E-2
7.377683333E-2,-1.644873433E-2,-3.882652894E-2,-5.035512149E-2
8.370983333E-2,-1.032958925E-2,-3.668295220E-2,-4.872739688E-2
9.364283333E-2,-6.079631392E-3,-2.578409947E-2,-3.754775971E-2
1.035758333E-1,-1.676094485E-3,-2.038134448E-2,-3.183128312E-2
1.135088333E-1,3.291854169E-3,-1.142170466E-2,-2.332669124E-2
1.234418333E-1,7.412030827E-3,-4.448216874E-3,-2.067631297E-2
1.333748333E-1,1.857245155E-2,-4.268953111E-3,-2.015545219E-2
1.433078333E-1,2.528628148E-2,6.056388840E-3,-2.223005518E-2
1.532408333E-1,1.656903885E-2,1.302777976E-2,-2.283846959E-2
1.631738333E-1,-8.419401944E-3,2.069501951E-2,-1.652012207E-2
1.731068333E-1,-3.389635310E-2,2.016082220E-2,-1.022153348E-2
1.830388333E-1,-4.973896593E-2,1.356390677E-2,-9.188493714E-3
1.929715000E-1,-5.479710177E-2,-1.120248344E-4,-1.643848047E-2
2.029045000E-1,-5.852126703E-2,-3.473999444E-3,-2.824080922E-2
2.128375000E-1,-6.193161383E-2,-4.769793712E-3,-3.418585658E-2
2.227705000E-1,-6.209539995E-2,-4.555409309E-3,-3.929992393E-2
2.327035000E-1,-6.639606506E-2,6.906518247E-4,-3.726795316E-2
2.426365000E-1,-6.411000341E-2,2.990025328E-3,-3.596407175E-2
2.525695000E-1,-6.284118444E-2,1.155465189E-2,-3.580588847E-2
2.625025000E-1,-5.418537557E-2,1.345721353E-2,-3.587220237E-2
2.724355000E-1,-3.884955868E-2,7.056505419E-3,-3.537265211E-2
2.823675000E-1,-1.657328196E-2,-2.961507300E-3,-3.771943226E-2
2.923005000E-1,7.199061103E-3,-2.569057047E-3,-2.350154333E-2
3.022335000E-1,3.138828278E-2,2.179891570E-3,-9.981473908E-3
3.121665000E-1,3.133707494E-2,2.015772648E-2,-1.706326567E-2
3.220995000E-1,3.094612435E-2,1.256825123E-2,-2.659285627E-2
3.320325000E-1,3.776824847E-2,1.059325039E-2,-2.667896822E-2
3.419655000E-1,4.899480194E-2,1.323350798E-2,-2.104558423E-2
3.518985000E-1,6.066238135E-2,1.324692369E-2,-1.954106241E-2
3.618315000E-1,6.595674157E-2,1.239311509E-2,-1.422193088E-2
3.717645000E-1,6.387282163E-2,1.578571461E-2,-9.286293760E-3
3.816975000E-1,6.463714689E-2,1.003115624E-2,-3.619353753E-3
3.916295000E-1,5.711629242E-2,6.638755556E-3,-9.193317965E-4
4.015625000E-1,5.635302886E-2,6.076561753E-3,1.117986627E-3
4.114955000E-1,5.452645943E-2,1.026321761E-2,2.788167913E-4
4.214285000E-1,4.711088911E-2,1.372745726E-2,1.951015787E-3
4.313615000E-1,3.613032773E-2,9.432544000E-3,3.195659257E-3
4.412945000E-1,2.411893755E-2,6.449270993E-3,6.201164797E-4
4.512275000E-1,1.358327828E-2,7.848395966E-3,1.236348646E-3
4.611605000E-1,7.395156659E-3,7.949862629E-3,-2.832162660E-3
4.710935000E-1,3.096388653E-3,9.378781542E-3,-1.922991127E-3
4.810265000E-1,-1.485580113E-3,1.129892096E-2,-2.447900129E-3
4.909585000E-1,-1.119396277E-2,1.277298015E-2,-3.191282041E-3
5.008915000E-1,-2.944540605E-2,1.246219035E-2,6.769595202E-4
5.108245000E-1,-5.326267704E-2,4.878605716E-3,6.023359019E-4
5.207575000E-1,-8.224266022E-2,2.387218410E-3,-4.392689094E-3
5.306905000E-1,-1.242542937E-1,4.658362828E-3,-8.530176245E-3
5.406235000E-1,-1.780264378E-1,1.040812675E-2,-1.113048662E-2
5.505565000E-1,-2.377527207E-1,2.160595357E-2,-1.407919358E-2
5.604895000E-1,-2.972463965E-1,2.563078888E-2,-1.351753250E-2
5.704225000E-1,-3.542095423E-1,2.281159908E-2,-1.395719685E-2
5.803555000E-1,-4.131437242E-1,1.872311532E-2,-2.122256719E-2
5.902885000E-1,-4.670574367E-1,1.105560735E-2,-2.645984665E-2
6.002205000E-1,-5.094398260E-1,5.529814865E-3,-3.751515970E-2
6.101535000E-1,-5.372524261E-1,9.161900729E-3,-4.182239994E-2
6.200865000E-1,-5.474613905E-1,2.548068576E-2,-4.683659971E-2
6.300195000E-1,-5.325356722E-1,4.190203547E-2,-4.851374030E-2
6.399525000E-1,-4.961824119E-1,5.798380077E-2,-4.663594440E-2
6.498855000E-1,-4.467205703E-1,7.536086440E-2,-5.124913529E-2
6.598185000E-1,-3.881978691E-1,9.682860225E-2,-5.502070114E-2
6.697515000E-1,-3.237541914E-1,1.142696813E-1,-5.989480019E-2
6.796845000E-1,-2.553777993E-1,1.255641431E-1,-5.833924562E-2
6.896175000E-1,-1.945345998E-1,1.209994853E-1,-5.834074691E-2
6.995505000E-1,-1.566649824E-1,1.046101302E-1,-4.774563015E-2
7.094825000E-1,-1.775412261E-1,7.505556196E-2,-3.804574162E-2
7.194155000E-1,-2.451144159E-1,4.942769557E-2,-3.085866570E-2
