"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.755833327E-4,1.754351807E-1,4.624034271E0,8.169261932E0
1.010658333E-2,1.181044006E-1,4.635560303E0,8.496182098E0
2.003858333E-2,2.469863892E-1,4.602329407E0,8.475974121E0
2.997058333E-2,4.429289246E-1,4.593797150E0,8.375682678E0
3.990258333E-2,6.138734436E-1,4.616998901E0,8.508456573E0
4.983458333E-2,6.665638733E-1,4.641398163E0,8.714727631E0
5.976658333E-2,6.985972595E-1,4.646337891E0,8.708889771E0
6.969858333E-2,7.408094788E-1,4.674778748E0,8.540040894E0
7.963058333E-2,8.015830994E-1,4.704866180E0,8.474327545E0
8.956258333E-2,8.003855896E-1,4.732708282E0,8.496182098E0
9.949458333E-2,7.776329041E-1,4.745880890E0,8.447233887E0
1.094265833E-1,7.854167175E-1,4.796625366E0,8.312813416E0
1.193585833E-1,7.566764832E-1,4.871320038E0,8.279283142E0
1.292895833E-1,7.518864441E-1,4.969216461E0,8.433163147E0
1.392215833E-1,6.876699829E-1,5.023553467E0,8.609945526E0
1.491535833E-1,5.381309509E-1,5.046156464E0,8.720266113E0
1.590855833E-1,3.384461975E-1,5.068310394E0,8.623567200E0
1.690175833E-1,2.267784119E-1,5.067861328E0,8.415948944E0
1.789495833E-1,1.604663086E-1,5.029990082E0,8.306975555E0
1.888815833E-1,-1.257385254E-2,5.021158447E0,8.392597504E0
1.988135833E-1,-1.827699280E-1,5.026696930E0,8.577612762E0
2.087455833E-1,-2.875520325E-1,5.018613739E0,8.774154053E0
2.186775833E-1,-2.962339783E-1,4.966671753E0,8.884774017E0
2.286095833E-1,-2.439926147E-1,4.840484161E0,8.830886078E0
2.385415833E-1,-1.960922241E-1,4.733456726E0,8.737180939E0
2.484725833E-1,-2.270777893E-1,4.659510498E0,8.641230469E0
2.584045833E-1,-2.844085693E-1,4.640500031E0,8.586145020E0
2.683358750E-1,-2.351609802E-1,4.686454468E0,8.608149261E0
2.782678750E-1,-2.918930054E-1,4.738097076E0,8.686436462E0
2.881998750E-1,-3.296145630E-1,4.819228363E0,8.754844208E0
2.981318750E-1,-3.977229309E-1,4.868326263E0,8.783883820E0
3.080638750E-1,-4.114942932E-1,4.920867004E0,8.666827240E0
3.179958750E-1,-3.347039795E-1,4.944068756E0,8.564440155E0
3.279278750E-1,-2.722837830E-1,4.880750427E0,8.499774628E0
3.378598750E-1,-1.504371643E-1,4.857698364E0,8.433163147E0
3.477918750E-1,6.975494385E-2,4.834646301E0,8.510552216E0
3.577238750E-1,3.294648743E-1,4.790637817E0,8.700656891E0
3.676558750E-1,4.728666687E-1,4.732109528E0,8.664881287E0
3.775868750E-1,5.351371765E-1,4.693639526E0,8.372539215E0
3.875188750E-1,5.918692017E-1,4.698130188E0,8.267757111E0
3.974508750E-1,5.239105225E-1,4.728516998E0,8.431067505E0
4.073828750E-1,4.492158508E-1,4.809648285E0,8.603508911E0
4.173148750E-1,5.860313416E-1,4.806355133E0,8.720565491E0
4.272468750E-1,6.415658569E-1,4.804109802E0,8.659193115E0
4.371788750E-1,7.887098694E-1,4.769531708E0,8.601113892E0
4.471108750E-1,8.619076538E-1,4.648283844E0,8.550818481E0
4.570428750E-1,8.283773804E-1,4.552782440E0,8.475375366E0
4.669748750E-1,7.560777283E-1,4.529880066E0,8.285570068E0
4.769068750E-1,6.674620056E-1,4.610113220E0,8.265811157E0
4.868378750E-1,4.305047607E-1,4.693639526E0,8.384065247E0
4.967698750E-1,3.134481812E-1,4.794829102E0,8.409063263E0
5.067018750E-1,3.221301270E-1,4.876409454E0,8.395740967E0
5.166338750E-1,2.005828857E-1,4.861141205E0,8.391399994E0
5.265658750E-1,7.200027466E-2,4.856351166E0,8.485853577E0
5.364978750E-1,-3.772155762E-2,4.847070465E0,8.580905914E0
5.464298750E-1,-1.306782532E-1,4.829856262E0,8.580157471E0
5.563618750E-1,-1.899549866E-1,4.825664978E0,8.496182098E0
5.662938750E-1,-2.977308655E-1,4.823868713E0,8.376131744E0
5.762258750E-1,-3.957769775E-1,4.828808441E0,8.343948669E0
5.861578750E-1,-4.851411438E-1,4.847519531E0,8.287665710E0
5.960898750E-1,-4.945715332E-1,4.908891907E0,8.307574310E0
6.060218750E-1,-4.336482239E-1,4.942871246E0,8.496631165E0
6.159528750E-1,-3.984713745E-1,4.961582336E0,8.494984589E0
6.258848750E-1,-2.640509033E-1,4.989723816E0,8.490942993E0
6.358168750E-1,-1.636097717E-1,4.961432648E0,8.550968170E0
6.457488750E-1,-2.308200073E-1,4.906646576E0,8.662635956E0
6.556808750E-1,-2.583627319E-1,4.912334747E0,8.709638214E0
