Timestamps,Acc_X,Acc_Y,Acc_Z
1.7177514218158595e+18,-1.3432017975099997,3.4323997879499997,9.171577606300001
1.7177514220158595e+18,-0.8685014419374999,2.0524045027495,10.11401779215
1.7177514222158595e+18,-1.396767906185,0.7051236877500001,9.1051232982
1.7177514224158595e+18,-1.90211702725,0.5825585632299999,9.820425819799999
1.7177514226158595e+18,0.8812998276052999,1.6131504363399998,10.004902198099998
1.7177514228158595e+18,0.39526055141999994,1.126811782732,11.330882309549997
1.7177514230158595e+18,2.4141647185755,3.3640743713000005,8.33145714595
1.7177514232158595e+18,-4.4875855178999995,2.458427673275,8.496533866750001
1.7177514234158595e+18,-4.672645683200001,0.1295630722065,8.12584471895
1.7177514236158595e+18,-4.134477310049999,1.8337317352500002,9.15346527105
1.7177514238158595e+18,-7.3888597869999995,0.9402846680275001,7.549850006
1.7177514240158595e+18,-8.2196321869,3.4329910583499994,2.52990403745
1.7177514242158595e+18,-6.996346023700001,5.40835826115,-1.3018278350599999
1.7177514244158595e+18,-7.03422475425,5.98234714505,-2.5818984146
1.7177514246158595e+18,-6.1698098145,6.570316955600001,-3.29280757135
1.7177514248158595e+18,-4.343487670899999,6.50379528805,-3.84241964725
1.7177514250158595e+18,0.5052817611649999,8.3437540741,-4.29655277253
1.7177514252158595e+18,8.772042653473683,8.440820907263157,0.5148267805399999
1.7177514254158595e+18,13.512303520500001,10.915398811849998,-6.15549957285
1.7177514256158595e+18,6.127141044450001,9.10496612555,2.881043838465
1.7177514258158595e+18,2.361721275365,7.7619439545,4.022382911749999
1.7177514260158595e+18,-1.191941345275,8.710641128899999,4.6192741699
1.7177514262158595e+18,-2.0217707061800003,7.3111414028000015,3.7456907959
1.7177514264158595e+18,-1.8746865692250005,8.08519674675,4.159318153300001
1.7177514266158595e+18,-0.8018076324365,9.16016384035,5.182470497260001
1.7177514268158595e+18,-0.05248086547499996,8.044279335,5.771151329149999
1.7177514270158595e+18,-0.1363290023741,7.14304845425,6.06635245515
1.7177514272158595e+18,-0.0735794906585,8.211376854000001,6.186619857799999
1.7177514274158595e+18,-0.05639522553,7.785961509750001,6.24454190825
1.7177514276158595e+18,-0.08229885864299999,7.7228003540499985,6.5928750457500005
1.7177514278158595e+18,0.62988265218,7.601604881249999,6.8152451247000005
1.7177514280158595e+18,1.060686790485,5.491936958249999,7.8558287201
1.7177514282158595e+18,0.636004920957,3.6864514847,8.83405199435
1.7177514284158595e+18,-0.19523151397409996,2.5935516816499997,9.1915835037
1.7177514286158595e+18,-0.42313850001431585,1.5282272981052634,9.576493474105263
1.7177514288158595e+18,0.543714340195,1.4788871383000002,9.7549819108
1.7177514290158595e+18,1.35162927249,2.1867052230999997,9.68994964615
1.7177514292158595e+18,0.9682540054165001,2.2904095688000004,9.490227470399999
1.7177514294158595e+18,0.9045464859150002,2.0356543351000003,9.5505445404
1.7177514296158595e+18,0.947507148725,2.0349507980999997,9.56507183055
1.7177514298158595e+18,0.7739355926500001,2.2200109634,9.563470161450002
1.7177514300158595e+18,0.88109026338,1.8507812804000001,9.613750602649999
1.7177514302158595e+18,0.9979297943599998,2.0222048035,9.560476387049999
1.7177514304158595e+18,0.99579673007,2.14184351355,9.516520294249998
1.7177514306158595e+18,1.209050765945,1.8861302719000002,9.60054057315
1.7177514308158595e+18,0.667484458915,2.2008208694,9.54800731655
1.7177514310158595e+18,0.879668220485,1.9836674421500002,9.602860748300001
1.7177514312158595e+18,0.8754919052350001,2.2137090683499996,9.543441810649998
