"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.325500000E-3,9.377998352E-1,3.698658600E0,9.208700409E0
1.125850000E-2,1.004561005E0,3.785627747E0,9.139693909E0
2.119250000E-2,6.997947693E-1,3.567231903E0,9.098529510E0
3.112550000E-2,7.707472229E-1,3.730392609E0,9.166488190E0
4.105850000E-2,8.776249695E-1,3.843856659E0,9.165739746E0
5.099250000E-2,8.735833740E-1,3.805236969E0,9.169032898E0
6.092550000E-2,8.867559814E-1,3.763773193E0,9.081914063E0
7.085950000E-2,8.692424011E-1,3.809577942E0,9.005273438E0
8.079250000E-2,7.611671448E-1,3.866609344E0,8.997339935E0
9.072650000E-2,6.294410706E-1,3.902834015E0,9.007967834E0
1.006595000E-1,5.456153870E-1,3.926484833E0,8.993448029E0
1.105935000E-1,4.758604431E-1,3.930975494E0,9.064999237E0
1.205265000E-1,4.293072510E-1,3.944297791E0,9.081764374E0
1.304605000E-1,3.746708679E-1,3.956871643E0,9.044342194E0
1.403935000E-1,3.680845642E-1,3.958368530E0,8.954678650E0
1.503275000E-1,4.448748779E-1,3.975433044E0,8.918154602E0
1.602605000E-1,5.213658142E-1,4.012705536E0,8.824599152E0
1.701945000E-1,5.938151550E-1,4.031865692E0,8.744365997E0
1.801275000E-1,6.858737183E-1,4.021986237E0,8.711135101E0
1.900615000E-1,7.393125916E-1,3.984264679E0,8.748706970E0
1.999945000E-1,7.226971436E-1,3.935915222E0,8.658893738E0
2.099285000E-1,6.511459351E-1,3.929777985E0,8.588989105E0
2.198615000E-1,5.595364380E-1,3.921545105E0,8.650211792E0
2.297955000E-1,4.676275635E-1,3.927083588E0,8.812324677E0
2.397285000E-1,4.917274475E-1,3.966002655E0,8.984466705E0
2.496625000E-1,4.174818420E-1,3.957320709E0,8.925639038E0
2.595955000E-1,1.079255676E-1,3.765868835E0,8.844807129E0
2.695295000E-1,8.068222046E-2,3.804039459E0,8.842711487E0
2.794625000E-1,1.998344421E-1,3.984264679E0,8.842112732E0
2.893965000E-1,1.441502380E-1,4.028123474E0,8.878187714E0
2.993295000E-1,8.696914673E-2,4.069886627E0,8.944649506E0
3.092635000E-1,7.379653931E-2,4.095483398E0,8.985963593E0
3.191965000E-1,5.822891235E-2,4.104764099E0,8.951984253E0
3.291305000E-1,9.116043091E-2,4.065246277E0,8.856333160E0
3.390635000E-1,8.876541138E-2,4.065845032E0,8.807534637E0
3.489965000E-1,8.711883545E-2,4.100872192E0,8.790170746E0
3.589305000E-1,1.284329224E-1,4.139491882E0,8.762328644E0
3.688635000E-1,1.862127686E-1,4.139791260E0,8.757688293E0
3.787975000E-1,1.857637024E-1,4.113595734E0,8.774902496E0
3.887305000E-1,1.945953369E-1,4.141737213E0,8.745862885E0
3.986645000E-1,2.056723022E-1,4.151766357E0,8.771010590E0
4.085975000E-1,1.814227295E-1,4.136947174E0,8.789571991E0
4.185315000E-1,1.444496155E-1,4.103716278E0,8.745563507E0
4.284645000E-1,1.475930786E-1,4.080963593E0,8.738977203E0
4.383985000E-1,1.522334290E-1,4.052223358E0,8.739875336E0
4.483315000E-1,1.776805115E-1,4.062701569E0,8.731492767E0
4.582655000E-1,2.201921082E-1,4.064797211E0,8.804091797E0
4.681985000E-1,3.017724609E-1,4.142785034E0,8.887468414E0
4.781325000E-1,5.824388123E-1,4.419110413E0,8.776848450E0
4.880655000E-1,1.561253357E-1,3.798201599E0,8.828341370E0
4.979995000E-1,7.888595581E-2,3.715872803E0,8.894204407E0
5.079325000E-1,3.373983765E-1,4.074526978E0,8.814570007E0
5.178665000E-1,3.032693481E-1,4.061204681E0,8.781189423E0
5.277995000E-1,2.065704346E-1,4.019740906E0,8.787925415E0
5.377335000E-1,7.753875732E-2,4.119583282E0,8.729546814E0
5.476665000E-1,-3.263214111E-2,4.240082703E0,8.695417786E0
5.576005000E-1,-5.957611084E-2,4.291725311E0,8.606802063E0
5.675335000E-1,-2.215393066E-2,4.174519043E0,7.918383636E0
5.774675000E-1,-3.035687256E-1,4.284240875E0,9.222771149E0
5.874005000E-1,-1.178050232E-1,4.314477997E0,8.942104797E0
5.973345000E-1,-7.634124756E-2,4.361629944E0,8.921298065E0
6.072675000E-1,2.814147949E-2,4.556225281E0,8.979227600E0
6.172015000E-1,3.472778320E-1,4.516258392E0,9.055568848E0
6.271345000E-1,4.312532043E-1,3.794309692E0,9.205407257E0
6.370685000E-1,2.775228882E-1,3.158282318E0,9.200018463E0
6.470015000E-1,2.357597351E-1,2.976111145E0,9.186546478E0
6.569345000E-1,2.209405518E-1,3.236868896E0,9.262588348E0
6.668685000E-1,3.004252625E-1,3.731739807E0,9.146579590E0
6.768015000E-1,3.579057312E-1,3.860921173E0,9.067993011E0
6.867355000E-1,4.011657715E-1,3.927382965E0,9.035211182E0
6.966685000E-1,4.032614136E-1,3.921245728E0,8.993747406E0
7.066025000E-1,3.623963928E-1,3.899540863E0,8.989107056E0
7.165355000E-1,3.071612549E-1,3.876189423E0,8.980275421E0
7.264695000E-1,2.962339783E-1,3.908971252E0,8.998687134E0
7.364025000E-1,3.306623840E-1,3.934717712E0,8.999136200E0
7.463365000E-1,3.782633972E-1,3.960164795E0,8.978030090E0
7.562695000E-1,3.906875610E-1,3.975882111E0,8.917256470E0
7.662036250E-1,3.794609070E-1,3.999832306E0,8.895102539E0
