Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label
1.7176795365884298e+18,0.0036435243241294,-0.1158364025512858,0.0259142967323411,1.0
1.7176795367884298e+18,-0.025153817416738,-0.1157555554638452,-0.003294212000894,1.0
1.7176795369884298e+18,-0.4382290141234117,-1.0192094259341176,0.4998158866406589,1.0
1.7176795371884298e+18,-1.0296921332845237,-1.39930744518225,0.7760778103602382,1.0
1.7176795373884298e+18,-0.5877069285658824,-0.1363339205528976,0.5432273651084588,1.0
1.7176795375884298e+18,-0.5722529802287382,-0.5142261318436904,1.1831293338882265,1.0
1.7176795377884298e+18,-0.2952864699578572,-1.215076098470238,0.2056191857202381,1.0
1.7176795379884298e+18,-1.8737712810458824,-3.631309995917647,-0.0415232430864705,1.0
1.7176795381884298e+18,-3.312871030416667,-0.6095319392596428,3.9685964725952383,1.0
1.7176795383884298e+18,-4.729276467975717,-1.6134497395725884,8.160601346658822,1.0
1.7176795385884298e+18,3.709945367940476,-3.074768766072619,3.2967053560672617,1.0
1.7176795387884298e+18,0.6455954845997176,-1.153472761902353,-0.338247683699647,1.0
1.7176795389884298e+18,-0.5341513895163571,-2.035674845785595,-0.7558653078494179,1.0
1.7176795391884298e+18,-0.5281529029259167,-0.2352325533757499,-0.047385201283869,1.0
1.7176795393884298e+18,-0.5659167463130588,-0.1336803288314823,1.8976455122037177,1.0
1.7176795395884298e+18,-0.0055167146610714,-0.6368119104808095,-0.2220211621020238,1.0
1.7176795397884298e+18,0.3765720634699294,-0.561831260277106,0.3865998393077647,1.0
1.7176795399884298e+18,-0.4605133839738571,-0.1893990047197618,0.5230043331797619,1.0
1.7176795401884298e+18,0.3720347268088235,-1.1431808859139443,0.1461532915951882,1.0
1.7176795403884298e+18,0.5647819208817619,-0.3696625794035833,0.8079045837845239,1.0
1.7176795405884298e+18,0.090272679829119,-0.1106360747993833,0.1037276820176785,1.0
1.7176795407884298e+18,-0.0894280391404235,0.1337198548061176,-0.1353206347468,1.0
1.7176795409884298e+18,0.0095626683833095,-0.1668849261960833,-0.0279898940176547,1.0
1.7176795411884298e+18,-0.1123096574176823,0.0019780681385764,-0.0882422777741882,1.0
1.7176795413884298e+18,-0.686279621852381,-0.3448741803178571,-0.0434065156151309,1.0
1.7176795415884298e+18,-0.7402606382471765,-0.3928996526560965,0.0598199129477882,1.0
1.7176795417884298e+18,0.0837269796716904,-0.1174062981109761,0.1695537464010833,1.0
1.7176795419884298e+18,0.3358141904119047,-0.1308958406020738,0.1284379090439749,1.0
1.7176795421884298e+18,0.2803932655421176,0.0945896976876435,0.034214632863447,1.0
1.7176795423884298e+18,0.2201640783910476,-0.0356909327274761,-0.0815553811216785,1.0
1.7176795425884298e+18,0.1840428901763529,0.0964725452815647,-0.1261794852367058,1.0
1.7176795427884298e+18,-0.1280888527293559,0.0106389233676071,-0.0447663777963321,1.0
1.7176795429884298e+18,-0.1728266550329412,-0.0806587873509529,0.0709301462683058,1.0
