"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.969041667E-3,9.027726746E-1,1.720671844E0,9.589658203E0
1.190104167E-2,6.822811890E-1,1.562001801E0,9.415420532E0
2.183304167E-2,5.866300964E-1,1.737436981E0,9.517059174E0
3.176504167E-2,5.144801331E-1,1.800156555E0,9.579928436E0
4.169704167E-2,5.216651917E-1,1.820514221E0,9.641450500E0
5.162904167E-2,6.189628601E-1,1.816472626E0,9.672436066E0
6.156104167E-2,6.679110718E-1,1.744921417E0,9.654024353E0
7.149304167E-2,6.688092041E-1,1.720073090E0,9.687255249E0
8.142504167E-2,6.872209167E-1,1.747166748E0,9.689949646E0
9.135704167E-2,6.962022400E-1,1.763033752E0,9.699829102E0
1.012890417E-1,5.927673340E-1,1.735191650E0,9.715396729E0
1.112210417E-1,5.980064392E-1,1.841021576E0,9.683513031E0
1.211530417E-1,7.517367554E-1,1.827998657E0,9.585317230E0
1.310850417E-1,8.741821289E-1,1.690285034E0,9.566755829E0
1.410170417E-1,7.297325134E-1,1.696422272E0,9.648186493E0
1.509489167E-1,7.114704895E-1,1.771416321E0,9.587113495E0
1.608809167E-1,6.445596313E-1,1.753453674E0,9.612710266E0
1.708129167E-1,6.500981140E-1,1.766326904E0,9.654922485E0
1.807449167E-1,6.319857788E-1,1.791773987E0,9.642947388E0
1.906769167E-1,5.493576050E-1,1.694925385E0,9.591304779E0
2.006089167E-1,6.333329773E-1,1.747615814E0,9.586065674E0
2.105409167E-1,6.020480347E-1,1.900597687E0,9.695488129E0
2.204729167E-1,5.228627014E-1,1.802252197E0,9.617350616E0
2.304049167E-1,5.517526245E-1,1.775757294E0,9.623338165E0
2.403369167E-1,5.525010681E-1,1.762584686E0,9.604926453E0
2.502689167E-1,5.276527405E-1,1.767374725E0,9.596543884E0
2.602009167E-1,5.533992004E-1,1.781445465E0,9.587562561E0
2.701329167E-1,5.352868652E-1,1.803898773E0,9.590107269E0
2.800649167E-1,5.394781494E-1,1.779200134E0,9.585317230E0
2.899969167E-1,4.653822327E-1,1.765129395E0,9.559271393E0
2.999289167E-1,5.246589661E-1,1.800006866E0,9.541757812E0
3.098609167E-1,6.147715759E-1,1.798210602E0,9.471404114E0
3.197929167E-1,6.153703308E-1,1.966909790E0,9.615554352E0
3.297249167E-1,5.641767883E-1,1.961670685E0,9.570947113E0
3.396569167E-1,6.102809143E-1,1.967358856E0,9.595196686E0
3.495889167E-1,6.301895142E-1,1.945653992E0,9.565558319E0
3.595209167E-1,6.460565186E-1,1.952988739E0,9.575288086E0
3.694529167E-1,6.325845337E-1,1.956132202E0,9.567055206E0
3.793849167E-1,6.236032104E-1,1.940714264E0,9.591604156E0
3.893169167E-1,5.917195129E-1,1.950294342E0,9.604327698E0
