Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
-0.63704399756191,0.6366715330721999,-2.28218417358,0.8823701019319999,0.6555610530205249,1.5744305962157428,-2.22744300835,3.3070654221,9.58800586989437,2.210687088114864,3.977004775950001,12.921543797619046
