"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.819624999E-3,3.531156921E-1,2.457739105E0,9.562714233E0
1.275162500E-2,4.951702881E-1,2.482737122E0,9.589508514E0
2.268462500E-2,6.607260132E-1,2.493065643E0,9.614656219E0
3.261762500E-2,6.557862854E-1,2.478096771E0,9.603728943E0
4.254962500E-2,6.110293579E-1,2.474504242E0,9.616452484E0
5.248262500E-2,6.168672180E-1,2.452500000E0,9.623787231E0
6.241562500E-2,6.077362061E-1,2.465223541E0,9.639205170E0
7.234762500E-2,5.833369446E-1,2.439177704E0,9.672136688E0
8.228062500E-2,5.528004456E-1,2.434387665E0,9.674382019E0
9.221362500E-2,5.087919617E-1,2.466121674E0,9.645791473E0
1.021456250E-1,5.191204834E-1,2.553689575E0,9.556427307E0
1.120786250E-1,5.947132874E-1,2.654579773E0,9.471853180E0
1.220116250E-1,6.432124329E-1,2.708168335E0,9.439370728E0
1.319436250E-1,5.754034424E-1,2.718945923E0,9.453142090E0
1.418766250E-1,4.927752686E-1,2.674488373E0,9.445807343E0
1.518096250E-1,4.680766296E-1,2.624941406E0,9.429790649E0
1.617416250E-1,4.875361633E-1,2.586770782E0,9.406139832E0
1.716746250E-1,4.516108704E-1,2.578986969E0,9.413624268E0
1.816076250E-1,4.090992737E-1,2.593806152E0,9.414821777E0
1.915406250E-1,4.730163574E-1,2.646945648E0,9.466913452E0
2.014726250E-1,5.333409119E-1,2.658471680E0,9.482481079E0
2.114056250E-1,5.233117676E-1,2.671045532E0,9.405990143E0
2.213386250E-1,5.004093933E-1,2.683619385E0,9.330996094E0
2.312706250E-1,4.656816101E-1,2.726580048E0,9.265582123E0
2.412036250E-1,4.552033997E-1,2.742896118E0,9.285640411E0
2.511366250E-1,4.206253052E-1,2.746189270E0,9.354197845E0
2.610686250E-1,3.857478333E-1,2.757715302E0,9.391769714E0
2.710016250E-1,3.906875610E-1,2.761756897E0,9.376800842E0
2.809346250E-1,4.230203247E-1,2.767295380E0,9.321715393E0
2.908666250E-1,4.716691589E-1,2.777923279E0,9.346863098E0
3.007996250E-1,5.062472534E-1,2.776127014E0,9.362430725E0
3.107326250E-1,5.269042969E-1,2.733016663E0,9.379046173E0
3.206646250E-1,5.114863586E-1,2.722538452E0,9.426198120E0
3.305976250E-1,5.183720398E-1,2.715652771E0,9.446406097E0
3.405306250E-1,5.688171387E-1,2.684966583E0,9.502988434E0
3.504626250E-1,5.779481506E-1,2.642305298E0,9.536668396E0
3.603956250E-1,5.541476440E-1,2.594554596E0,9.560169525E0
3.703286250E-1,5.197192383E-1,2.554438019E0,9.568402405E0
3.802606250E-1,5.117857361E-1,2.573747864E0,9.573940887E0
3.901936250E-1,5.375321960E-1,2.594404907E0,9.624835052E0
4.001266250E-1,5.748046875E-1,2.599045258E0,9.766290894E0
4.100586250E-1,6.018983459E-1,2.589614868E0,9.802964630E0
4.199916250E-1,6.405180359E-1,2.551743622E0,9.755064240E0
4.299246250E-1,6.994953918E-1,2.540516968E0,9.648635559E0
4.398576250E-1,7.482939148E-1,2.517913971E0,9.524992676E0
4.497896250E-1,7.682025146E-1,2.555934906E0,9.376800842E0
4.597226250E-1,7.435038757E-1,2.618055725E0,9.355994110E0
4.696556250E-1,7.414082336E-1,2.693049774E0,9.430688782E0
4.795876250E-1,8.039781189E-1,2.754422150E0,9.483528900E0
4.895206250E-1,9.496252441E-1,2.821482697E0,9.511820068E0
4.994536250E-1,1.052012329E0,2.829715576E0,9.437724152E0
5.093856250E-1,1.044228516E0,2.825823669E0,9.388925629E0
5.193186250E-1,2.014810181E-1,2.711162109E0,9.364825745E0
5.292516250E-1,2.409988403E-1,2.647394714E0,9.323511658E0
5.391836250E-1,1.444496155E-1,2.538720703E0,9.038654022E0
5.491166250E-1,2.258802795E-1,2.595602417E0,8.984167328E0
5.590496250E-1,2.445913696E-1,2.791245575E0,8.919950867E0
5.689816250E-1,1.166075134E-1,2.879112854E0,9.083860016E0
5.789146250E-1,8.816665649E-2,2.926414490E0,9.225016479E0
5.888476250E-1,2.363584900E-1,2.974913635E0,9.177116089E0
5.987796250E-1,3.239263916E-1,2.965333557E0,9.153764648E0
6.087126250E-1,3.472778320E-1,2.981200562E0,9.164991302E0
6.186456250E-1,3.543132019E-1,3.001558228E0,9.160051575E0
6.285776250E-1,3.092568970E-1,3.062631226E0,9.251511383E0
6.385106250E-1,2.646496582E-1,3.103196869E0,9.341923370E0
6.484445417E-1,2.061213684E-1,3.092419281E0,9.425749054E0
6.583765417E-1,1.451980591E-1,3.069217529E0,9.364376678E0
6.683095417E-1,1.196012878E-1,3.055146790E0,9.184151459E0
6.782425417E-1,1.550775146E-1,3.048859863E0,9.003177795E0
6.881755417E-1,1.386117554E-1,3.078797607E0,8.841064911E0
6.981075417E-1,7.170089722E-2,3.120860138E0,8.773106232E0
7.080405417E-1,2.589614868E-2,3.157683563E0,8.779991913E0
7.179735417E-1,2.574645996E-2,3.190914459E0,8.835077362E0
7.279055417E-1,7.394622803E-2,3.239712982E0,8.894204407E0
