"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.542624997E-3,1.455535926E-2,-1.645634882E-2,-9.208104573E-3
1.647462500E-2,2.477350086E-2,-1.912727952E-2,-7.438033819E-3
2.640762500E-2,2.305043489E-2,-1.026987284E-2,-1.013288647E-2
3.634062500E-2,2.677047066E-2,-3.987797070E-3,-3.156439401E-3
4.627262500E-2,2.748233452E-2,-3.490052419E-3,3.700934118E-3
5.620562500E-2,2.485053055E-2,-4.980917089E-3,7.738435175E-3
6.613862500E-2,2.704710700E-2,-6.894132122E-3,1.231401227E-2
7.607062500E-2,2.845152467E-2,-1.026334707E-3,1.611111686E-2
8.600362500E-2,3.102946468E-2,9.924583137E-3,1.939452812E-2
9.593662500E-2,3.615502268E-2,2.458489686E-2,2.464349195E-2
1.058686250E-1,3.412596136E-2,2.937592193E-2,2.088284120E-2
1.158016250E-1,3.526907414E-2,3.115940653E-2,2.066611685E-2
1.257346250E-1,3.518438712E-2,4.174840450E-2,2.276788279E-2
1.356666250E-1,3.357429430E-2,4.636411741E-2,3.188176826E-2
1.455996250E-1,3.006318398E-2,5.003954470E-2,4.043717310E-2
1.555326250E-1,1.909075119E-2,4.955610633E-2,4.437706992E-2
1.654646250E-1,1.179155894E-2,5.882870406E-2,4.395762086E-2
1.753976250E-1,9.912014008E-3,6.281839311E-2,5.011254549E-2
1.853306250E-1,8.446477354E-3,6.512895226E-2,4.794952646E-2
1.952636250E-1,1.500626002E-2,6.348177791E-2,4.354509711E-2
2.051956250E-1,1.274763420E-2,6.108333170E-2,4.187609628E-2
2.151286250E-1,1.156319305E-2,5.791598186E-2,4.481519014E-2
2.250616250E-1,3.648278769E-3,5.367223546E-2,4.852683842E-2
2.349936250E-1,-1.789620379E-3,5.113168061E-2,5.320584774E-2
2.449266250E-1,-4.658110905E-3,5.276526511E-2,5.135228485E-2
2.548596250E-1,-1.223508152E-3,5.118854344E-2,5.339151993E-2
2.647916250E-1,4.284506431E-4,4.736690968E-2,4.712403566E-2
