Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.010962620578907116,0.42114721604238015,-1.18573302329,0.6695655763199999,0.0027517954590620757,0.1388556127838551,-0.45835347175,0.40919202045,-0.0010576415772853467,0.075593876454391,-0.2349799597175714,0.2294811244135
