Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
0.5306751477920149,0.5126168471204264,-0.50037945557,1.525720106047619,3.166142685481795,1.858998159499609,0.36109410094,6.03779184725,8.97417410719728,1.3771981270692812,6.2126432418,11.58884088135
