"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.443250005E-3,6.633236408E-1,-1.978327334E-1,-3.766832054E-1
1.943025000E-2,6.071027517E-1,-2.753134370E-1,-3.932522237E-1
2.941625001E-2,5.481214523E-1,-3.369466960E-1,-4.143966436E-1
3.940225000E-2,5.417305827E-1,-3.405023813E-1,-4.771364331E-1
4.938925001E-2,6.882182956E-1,-2.948419452E-1,-5.582385063E-1
5.937525000E-2,1.009901404E0,-2.562378347E-1,-7.269116044E-1
6.936225000E-2,1.418937922E0,-4.128990769E-1,-8.780989647E-1
7.934825000E-2,1.796573639E0,-7.096434832E-1,-9.690980315E-1
8.933425001E-2,2.095680475E0,-9.127662182E-1,-1.013708591E0
9.932125000E-2,2.321718693E0,-9.729900956E-1,-9.813940525E-1
1.093072500E-1,2.499574661E0,-1.036258459E0,-8.560203910E-1
1.192942500E-1,2.628250599E0,-1.254479289E0,-6.568419933E-1
1.292802500E-1,2.712982893E0,-1.554466844E0,-4.138208628E-1
1.392662500E-1,3.036890268E0,-1.835825801E0,-1.487036496E-1
1.492532500E-1,3.497882843E0,-1.730636835E0,1.162979156E-1
1.592392500E-1,3.926906824E0,-1.302475572E0,3.315817416E-1
1.692262500E-1,4.298402309E0,-8.838341236E-1,4.520495832E-1
1.792122500E-1,4.590459347E0,-6.022654772E-1,4.724650085E-1
1.891982500E-1,4.753267765E0,-5.991586447E-1,4.677048922E-1
1.991852500E-1,4.827411175E0,-5.598827004E-1,5.609158874E-1
2.091712500E-1,4.862525940E0,-4.289140105E-1,6.810124516E-1
2.191582500E-1,4.820374012E0,-2.643907070E-1,8.080511093E-1
2.291442500E-1,4.713703156E0,-9.409090132E-2,9.471818805E-1
2.391302500E-1,4.524688721E0,1.557912678E-1,1.099051952E0
2.491172500E-1,4.283179283E0,2.350749075E-1,1.243903995E0
2.591032500E-1,4.039047718E0,1.349342316E-1,1.334267974E0
2.690902500E-1,3.777454615E0,1.676932424E-1,1.323319674E0
2.790762500E-1,3.428038836E0,3.562343419E-1,1.232618570E0
2.890622500E-1,3.011928797E0,6.118251085E-1,1.097117782E0
2.990492500E-1,2.561059475E0,8.510889411E-1,9.724378586E-1
3.090352500E-1,2.049776793E0,1.202892065E0,8.633574247E-1
3.190222500E-1,1.498165011E0,1.626182318E0,7.919542789E-1
3.290082500E-1,9.484640956E-1,2.010402679E0,7.577624917E-1
3.389942500E-1,4.398829341E-1,2.318707466E0,7.482921481E-1
3.489812500E-1,2.725120485E-1,2.245316029E0,7.640191913E-1
3.589672500E-1,1.258337945E-1,2.654235363E0,7.656726837E-1
3.689542500E-1,-2.362280898E-2,3.007201910E0,7.161325216E-1
3.789402500E-1,-1.022394374E-1,3.185280323E0,5.732145309E-1
3.889262500E-1,-1.347025782E-1,3.282493591E0,3.420662582E-1
3.989132500E-1,-1.218927726E-1,3.338779926E0,2.352698520E-2
4.088992500E-1,-9.337884188E-2,3.330592632E0,-3.726254106E-1
