"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.062500081E-4,5.927373962E0,5.275329895E0,5.162614288E0
1.069225000E-2,6.041287079E0,5.294490051E0,5.105882263E0
2.067925001E-2,5.907315674E0,5.447172546E0,5.216202850E0
3.066525000E-2,5.549859009E0,5.715414734E0,5.288502502E0
4.065225000E-2,6.317462769E0,6.110293579E0,5.725892944E0
5.063825000E-2,6.464457092E0,6.318061523E0,6.666387177E0
6.062425001E-2,7.358398132E0,6.976991272E0,7.653883667E0
7.061125000E-2,7.369624786E0,7.035818939E0,8.161777496E0
8.059725001E-2,6.964716797E0,6.771468658E0,7.915389862E0
9.058425001E-2,6.646628265E0,6.663692780E0,7.610473938E0
1.005702500E-1,6.525979156E0,6.435567169E0,8.068222046E0
1.105562500E-1,6.368506622E0,5.966442719E0,7.897876282E0
1.205432500E-1,5.842500458E0,5.337899780E0,6.876999207E0
1.305292500E-1,5.156626740E0,4.836292877E0,5.736221466E0
1.405162500E-1,4.905449066E0,4.279899902E0,5.419480133E0
1.505022500E-1,5.020709381E0,3.463796997E0,6.825506287E0
1.604882500E-1,5.592220917E0,3.575464783E0,8.489146729E0
1.704752500E-1,6.262077942E0,3.723806305E0,8.842711487E0
1.804612500E-1,6.802304535E0,3.678450623E0,8.223149872E0
1.904482500E-1,6.967111816E0,3.429967346E0,7.405699768E0
2.004342500E-1,6.838229828E0,2.743195496E0,7.030130768E0
2.104202500E-1,6.583309937E0,1.947300568E0,6.926546173E0
2.204072500E-1,6.069428558E0,1.606459351E0,6.335874481E0
2.303932500E-1,5.279670868E0,1.481020203E0,5.567671967E0
2.403802500E-1,4.784650269E0,1.567390594E0,5.066065063E0
2.503662500E-1,4.317322083E0,1.910177765E0,4.412224731E0
2.603522500E-1,3.873794403E0,2.794987793E0,3.032244415E0
2.703392500E-1,4.023932190E0,3.894152069E0,2.201771393E0
2.803252500E-1,4.274211731E0,4.819677429E0,2.309397583E0
2.903122500E-1,4.253404999E0,5.652545471E0,2.425106964E0
3.002982500E-1,4.069138184E0,6.302044830E0,2.075134735E0
3.102842500E-1,3.682941284E0,6.862479401E0,1.854942627E0
3.202712500E-1,3.320544891E0,7.385491791E0,2.097588043E0
3.302572500E-1,2.746488647E0,7.901618500E0,1.805695038E0
3.402442500E-1,2.182461548E0,8.439300385E0,1.274000702E0
3.502302500E-1,1.867516479E0,9.121282196E0,3.260220337E-1
3.602162500E-1,2.242486725E0,9.971663818E0,8.596623230E-1
3.702032500E-1,3.121608582E0,1.046369064E1,2.065255280E0
3.801892500E-1,3.768114166E0,1.093535980E1,1.855391693E0
3.901762500E-1,4.063749390E0,1.147693359E1,1.563798065E0
4.001622500E-1,4.596341858E0,1.230306564E1,1.402283936E0
4.101482500E-1,4.959636383E0,1.296304321E1,9.771679688E-1
4.201352500E-1,5.255720673E0,1.338396790E1,3.203338623E-1
4.301212500E-1,5.503006439E0,1.355880432E1,-4.803511047E-1
4.401082500E-1,5.795049133E0,1.361583572E1,-1.140029297E0
4.500942500E-1,6.189329224E0,1.375130402E1,-1.744023285E0
4.600802500E-1,6.340514832E0,1.404514297E1,-2.763553162E0
4.700672500E-1,6.072721710E0,1.432206711E1,-3.826193390E0
4.800532500E-1,5.636079712E0,1.443523178E1,-4.080963593E0
4.900402500E-1,5.393583984E0,1.438748108E1,-4.102967834E0
5.000262500E-1,5.876928864E0,1.424812088E1,-4.656965790E0
5.100122500E-1,6.526727600E0,1.423345139E1,-5.032684479E0
5.199992500E-1,7.039710846E0,1.463222214E1,-5.140460358E0
5.299852500E-1,7.780520325E0,1.494447281E1,-5.490582275E0
5.399722500E-1,8.640631714E0,1.508053986E1,-5.776038666E0
5.499582500E-1,8.963659973E0,1.503922577E1,-5.888604584E0
5.599442500E-1,8.778195648E0,1.489821899E1,-6.156248016E0
5.699312500E-1,8.226592712E0,1.466994370E1,-6.152805176E0
