Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717715953451000000,-0.07521858215355,1.7986746368150002,8.700260215699998,-0.6867225289250001,0.1292672742079999,0.0267509741945,1.0,M
1717715953465000000,-0.07521858215355,1.7986746368150002,8.700260215699998,-0.6867225289250001,0.1292672742079999,0.0267509741945,1.0,M
1717715953651000000,-0.2507061538814999,-0.3874318313629999,10.48975144975,-0.46775971949,0.055646737793825,0.00049893170265,1.0,M
1717715953665000000,-0.2507061538814999,-0.3874318313629999,10.48975144975,-0.46775971949,0.055646737793825,0.00049893170265,1.0,M
1717715953851000000,-0.7319350759952381,-1.2739864457333332,11.689676906190476,-0.1359644863571857,-0.0339578483247619,0.028633531771,1.0,M
1717715953865000000,-0.7319350759952381,-1.2739864457333332,11.689676906190476,-0.1359644863571857,-0.0339578483247619,0.028633531771,1.0,M
1717715954051000000,0.0005613327239999,-0.746782058755,12.391045188999998,-0.010032775071,-0.1289059648284999,-0.05513453399125,1.0,M
1717715954065000000,0.0005613327239999,-0.746782058755,12.391045188999998,-0.010032775071,-0.1289059648284999,-0.05513453399125,1.0,M
1717715954251000000,-0.2465223541225,-0.6788158950490001,10.18110827645,0.4471612595050001,0.1551442168635,0.0271455234951,1.0,M
1717715954265000000,-0.2465223541225,-0.6788158950490001,10.18110827645,0.4471612595050001,0.1551442168635,0.0271455234951,1.0,M
1717715954651000000,-0.8697962494522,2.3683450013000003,7.261055557449998,0.5169442624771999,0.0275250311494499,0.05641818130355,1.0,M
1717715954665000000,-0.8697962494522,2.3683450013000003,7.261055557449998,0.5169442624771999,0.0275250311494499,0.05641818130355,1.0,M
1717715955051000000,-0.2531236267105,0.8175548858299999,9.93537927195,-0.7437034219549999,-0.0618009263127,-0.02857841479155,1.0,M
1717715955065000000,-0.2531236267105,0.8175548858299999,9.93537927195,-0.7437034219549999,-0.0618009263127,-0.02857841479155,1.0,M
1717715955251000000,-0.15399227133,-1.455610542315,11.198924217499998,-0.31910247728,-0.1562707202576,-0.0655964916053,1.0,M
1717715955265000000,-0.15399227133,-1.455610542315,11.198924217499998,-0.31910247728,-0.1562707202576,-0.0655964916053,1.0,M
1717715955451000000,-0.7641466631159524,-1.6107076591380955,12.805264172380957,-0.0253827625658333,0.039680152295238,0.0632820206813333,1.0,M
1717715955465000000,-0.7641466631159524,-1.6107076591380955,12.805264172380957,-0.0253827625658333,0.039680152295238,0.0632820206813333,1.0,M
1717715955651000000,-0.329105621285,-1.063456031795,10.7352035302,0.2598727475855449,0.1301339451636999,0.0202568321302,1.0,M
1717715955665000000,-0.329105621285,-1.063456031795,10.7352035302,0.2598727475855449,0.1301339451636999,0.0202568321302,1.0,M
1717715955851000000,-0.5547688522870001,-0.28757448577625,10.20191500775,0.549297498175,-0.0436858635385,-0.06447373408166,1.0,M
1717715955865000000,-0.5547688522870001,-0.28757448577625,10.20191500775,0.549297498175,-0.0436858635385,-0.06447373408166,1.0,M
1717715956051000000,-0.69509454346145,1.04741688537,9.52227582545,0.6540043532850002,0.0108626330285,0.09982428222715,1.0,M
1717715956065000000,-0.69509454346145,1.04741688537,9.52227582545,0.6540043532850002,0.0108626330285,0.09982428222715,1.0,M
1717715956451000000,0.127055786178,1.5501314849619998,8.36987475545,-0.682690927385,0.02427504603525,-0.0419946211286499,1.0,M
1717715956465000000,0.127055786178,1.5501314849619998,8.36987475545,-0.682690927385,0.02427504603525,-0.0419946211286499,1.0,M
