Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.047050317940409966,0.603623523495199,-2.3485050198807147,5.043825808059524,-0.15433531065102957,0.7345434893358564,-5.782394243670589,0.789573081618,0.05329780861848956,0.4870283171135403,-1.8111441618941173,3.657567027071429
