Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
-0.011378236112367705,0.4162882758369966,-1.16420826311,0.85779508954,-0.00039582656270596695,0.17298856014702094,-0.8493010163599999,0.5304793193900001,0.005041442313697313,0.0837437421423158,-0.2450014777399999,0.366182303603
