"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.957033342E-2,-1.257834320E0,2.537373505E0,1.010159363E1
2.960033342E-2,-1.007554779E0,2.397713928E0,1.011057495E1
3.962933342E-2,-8.119116211E-1,2.293231201E0,1.018482056E1
4.965833342E-2,-6.429130554E-1,2.309247894E0,1.041743683E1
5.968733341E-2,-5.782475281E-1,2.248025208E0,1.058014847E1
6.971633341E-2,-7.126679993E-1,2.187850342E0,1.043989014E1
7.974533341E-2,-8.427474976E-1,2.349514160E0,1.055649765E1
8.977433341E-2,-8.376580811E-1,2.620750122E0,1.056308395E1
9.980333340E-2,-8.161029053E-1,2.775378571E0,1.061472656E1
1.098333334E-1,-7.435038757E-1,2.798580322E0,1.086814957E1
1.198623334E-1,-7.195536804E-1,2.779120789E0,1.096469879E1
1.298913334E-1,-8.934919739E-1,2.841690674E0,1.086964645E1
1.399203334E-1,-1.106349335E0,3.031645660E0,1.070154602E1
1.499493334E-1,-1.145418091E0,3.172502747E0,1.044707520E1
1.599783334E-1,-1.130299530E0,3.147804108E0,1.016835480E1
1.700083334E-1,-1.120270386E0,2.966830444E0,1.007270370E1
1.800373334E-1,-9.512718201E-1,2.555485840E0,9.345815277E0
1.900663334E-1,-7.970924377E-1,2.126777344E0,8.718769226E0
2.000953334E-1,-8.647517395E-1,2.025587769E0,9.219927063E0
2.101243334E-1,-1.166973267E0,2.253264313E0,1.020996826E1
2.201533334E-1,-1.420695648E0,2.763852539E0,1.089659042E1
2.301823334E-1,-1.203347626E0,3.317850494E0,1.122126526E1
2.402123334E-1,-9.843530273E-1,3.598816223E0,1.107501938E1
2.502413334E-1,-6.737489319E-1,3.416794739E0,1.100376755E1
2.602703334E-1,-4.058061218E-1,2.976410522E0,1.096065720E1
2.702993334E-1,-4.547543335E-1,2.578837280E0,1.063119232E1
2.803283334E-1,-4.390370178E-1,2.220931549E0,1.071516769E1
2.903573334E-1,-3.817062378E-1,1.792073364E0,1.033510803E1
3.003863334E-1,-1.889071655E-1,1.820514221E0,9.519304504E0
3.104163334E-1,7.933502197E-3,2.134261780E0,8.994944916E0
3.204453334E-1,-3.842509460E-1,2.297422485E0,9.017248535E0
3.304743334E-1,-8.825646973E-1,2.240391083E0,9.128616943E0
3.405033334E-1,-1.095122681E0,2.118544464E0,8.968899078E0
3.505323334E-1,-1.363963623E0,1.992057495E0,8.587941284E0
3.605642084E-1,-1.623523865E0,1.915566559E0,8.286318512E0
3.705932084E-1,-1.615590363E0,1.905088348E0,8.071814575E0
3.806232084E-1,-1.359922028E0,1.777553558E0,7.928412781E0
3.906522084E-1,-1.028660889E0,1.139879608E0,8.205187225E0
4.006812084E-1,-5.921685791E-1,1.097368011E0,8.652157745E0
4.107102084E-1,-3.658392334E-1,1.251248016E0,8.672665100E0
4.207392083E-1,-2.909948730E-1,1.438807983E0,8.168663177E0
4.307682083E-1,-1.481918335E-1,1.607806549E0,7.442223816E0
4.407972083E-1,-8.951385498E-2,1.645677795E0,7.686216431E0
4.508272083E-1,-1.971400452E-1,1.645378418E0,8.747509460E0
4.608562083E-1,-6.709048462E-1,1.696272583E0,9.771380310E0
4.708852083E-1,-1.164278870E0,1.703307953E0,1.026580215E1
4.809142083E-1,-1.356479187E0,1.679208069E0,1.015398468E1
4.909432083E-1,-1.470541992E0,1.573976898E0,9.886790314E0
5.009722083E-1,-1.713187408E0,1.368753662E0,9.958491211E0
5.110012083E-1,-2.022444305E0,1.158441010E0,1.049183212E1
5.210312083E-1,-2.506837006E0,1.025218048E0,1.083716400E1
5.310602083E-1,-2.893632660E0,9.331594849E-1,1.037582336E1
5.410892083E-1,-2.971321106E0,9.996212769E-1,1.004411316E1
5.511182084E-1,-2.826123047E0,1.071022797E0,9.945019226E0
5.611472084E-1,-2.469414825E0,9.647438049E-1,9.593101044E0
5.711762084E-1,-1.943408661E0,7.161108398E-1,9.375902710E0
5.812052084E-1,-1.466350708E0,4.429289246E-1,9.407337341E0
5.912352084E-1,-1.149759064E0,1.880090332E-1,9.433383179E0
6.012642084E-1,-1.035396881E0,-4.116439819E-2,9.297316132E0
6.112932084E-1,-1.044228516E0,-1.200503540E-1,9.317374420E0
6.213222084E-1,-1.084345093E0,-6.331832886E-2,9.497599640E0
6.313512084E-1,-1.130299530E0,3.367996216E-2,9.345665588E0
6.413802084E-1,-1.082249451E0,1.871109009E-1,9.128018188E0
