"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.988291650E-3,6.537505188E0,5.299280090E0,5.357958069E0
1.504929166E-2,6.572682037E0,5.244344330E0,5.335953827E0
2.510929166E-2,6.595734100E0,5.225932617E0,5.191803589E0
3.516929166E-2,6.602320404E0,5.216502228E0,5.094206543E0
4.522929166E-2,6.602769470E0,5.224884796E0,5.154680786E0
5.529029167E-2,6.627168732E0,5.173391876E0,5.318140869E0
6.535029167E-2,6.622079315E0,5.182073822E0,5.358856201E0
7.541029167E-2,6.525829468E0,5.305267639E0,5.373226318E0
8.547129168E-2,6.431375885E0,5.448220367E0,5.405858459E0
9.553129168E-2,6.368955688E0,5.509293365E0,5.372477875E0
1.055912917E-1,6.416407013E0,5.451064453E0,5.334456940E0
1.156512916E-1,6.478378143E0,5.379064178E0,5.316643982E0
1.257122917E-1,6.551276550E0,5.282814331E0,5.179080048E0
1.357722917E-1,6.611750793E0,5.220693512E0,4.968617706E0
1.458322917E-1,6.671027527E0,5.141957245E0,5.004093933E0
1.558932917E-1,6.663692780E0,5.147196350E0,5.100194092E0
1.659532917E-1,6.578519897E0,5.249433746E0,5.222938843E0
1.760132917E-1,6.505471802E0,5.330864410E0,5.329367523E0
1.860732917E-1,6.402635651E0,5.435796204E0,5.599106598E0
1.961342917E-1,6.369404755E0,5.457650757E0,5.781427460E0
2.061942917E-1,6.409970398E0,5.428910522E0,5.615272980E0
2.162542917E-1,6.480623474E0,5.354215851E0,5.380860443E0
2.263142917E-1,6.562802582E0,5.273833008E0,5.140909424E0
2.363752917E-1,6.612948303E0,5.225633240E0,4.898413696E0
2.464352917E-1,6.634353790E0,5.213209076E0,4.757556610E0
2.564956667E-1,6.611601105E0,5.229974213E0,4.835544434E0
2.665566667E-1,6.564299469E0,5.263354797E0,5.025649109E0
2.766166667E-1,6.465355225E0,5.378016357E0,5.305417328E0
2.866766667E-1,6.387816467E0,5.438939667E0,5.614075470E0
2.967366667E-1,6.408473511E0,5.397775269E0,5.669011230E0
3.067976666E-1,6.442901917E0,5.359454956E0,5.648503876E0
3.168576667E-1,6.505471802E0,5.279670868E0,5.598507843E0
3.269176667E-1,6.604116669E0,5.180576935E0,5.363496552E0
3.369786667E-1,6.632856903E0,5.153632965E0,5.097050629E0
3.470386667E-1,6.633904724E0,5.167254639E0,4.990322571E0
3.570986667E-1,6.581214294E0,5.234764252E0,4.994962921E0
3.671586667E-1,6.514153748E0,5.329966278E0,4.992717590E0
3.772196667E-1,6.464307404E0,5.357059937E0,5.015320587E0
3.872796667E-1,6.482120361E0,5.345084839E0,5.113666077E0
3.973396667E-1,6.501729584E0,5.291496277E0,5.087171173E0
4.073996667E-1,6.473588104E0,5.327870636E0,4.958588562E0
4.174606667E-1,6.476432190E0,5.307213593E0,4.931195526E0
4.275206666E-1,6.497538300E0,5.233716431E0,4.958887939E0
4.375806667E-1,6.495442657E0,5.212161255E0,5.025798798E0
4.476416667E-1,6.511309662E0,5.144501953E0,5.219645691E0
4.577016667E-1,6.500681763E0,5.106930084E0,5.303022308E0
4.677616667E-1,6.386319580E0,5.213209076E0,5.159021759E0
4.778216667E-1,6.242768097E0,5.307063904E0,5.077441406E0
4.878826667E-1,6.137536926E0,5.237009583E0,5.047952728E0
