"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.253229167E-2,2.745320555E-3,2.217176370E-4,2.957028523E-2
2.259329165E-2,9.716410190E-3,2.253022045E-2,1.936265454E-2
3.265329165E-2,2.217879519E-2,5.790013075E-2,6.887232885E-3
4.271329165E-2,2.514901757E-2,7.085134834E-2,-9.557786398E-3
5.277429166E-2,1.502428204E-2,5.081322044E-2,-3.637962788E-2
6.283429166E-2,1.331719570E-2,3.519724309E-2,-5.081555992E-2
7.289429166E-2,4.582589958E-3,9.375076741E-3,-4.480266199E-2
8.295429166E-2,-5.359256640E-3,-2.103848942E-2,-2.423107252E-2
9.301529167E-2,1.766459085E-3,-3.314918652E-2,8.677935228E-3
1.030752917E-1,9.305309504E-6,-4.260873422E-2,3.128284588E-2
1.131352917E-1,-1.597429253E-2,-6.093768775E-2,3.740250692E-2
1.231962916E-1,-2.310357429E-2,-3.742410988E-2,3.106365167E-2
1.332562917E-1,-1.558316126E-2,1.470616926E-2,1.534601673E-2
1.433162917E-1,-2.014169469E-2,5.682272464E-2,-1.193434000E-2
1.533762917E-1,-3.035015985E-2,7.401160151E-2,-3.406410292E-2
1.634372917E-1,-2.318146266E-2,8.195661008E-2,-4.334788024E-2
1.734972917E-1,-3.456189297E-4,8.325939626E-2,-3.690573573E-2
1.835572917E-1,6.632396020E-3,2.360805124E-2,-9.256531484E-3
1.936172917E-1,1.038128696E-2,-5.451246724E-2,1.265266724E-2
2.036782917E-1,2.279028669E-2,-9.293974936E-2,3.026841022E-2
2.137382917E-1,1.806316525E-2,-1.055456027E-1,3.611929715E-2
2.237982917E-1,2.117754426E-3,-8.430582285E-2,2.693032287E-2
2.338592916E-1,-1.202935260E-2,-2.367765270E-2,1.130659878E-2
2.439192916E-1,-2.312488109E-2,5.227916315E-2,-3.981010988E-3
2.539796667E-1,-3.127896041E-2,1.127240211E-1,-1.894798316E-2
2.640396667E-1,-3.187976778E-2,1.482908130E-1,-1.866355911E-2
2.741006667E-1,-3.141611069E-2,1.325123906E-1,-2.151427325E-3
2.841606667E-1,-3.406355903E-2,7.464561611E-2,1.788406633E-2
2.942206667E-1,-3.798710648E-3,3.594943881E-2,3.326167539E-2
3.042816667E-1,1.754146628E-2,-9.448402561E-3,4.484163225E-2
3.143416667E-1,1.847357117E-2,-4.629403725E-2,3.730222583E-2
3.244016667E-1,1.498536393E-2,-5.221078172E-2,1.530291606E-2
3.344616667E-1,1.845398732E-2,-9.546387941E-3,-7.289722096E-3
3.445226667E-1,1.474180631E-2,4.622313380E-2,-2.752308734E-2
3.545826667E-1,8.647331968E-3,9.047765285E-2,-3.535160795E-2
3.646426667E-1,-2.012881450E-4,1.325611770E-1,-2.927321009E-2
3.747036667E-1,-1.776942983E-2,1.644437015E-1,-2.145639434E-2
3.847636667E-1,-5.044934526E-2,1.757823676E-1,-1.929310896E-2
3.948236667E-1,-7.186640799E-2,2.078543156E-1,-2.188870311E-2
4.048836667E-1,-7.742761821E-2,2.744128406E-1,-1.674827002E-2
4.149446667E-1,-7.505982369E-2,3.514990807E-1,-2.048956417E-2
4.250046667E-1,-6.680083275E-2,4.345574677E-1,-3.224262595E-2
4.350646667E-1,-6.660522521E-2,4.981559515E-1,-4.773386568E-2
4.451246667E-1,-9.482327849E-2,5.124168992E-1,-7.813757658E-2
4.551856667E-1,-1.440357715E-1,5.177199841E-1,-1.103008762E-1
4.652456667E-1,-2.063007504E-1,5.427627563E-1,-1.206432655E-1
4.753056667E-1,-2.832015753E-1,5.785351992E-1,-1.120156646E-1
4.853666667E-1,-4.214212298E-1,7.408229113E-1,-1.326636821E-1
4.954266667E-1,-6.646775603E-1,9.066682458E-1,-2.552725673E-1
5.054866667E-1,-8.838264346E-1,7.689290047E-1,-4.094527960E-1
5.155466667E-1,-1.177947760E0,6.810817122E-1,-5.394369364E-1
5.256076667E-1,-1.479970217E0,5.834118724E-1,-6.547344923E-1
5.356676667E-1,-1.777480602E0,6.753259897E-1,-6.979682446E-1
5.457276667E-1,-2.003794670E0,1.085439444E0,-6.206636429E-1
5.557876667E-1,-2.135593176E0,1.562194228E0,-4.423160255E-1
5.658486667E-1,-2.094277620E0,2.038987875E0,-2.545927465E-1
5.759086667E-1,-1.910405993E0,2.198189497E0,-1.102649793E-1
5.859686667E-1,-1.637182713E0,2.316515684E0,-4.830041155E-2
5.960296667E-1,-1.346141219E0,2.611146688E0,-1.658388823E-1
6.060896667E-1,-9.596425295E-1,3.118187428E0,-3.927860260E-1
