Timestamps,Acc_X_cleaned,Acc_Y_cleaned,Acc_Z_cleaned,Gyro_X_cleaned,Gyro_Y_cleaned,Gyro_Z_cleaned,Label,Gender
1717747356005000000,0.6267965698238095,4.241736406666667,8.828384137809524,-0.0059406536386761,-0.0229453681744761,-0.0081463201148714,1.0,F
1717747356201000000,0.6735543365449999,4.2154663924,8.85690197745,-0.0205175579120999,-0.0358015897685,-0.020811298454895,1.0,F
1717747356205000000,0.6735543365449999,4.2154663924,8.85690197745,-0.0205175579120999,-0.0358015897685,-0.020811298454895,1.0,F
1717747356401000000,0.6311774597250001,4.225091377249999,8.8186789626,-0.0129155111496999,0.013195471372235,0.0089718502245949,1.0,F
1717747356405000000,0.6311774597250001,4.225091377249999,8.8186789626,-0.0129155111496999,0.013195471372235,0.0089718502245949,1.0,F
1717747356601000000,0.5905893630950001,4.29548249815,8.671235572899999,0.0155542843948149,0.0182087918743,0.00966415548527,1.0,F
1717747356605000000,0.5905893630950001,4.29548249815,8.671235572899999,0.0155542843948149,0.0182087918743,0.00966415548527,1.0,F
1717747356801000000,0.5049374771000001,4.5903842467,8.150169136150001,0.093386028335,-0.0107229796934099,0.010626295720615,1.0,F
1717747356805000000,0.5049374771000001,4.5903842467,8.150169136150001,0.093386028335,-0.0107229796934099,0.010626295720615,1.0,F
1717747357001000000,0.6636299743699999,4.6140500336,8.233710411200002,-0.0123049074719999,-0.01641735362405,0.0406432303489499,1.0,F
1717747357005000000,0.6636299743699999,4.6140500336,8.233710411200002,-0.0123049074719999,-0.01641735362405,0.0406432303489499,1.0,F
1717747358801000000,0.4131194850395237,3.5392757525714287,9.617899475047617,-0.5663753109238094,0.0784098918457142,0.1189691094357143,1.0,F
1717747358805000000,0.4131194850395237,3.5392757525714287,9.617899475047617,-0.5663753109238094,0.0784098918457142,0.1189691094357143,1.0,F
1717747359201000000,0.5663622436499999,2.2007160874,10.9616376569,0.201978811863,-0.1999563068149999,-0.0683848152835,1.0,F
1717747359205000000,0.5663622436499999,2.2007160874,10.9616376569,0.201978811863,-0.1999563068149999,-0.0683848152835,1.0,F
1717747359401000000,1.029124923715,2.66574655155,10.11960118105,0.4984170854,-0.162278299775,-0.0736129594975,1.0,F
1717747359405000000,1.029124923715,2.66574655155,10.11960118105,0.4984170854,-0.162278299775,-0.0736129594975,1.0,F
1717747359601000000,0.92158106226,4.033744285550002,8.41087449645,0.476799900825,-0.06505853562805,-0.0486418024169999,1.0,F
1717747359605000000,0.92158106226,4.033744285550002,8.41087449645,0.476799900825,-0.06505853562805,-0.0486418024169999,1.0,F
1717747359801000000,0.98491436001,4.979208183350001,7.2936727295,0.2189932242074999,-0.1588543694029999,-0.02459712126275,1.0,F
1717747359805000000,0.98491436001,4.979208183350001,7.2936727295,0.2189932242074999,-0.1588543694029999,-0.02459712126275,1.0,F
1717747360001000000,1.11976144409,5.494930732649999,7.031769859300001,-0.0073089723443999,0.1547864702604499,0.0380235087143499,1.0,F
1717747360005000000,1.11976144409,5.494930732649999,7.031769859300001,-0.0073089723443999,0.1547864702604499,0.0380235087143499,1.0,F
1717747360201000000,0.7210576956533336,4.858945770285714,7.064217027857144,-0.4812198621857143,0.1737880426914285,0.0989758702290476,1.0,F
1717747360205000000,0.7210576956533336,4.858945770285714,7.064217027857144,-0.4812198621857143,0.1737880426914285,0.0989758702290476,1.0,F
1717747360401000000,0.4647011489785,3.00006882465,9.446099235199998,-0.6783337533499999,0.07640850635475,0.05678421606945,1.0,F
1717747360405000000,0.4647011489785,3.00006882465,9.446099235199998,-0.6783337533499999,0.07640850635475,0.05678421606945,1.0,F
1717747360601000000,0.80822927859,2.2291120376,10.6680531695,-0.2279593419389999,-0.154154127459,-0.065702413208,1.0,F
1717747360605000000,0.80822927859,2.2291120376,10.6680531695,-0.2279593419389999,-0.154154127459,-0.065702413208,1.0,F
1717747360801000000,1.147820594785,2.14252459725,11.359225868,0.1636392589555,-0.111126232327,-0.0366998563078,1.0,F
1717747360805000000,1.147820594785,2.14252459725,11.359225868,0.1636392589555,-0.111126232327,-0.0366998563078,1.0,F
1717747361001000000,1.5998805313,2.54273984525,10.45179787495,0.32312276214,-0.1630462117475,-0.0761033952235,1.0,F
1717747361005000000,1.5998805313,2.54273984525,10.45179787495,0.32312276214,-0.1630462117475,-0.0761033952235,1.0,F
1717747361201000000,1.48344515985,3.2378718109000006,8.8953195877,0.49838271886,0.0699956964796,-0.05591103662625,1.0,F
1717747361205000000,1.48344515985,3.2378718109000006,8.8953195877,0.49838271886,0.0699956964796,-0.05591103662625,1.0,F
1717747361401000000,0.8173902282850001,4.672249008149999,7.169640655500001,0.2953717517981,0.0897892796364999,0.00084603237805,1.0,F
1717747361405000000,0.8173902282850001,4.672249008149999,7.169640655500001,0.2953717517981,0.0897892796364999,0.00084603237805,1.0,F
1717747361601000000,0.7608977051549999,5.2705323715,6.90586667625,-0.0522341919499,-0.0453040724228449,0.096526793292,1.0,F
1717747361605000000,0.7608977051549999,5.2705323715,6.90586667625,-0.0522341919499,-0.0453040724228449,0.096526793292,1.0,F
1717747361801000000,1.5108367702380952,4.6462095859523815,7.202137363952382,-0.395811393147619,-0.0359231766604761,0.015024175775238,1.0,F
1717747361805000000,1.5108367702380952,4.6462095859523815,7.202137363952382,-0.395811393147619,-0.0359231766604761,0.015024175775238,1.0,F
1717747362001000000,1.0808423766650002,3.14677874,8.763608482349998,-0.5298545122099999,0.13097149354805,0.0866809075454,1.0,F
1717747362005000000,1.0808423766650002,3.14677874,8.763608482349998,-0.5298545122099999,0.13097149354805,0.0866809075454,1.0,F
1717747362201000000,1.3063184967250003,2.5334067535,10.2196082154,-0.0945583495229999,-0.1733494620789999,-0.04812598039785,1.0,F
1717747362205000000,1.3063184967250003,2.5334067535,10.2196082154,-0.0945583495229999,-0.1733494620789999,-0.04812598039785,1.0,F
1717747362401000000,1.6201184463499998,2.5493710554999995,10.849797729,0.1160551509132,0.0882451351252029,-0.034130931518735,1.0,F
1717747362405000000,1.6201184463499998,2.5493710554999995,10.849797729,0.1160551509132,0.0882451351252029,-0.034130931518735,1.0,F
1717747362601000000,1.2657229157,2.8480524444,10.584324784,0.262485959375,0.134934037372,-0.0529623653963,1.0,F
1717747362605000000,1.2657229157,2.8480524444,10.584324784,0.262485959375,0.134934037372,-0.0529623653963,1.0,F
1717747362801000000,0.8830137633749999,3.6350259246,9.7180312501,0.345691457385,-0.01749910181415,-0.0379852088165,1.0,F
1717747362805000000,0.8830137633749999,3.6350259246,9.7180312501,0.345691457385,-0.01749910181415,-0.0379852088165,1.0,F
1717747363001000000,0.96050012971,4.027442390399999,8.34271373745,0.55678056777,-0.133864170124,-0.0698370341204999,1.0,F
1717747363005000000,0.96050012971,4.027442390399999,8.34271373745,0.55678056777,-0.133864170124,-0.0698370341204999,1.0,F
1717747363201000000,1.0123234340047618,5.374381059904762,6.960183367047618,0.2280448003747619,0.0146158652938095,-0.0134341149215714,1.0,F
1717747363205000000,1.0123234340047618,5.374381059904762,6.960183367047618,0.2280448003747619,0.0146158652938095,-0.0134341149215714,1.0,F
1717747363401000000,0.9354646911300002,5.7606656342,6.47224839025,-0.1568017266609999,0.0164066243565795,0.0545313798349499,1.0,F
1717747363405000000,0.9354646911300002,5.7606656342,6.47224839025,-0.1568017266609999,0.0164066243565795,0.0545313798349499,1.0,F
1717747363601000000,0.9764868850944998,4.98432005305,6.8501600189000005,-0.5137447238,0.2436548522714999,0.06416947679585,1.0,F
1717747363605000000,0.9764868850944998,4.98432005305,6.8501600189000005,-0.5137447238,0.2436548522714999,0.06416947679585,1.0,F
1717747363801000000,0.4933515701586,3.5405424041000004,9.11155242925,-0.4713841319149999,0.1098042815284,0.0145074453649999,1.0,F
1717747363805000000,0.4933515701586,3.5405424041000004,9.11155242925,-0.4713841319149999,0.1098042815284,0.0145074453649999,1.0,F
1717747364001000000,0.5965918808039301,2.953103988650001,10.5701193235,-0.279778162395,-0.19549853205,-0.0087627667936,1.0,F
1717747364005000000,0.5965918808039301,2.953103988650001,10.5701193235,-0.279778162395,-0.19549853205,-0.0087627667936,1.0,F
1717747364201000000,1.2883109436100002,2.6666147461,10.708349373,0.0893906223107,-0.1345573088184999,-0.04087393911331,1.0,F
1717747364205000000,1.2883109436100002,2.6666147461,10.708349373,0.0893906223107,-0.1345573088184999,-0.04087393911331,1.0,F
1717747364401000000,1.5476765898999998,3.1836321029,10.22538620015,0.254712604735,-0.0130153121331699,-0.0360315184575,1.0,F
1717747364405000000,1.5476765898999998,3.1836321029,10.22538620015,0.254712604735,-0.0130153121331699,-0.0360315184575,1.0,F
1717747364601000000,1.0201713997714283,3.649047481047619,9.373258209285712,0.5029186421809524,-0.0162664431913809,-0.0449894181509523,1.0,F
1717747364605000000,1.0201713997714283,3.649047481047619,9.373258209285712,0.5029186421809524,-0.0162664431913809,-0.0449894181509523,1.0,F
