"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.783141664E-2,-2.807522658E-3,6.037075073E-4,-1.745281275E-3
4.788941666E-2,1.699123997E-3,2.095719799E-3,-9.757233784E-5
5.794841665E-2,-1.733447425E-4,-8.563944139E-4,-2.773357555E-4
6.800641667E-2,1.411457546E-3,-1.044164412E-3,-1.997323707E-3
7.806541666E-2,-9.768651798E-4,-4.880963825E-4,-1.018878073E-3
8.812341667E-2,3.655012697E-4,1.302880235E-3,6.954493001E-4
9.818241667E-2,-3.996249288E-4,3.138331231E-3,3.279326484E-4
1.082404167E-1,7.311520167E-4,-1.093084458E-3,-1.388342120E-3
1.182994166E-1,-4.240171053E-3,-1.809517853E-4,4.508369602E-4
1.283574167E-1,-1.766891219E-4,-1.690342557E-3,9.664492682E-4
1.384154167E-1,-2.410548506E-3,-8.679581806E-4,-1.366213895E-3
1.484744167E-1,2.130058594E-3,-2.323207445E-4,8.645681664E-4
1.585324167E-1,-2.408500528E-3,-5.127517506E-4,-8.174842224E-4
1.685914166E-1,-1.202097628E-3,1.000936609E-3,-2.749785781E-4
1.786494167E-1,1.173175871E-3,2.224393189E-3,1.908813603E-3
1.887084167E-1,1.504370477E-3,-8.988021873E-4,2.067924943E-3
1.987664167E-1,8.359169587E-4,-1.294015441E-3,1.637651585E-4
2.088254167E-1,-2.371774986E-3,-2.745018108E-3,1.104605384E-3
2.188834166E-1,2.452807501E-3,-1.284540631E-3,7.605245337E-4
2.289414167E-1,1.398124732E-4,-1.173752826E-3,-7.960498333E-4
2.390004167E-1,9.677894413E-4,6.134943105E-4,2.221843693E-3
2.490584167E-1,-1.281187171E-3,2.489989158E-3,4.494865425E-4
2.591213333E-1,-1.042568125E-3,2.966094762E-4,1.916922629E-4
2.691793333E-1,-1.168856397E-3,4.147738218E-5,-1.649791375E-4
2.792383333E-1,-9.659235366E-4,-2.400641330E-3,2.576643601E-4
2.892963333E-1,-3.131292760E-4,-1.147974748E-3,1.111807767E-3
2.993553333E-1,2.703694627E-4,-1.206297893E-3,-1.057602931E-3
3.094133333E-1,4.222486168E-4,8.113225922E-4,-9.659989737E-4
3.194713333E-1,1.420667861E-3,2.909409814E-4,1.759645529E-4
3.295303333E-1,1.717392821E-3,-1.228362322E-3,-2.388526220E-3
3.395883333E-1,-2.181475051E-3,5.940385163E-4,-1.026852056E-3
3.496473333E-1,2.538641449E-3,-1.235048287E-3,2.170335501E-3
3.597053333E-1,2.151950728E-3,-1.570872497E-3,9.620590135E-4
3.697643333E-1,-1.938036643E-3,1.407493837E-4,1.932148822E-3
3.798223333E-1,-1.534521580E-4,-6.645903923E-4,1.945464872E-3
3.898813333E-1,3.230289556E-3,4.461407661E-5,2.227162011E-3
3.999393333E-1,1.024659723E-3,-5.498034880E-4,-7.664971054E-4
4.099973333E-1,6.760773249E-4,-6.091375835E-4,1.349364873E-3
4.200563333E-1,1.687812153E-3,-2.163891215E-3,-9.063328616E-4
4.301143333E-1,-9.684725665E-4,1.720874570E-4,-4.068848491E-2
4.401733333E-1,8.068432100E-3,1.454570144E-2,-5.934358239E-1
4.502313333E-1,2.018483542E-2,9.008865803E-3,-1.660899997E0
4.602903333E-1,3.653823957E-2,-7.593013346E-3,-2.308695555E0
4.703483333E-1,3.431314230E-2,-1.999714412E-2,-2.435541153E0
4.804073333E-1,3.395228460E-2,8.601477370E-3,-2.475417137E0
4.904653333E-1,3.266855329E-2,6.486250088E-3,-2.345153332E0
5.005233333E-1,1.424027607E-2,-4.558201134E-2,-2.045462132E0
5.105823333E-1,1.134530827E-2,-4.955738410E-2,-1.599339247E0
5.206403333E-1,-7.400149480E-3,-5.712608621E-2,-1.255914211E0
5.306993333E-1,-1.616338454E-2,-7.231518626E-2,-9.976503849E-1
5.407573333E-1,4.188686982E-2,-2.164265513E-1,-1.160728574E0
5.508163333E-1,1.239308063E-2,-7.269760370E-1,-1.295129299E0
5.608743333E-1,-2.501980588E-2,-9.246670008E-1,-1.794071198E0
5.709333333E-1,-2.250730619E-2,-8.850441575E-1,-2.294367313E0
5.809913333E-1,-3.107229806E-2,-7.986416221E-1,-2.635951757E0
5.910493333E-1,-1.049125418E-1,-7.393087745E-1,-2.813102484E0
6.011083333E-1,-1.282378286E-1,-5.261397958E-1,-2.859244108E0
6.111663333E-1,-1.197623461E-1,-4.222459197E-1,-2.743187428E0
6.212253333E-1,-1.113763228E-1,-3.106546700E-1,-2.605970144E0
6.312833333E-1,-6.294619292E-2,9.124737233E-2,-2.439453363E0
6.413423333E-1,6.400083750E-2,1.603603959E-1,-2.286453485E0
6.514003333E-1,1.514765620E-1,4.721923769E-1,-2.149248838E0
6.614593333E-1,4.999388382E-2,6.172430515E-1,-2.214319944E0
6.715173333E-1,-2.120882720E-1,3.773912489E-1,-2.595679760E0
6.815753333E-1,-4.726072252E-1,5.501526594E-1,-3.137166739E0
6.916343333E-1,-7.141605020E-1,6.502481103E-1,-3.681138277E0
7.016923333E-1,-7.522064447E-1,5.589600205E-1,-4.032261372E0
7.117513333E-1,-6.107259393E-1,6.279324293E-1,-4.380892277E0
7.218093333E-1,-3.342397809E-1,2.949760258E-1,-4.707455635E0
7.318683333E-1,3.889904916E-2,7.503328472E-2,-4.911459923E0
7.419263333E-1,4.644926786E-1,-2.031767666E-1,-4.968207359E0
7.519853333E-1,8.895359635E-1,-7.398250699E-1,-4.919448376E0
7.620433333E-1,1.196802497E0,-1.315070271E0,-4.644545078E0
7.721023333E-1,1.442596078E0,-1.469599605E0,-4.187337875E0
7.821603333E-1,1.614502549E0,-1.899636984E0,-3.836521864E0
7.922183333E-1,1.584353924E0,-2.275774956E0,-3.690154076E0
8.022773333E-1,1.235885143E0,-2.503401041E0,-3.604331017E0
8.123353333E-1,6.387742162E-1,-2.518512726E0,-3.553582668E0
8.223943333E-1,-3.899120539E-2,-2.197257280E0,-3.513521910E0
8.324523333E-1,-6.841430664E-1,-1.520010471E0,-3.433738708E0
8.425113333E-1,-1.359629631E0,-9.867289662E-1,-3.370149374E0
8.525693333E-1,-2.092651606E0,-7.844809890E-1,-3.425270796E0
8.626273333E-1,-2.750018597E0,-6.692060232E-1,-3.525214672E0
8.726863333E-1,-3.205381393E0,-1.017190099E0,-3.475615978E0
8.827443333E-1,-3.490168095E0,-1.968961239E0,-3.018955946E0
8.928033333E-1,-3.465622187E0,-2.387041092E0,-2.404952049E0
9.028613333E-1,-3.073634148E0,-2.070414543E0,-1.698890805E0
9.129203333E-1,-2.570513725E0,-2.373404741E0,-9.584240317E-1
9.229783333E-1,-2.033137083E0,-3.029380322E0,-7.625779510E-2
9.330373333E-1,-1.521349072E0,-3.686331034E0,6.935927868E-1
9.430953333E-1,-1.061569691E0,-4.215031624E0,1.249389410E0
9.531543333E-1,-7.241486311E-1,-4.846908092E0,1.116112590E0
9.632123333E-1,-4.238407314E-1,-4.976958275E0,1.748499274E0
9.732703333E-1,-1.073407382E-1,-5.407025337E0,1.688124895E0
