Mean Gyro_X,Std Dev Gyro_X,Min Gyro_X,Max Gyro_X,Mean Gyro_Y,Std Dev Gyro_Y,Min Gyro_Y,Max Gyro_Y,Mean Gyro_Z,Std Dev Gyro_Z,Min Gyro_Z,Max Gyro_Z
0.007914431494337465,0.3412568242299611,-0.8934841893619049,0.8284175202549999,-0.0011414283998679834,0.1285132850117059,-0.490914490815,0.4605594252459649,0.00031927889891418515,0.05917580522206357,-0.1109789496204999,0.154685362239
