Mean Acc_X,Std Dev Acc_X,Min Acc_X,Max Acc_X,Mean Acc_Y,Std Dev Acc_Y,Min Acc_Y,Max Acc_Y,Mean Acc_Z,Std Dev Acc_Z,Min Acc_Z,Max Acc_Z
1.2338657072326444,0.5773249919379914,-0.9783729629825,2.44132573696,4.473304196044322,1.2263156521526128,0.12114308166845,6.408480995149999,8.44818111210878,1.496555761599637,5.5695056534,11.359225868
