"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.428791679E-3,-4.456337914E-2,-1.887871698E-2,-3.221571073E-2
1.345179169E-2,-9.862156212E-2,5.526492372E-3,-4.897364974E-2
2.347479167E-2,-1.314631253E-1,2.126923576E-2,-6.223459542E-2
3.349679167E-2,-1.325765997E-1,2.786588483E-2,-5.999221280E-2
4.351979168E-2,-1.044922844E-1,2.575114742E-2,-4.407877475E-2
5.354279169E-2,-6.361808628E-2,1.589691825E-2,-2.779914066E-2
6.356479169E-2,-1.991132088E-2,1.596536487E-3,-1.008382160E-2
7.358779167E-2,1.559021324E-2,-8.658497594E-3,8.073611185E-3
8.361079168E-2,3.168720379E-2,-1.252022292E-2,2.287448570E-2
9.363279169E-2,3.475862741E-2,-9.755062871E-3,3.687658906E-2
1.036557917E-1,2.610711381E-2,1.035261084E-3,4.661893472E-2
1.136787917E-1,1.402807888E-2,7.232969627E-3,4.901045561E-2
1.237007917E-1,1.198595623E-3,9.552577510E-3,5.203951150E-2
1.337237917E-1,-5.942937452E-3,-2.931522904E-3,4.738803208E-2
1.437467917E-1,-1.307626534E-2,-1.825287938E-2,4.138232023E-2
1.537687917E-1,-2.363037318E-2,-1.618147269E-2,3.617078066E-2
1.637917917E-1,-2.787420526E-2,-5.374015309E-3,2.578072995E-2
1.738147917E-1,-2.850431204E-2,2.390431240E-3,1.746447757E-2
1.838367917E-1,-2.415138856E-2,5.172505043E-3,2.003883570E-2
1.938597917E-1,-1.790894195E-2,-1.944259973E-3,3.395971283E-2
2.038827917E-1,-1.123807579E-2,-6.554309279E-3,5.344493315E-2
2.139047917E-1,-1.242611185E-2,-8.018820081E-4,7.156987488E-2
2.239279167E-1,-2.331698872E-2,4.206304438E-3,7.084020972E-2
2.339509167E-1,-3.538483381E-2,1.586552593E-3,6.066160277E-2
2.439729167E-1,-3.974387795E-2,1.725498587E-3,4.815011844E-2
2.539959167E-1,-3.572409973E-2,6.887503900E-3,4.004638642E-2
2.640189167E-1,-2.727196924E-2,1.136766281E-2,3.263402730E-2
2.740409167E-1,-1.922656037E-2,9.444860741E-3,2.623418532E-2
2.840639167E-1,-1.407487132E-2,1.532196067E-3,1.647216640E-2
2.940859167E-1,-1.325435191E-2,-9.403009899E-3,1.114238333E-2
3.041089167E-1,-1.097306795E-2,-2.324459329E-2,4.491984844E-3
3.141319167E-1,-1.080022939E-2,-2.143604122E-2,8.267814294E-3
3.241549167E-1,-1.459158864E-2,-1.169444807E-2,1.219046395E-2
3.341769167E-1,-2.208119631E-2,3.307404928E-3,1.662329584E-2
3.441999167E-1,-2.613052726E-2,1.412736066E-2,1.861366816E-2
3.542229167E-1,-2.417070419E-2,1.949869096E-2,1.945576072E-2
3.642449167E-1,-1.966385171E-2,1.769080758E-2,2.487836964E-2
3.742679167E-1,-1.896929927E-2,2.438306436E-2,4.155561700E-2
3.842909167E-1,-2.185019106E-2,2.477912046E-2,6.615824997E-2
3.943129167E-1,-2.458685450E-2,1.404445060E-2,8.326826245E-2
4.043359167E-1,-2.720315009E-2,1.109014079E-2,8.890625089E-2
4.143589167E-1,-3.011904657E-2,1.582710445E-2,7.854548842E-2
4.243809167E-1,-3.752809390E-2,2.703777328E-2,6.398683786E-2
4.344039167E-1,-4.635913298E-2,3.564084694E-2,4.903585836E-2
4.444269167E-1,-5.240556970E-2,3.144004568E-2,2.969164774E-2
4.544489167E-1,-4.353138432E-2,7.614872418E-3,-2.897188999E-3
4.644719167E-1,-3.682688996E-2,1.007017680E-2,-2.578105219E-2
4.744949167E-1,-3.688361868E-2,5.794693716E-4,-4.298853502E-2
4.845169167E-1,-4.067428410E-2,-1.675678976E-2,-5.615993217E-2
4.945399167E-1,-4.779744148E-2,-2.370923944E-2,-6.675531715E-2
5.045629167E-1,-5.444003642E-2,-1.619257405E-2,-6.680805981E-2
5.145849167E-1,-7.414795458E-2,1.312669832E-2,-5.892802775E-2
5.246079167E-1,-8.032779396E-2,2.676191507E-4,-1.532518864E-2
5.346309167E-1,-6.388010830E-2,-3.216914833E-2,2.003226988E-2
5.446529167E-1,-2.677290142E-2,-3.900769353E-2,3.267963976E-2
5.546759167E-1,1.719482243E-2,-4.186712950E-2,4.062385112E-2
5.646989167E-1,4.600524157E-2,-4.519642889E-2,5.422540382E-2
5.747209167E-1,5.739584938E-2,-4.084216058E-2,6.662881374E-2
5.847439167E-1,4.359795526E-2,-5.282877013E-2,6.620941311E-2
5.947669167E-1,2.485515922E-2,-5.875084177E-2,5.950463936E-2
6.047889167E-1,4.856713582E-3,-3.814224154E-2,4.481808096E-2
6.148119167E-1,-2.712731808E-2,-4.658951983E-2,2.622335963E-2
6.248349167E-1,-4.183704406E-2,-5.032986030E-2,4.792588297E-3
6.348569167E-1,-2.824347094E-2,-3.115669824E-2,-2.533841506E-2
6.448799167E-1,-1.345866453E-2,-2.194615453E-2,-5.464623496E-2
6.549029167E-1,-3.641454503E-3,-2.829513140E-2,-7.359276712E-2
6.649249167E-1,-8.968925104E-4,-3.414448351E-2,-8.687067032E-2
6.749479167E-1,-1.395436004E-3,-2.965332940E-2,-9.969858080E-2
6.849709167E-1,-6.009545177E-3,-1.736931130E-2,-1.179191470E-1
6.949929167E-1,-1.461448427E-2,-1.137427054E-2,-1.349409968E-1
7.050159167E-1,-2.362984046E-2,-1.050015073E-2,-1.513900757E-1
7.150389167E-1,-3.733925894E-2,-1.549091469E-2,-1.684050113E-1
7.250609167E-1,-5.359328538E-2,-3.025668673E-2,-1.900380254E-1
7.350839167E-1,-6.738206744E-2,-2.500972524E-2,-2.008155733E-1
7.451069167E-1,-6.617782265E-2,-1.401306037E-2,-2.064153105E-1
7.551289167E-1,-5.750417709E-2,-3.298098454E-3,-2.119325846E-1
7.651519167E-1,-4.994349182E-2,1.378102507E-2,-2.145895809E-1
7.751749167E-1,-5.006280169E-2,2.934799902E-2,-2.200426757E-1
7.851969167E-1,-5.154635385E-2,3.575748205E-2,-2.326931059E-1
7.952199167E-1,-4.758356884E-2,3.005485237E-2,-2.531770766E-1
8.052429167E-1,-3.218278289E-2,7.636030670E-3,-2.790671885E-1
8.152649167E-1,-1.166792028E-2,-3.298702836E-2,-3.143080175E-1
8.252879167E-1,1.182668749E-2,-6.656794250E-2,-3.470487893E-1
8.353109167E-1,3.036495298E-2,-8.389713615E-2,-3.768000305E-1
8.453329167E-1,5.161458254E-2,-7.906083018E-2,-4.009623528E-1
8.553559167E-1,7.726747543E-2,-6.913736463E-2,-4.119281769E-1
8.653789167E-1,9.494717419E-2,-6.653326750E-2,-4.022149146E-1
8.754009167E-1,1.001406088E-1,-6.114862114E-2,-3.658763468E-1
8.854239167E-1,1.129626259E-1,-6.291808188E-2,-3.283912241E-1
8.954469167E-1,1.388099343E-1,-7.021700591E-2,-3.132133186E-1
9.054689167E-1,1.716323346E-1,-6.402435899E-2,-3.382385075E-1
9.154919167E-1,1.927818358E-1,-3.470535576E-2,-4.118354917E-1
9.255149167E-1,1.999670267E-1,1.481685881E-2,-5.260416269E-1
9.355369167E-1,1.956018358E-1,6.946545094E-2,-6.672024727E-1
9.455599167E-1,1.703000963E-1,1.054065153E-1,-8.143929839E-1
9.555829167E-1,1.221983433E-1,1.063460782E-1,-9.436577559E-1
9.656049167E-1,5.948513746E-2,8.712738007E-2,-1.046839476E0
9.756279167E-1,3.821876831E-3,8.352838457E-2,-1.119912624E0
9.856509167E-1,-4.214806482E-2,9.251630306E-2,-1.163316250E0
9.956729167E-1,-8.139880002E-2,1.118854731E-1,-1.159526825E0
1.005695917E0,-9.978994727E-2,1.692025959E-1,-1.131438494E0
1.015718917E0,-9.121776372E-2,2.006742358E-1,-1.100468278E0
1.025740917E0,-5.658929422E-2,1.839660555E-1,-1.088728189E0
1.035763917E0,9.159624577E-3,1.289712340E-1,-1.098738670E0
1.045786917E0,7.171321660E-2,4.679928720E-2,-1.113648772E0
1.055808917E0,1.050735712E-1,-4.692374170E-2,-1.124867797E0
1.065831917E0,9.853762388E-2,-1.275281757E-1,-1.127968073E0
1.075854917E0,4.372630268E-2,-1.787894964E-1,-1.124253273E0
1.085877917E0,-5.035408586E-2,-1.820432842E-1,-1.121385574E0
1.095899917E0,-1.432789564E-1,-1.547096521E-1,-1.127387881E0
1.105922917E0,-2.005776018E-1,-1.381589919E-1,-1.154354215E0
1.115945917E0,-2.206330746E-1,-1.503951550E-1,-1.210728049E0
1.125967917E0,-2.250515670E-1,-1.878596842E-1,-1.282100916E0
1.135990917E0,-2.175462544E-1,-2.152713537E-1,-1.350733876E0
1.146013917E0,-1.879462302E-1,-2.195244282E-1,-1.411539197E0
1.156035917E0,-1.379523128E-1,-1.939948201E-1,-1.458014488E0
1.166058917E0,-8.483395725E-2,-1.534002572E-1,-1.479963779E0
1.176081917E0,-4.438560084E-2,-1.290866733E-1,-1.466919899E0
1.186103917E0,-4.042442888E-2,-1.322900653E-1,-1.425748944E0
1.196126917E0,-6.643632054E-2,-1.329491884E-1,-1.369256616E0
1.206149917E0,-1.074636057E-1,-1.104719117E-1,-1.314225197E0
1.216171917E0,-1.326957196E-1,-8.260433376E-2,-1.270470619E0
