"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.361916687E-3,1.649509221E-1,-7.567048073E-2,-1.135382876E-1
1.939091668E-2,1.485230625E-1,-1.740200073E-1,-1.405621767E-1
2.941891667E-2,1.511473507E-1,-2.374274731E-1,-1.773441583E-1
3.944791667E-2,1.350878924E-1,-2.767207026E-1,-1.958728880E-1
4.947691667E-2,9.941405803E-2,-2.724484503E-1,-1.957136244E-1
5.950491666E-2,7.836484164E-2,-2.633193135E-1,-2.185544819E-1
6.953391666E-2,5.914746597E-2,-2.591727972E-1,-2.682932913E-1
7.956291665E-2,6.195117533E-2,-2.749837637E-1,-3.165744841E-1
8.959091664E-2,1.036312431E-1,-2.710028589E-1,-3.485571742E-1
9.961991664E-2,1.597428620E-1,-2.314729393E-1,-3.773642182E-1
1.096489166E-1,2.433642596E-1,-1.479610056E-1,-3.887154162E-1
1.196779166E-1,3.287968934E-1,-7.758778334E-2,-4.076938927E-1
1.297059166E-1,3.628241122E-1,-3.019389883E-2,-4.532187581E-1
1.397349167E-1,3.515383899E-1,-3.041884862E-2,-5.215481520E-1
1.497639167E-1,2.909498811E-1,-1.210395619E-1,-5.487163663E-1
1.597919167E-1,2.278122753E-1,-2.027484030E-1,-5.702834129E-1
1.698209167E-1,1.924265921E-1,-2.315129489E-1,-6.017193198E-1
1.798499167E-1,1.843014210E-1,-2.045990378E-1,-6.385365725E-1
1.898779167E-1,2.012889236E-1,-1.285772324E-1,-6.795803905E-1
1.999069167E-1,1.984218955E-1,-2.825143933E-2,-7.295020819E-1
2.099359167E-1,1.703383327E-1,8.181087673E-2,-8.245550990E-1
2.199649167E-1,1.184076294E-1,2.147681862E-1,-9.547120333E-1
2.299929167E-1,6.617265195E-2,3.532983661E-1,-1.120392919E0
2.400219167E-1,4.856013134E-2,4.676439464E-1,-1.281560183E0
2.500509167E-1,6.459395587E-2,4.723763764E-1,-1.399062276E0
2.600789167E-1,1.514471471E-1,4.906823337E-1,-1.450826049E0
2.701079167E-1,2.767792344E-1,5.747545958E-1,-1.498344898E0
2.801369167E-1,4.191963077E-1,6.793044209E-1,-1.572862983E0
2.901649167E-1,5.908708572E-1,8.523566127E-1,-1.680519700E0
3.001939167E-1,7.643675208E-1,9.111801386E-1,-1.771415591E0
3.102229167E-1,9.149035215E-1,8.930530548E-1,-1.769256830E0
3.202509166E-1,9.829185009E-1,8.857669830E-1,-1.760833144E0
3.302799166E-1,1.038297653E0,8.388612270E-1,-1.804066062E0
3.403089166E-1,1.122152805E0,8.537603617E-1,-1.834968090E0
3.503379166E-1,1.237398505E0,8.582895994E-1,-1.835116386E0
3.603659166E-1,1.412079453E0,8.262261748E-1,-1.798450828E0
3.703949167E-1,1.523173213E0,8.615931869E-1,-1.692477822E0
3.804239167E-1,1.472046852E0,8.957105875E-1,-1.604384422E0
3.904519167E-1,1.296293736E0,8.874281049E-1,-1.592731476E0
4.004809167E-1,1.097858310E0,7.647151351E-1,-1.662404418E0
4.105099167E-1,9.892368317E-1,1.740685850E-1,-1.831705332E0
4.205379167E-1,1.017730594E0,-4.384607673E-1,-2.119333267E0
4.305669167E-1,1.111927032E0,-2.049593329E-1,-2.170660973E0
