Timestamps,Gyro_X,Gyro_Y,Gyro_Z
1.7177473560052314e+18,-0.00594065363867619,-0.022945368174476188,-0.008146320114871429
1.7177473562052314e+18,-0.020517557912099995,-0.03580158976850001,-0.020811298454895003
1.7177473564052314e+18,-0.012915511149699998,0.013195471372235002,0.008971850224594999
1.7177473566052314e+18,0.015554284394814998,0.018208791874300002,0.009664155485270002
1.7177473568052314e+18,0.09338602833500001,-0.010722979693409998,0.010626295720615
1.7177473570052314e+18,-0.012304907471999995,-0.016417353624050002,0.040643230348949996
1.7177473572052314e+18,-0.8642033606850001,0.024393221782400002,0.04133816546481
1.7177473574052314e+18,-0.8934841893619049,-0.05234268875490952,-0.052701567300428576
1.7177473576052314e+18,-0.07974531815114999,-0.004453269995999999,-0.028743925539133002
1.7177473578052314e+18,0.5042580723750001,-0.054315780283000006,-0.07076149101525
1.7177473580052314e+18,0.7705884993050001,0.46055942524596494,0.0246573690444817
1.7177473582052314e+18,0.8284175202549999,0.31468741373000003,0.154685362239
1.7177473584052314e+18,0.11807171206540001,-0.0772302760753,0.12731267968115
1.7177473586052314e+18,-0.3844251582320001,-0.17038685223,-0.021351852197599996
1.7177473588052314e+18,-0.5663753109238094,0.07840989184571429,0.11896910943571432
1.7177473590052314e+18,-0.438985750825,-0.137751191113,-0.0190115053612
1.7177473592052314e+18,0.201978811863,-0.19995630681499998,-0.0683848152835
1.7177473594052314e+18,0.4984170854,-0.16227829977500002,-0.0736129594975
1.7177473596052314e+18,0.476799900825,-0.06505853562805,-0.04864180241699999
1.7177473598052314e+18,0.21899322420749998,-0.15885436940299996,-0.02459712126275
1.7177473600052314e+18,-0.0073089723443999985,0.15478647026044995,0.03802350871434999
1.7177473602052314e+18,-0.48121986218571433,0.17378804269142858,0.09897587022904762
1.7177473604052314e+18,-0.6783337533499999,0.07640850635475,0.05678421606945
1.7177473606052314e+18,-0.22795934193899997,-0.154154127459,-0.065702413208
1.7177473608052314e+18,0.1636392589555,-0.111126232327,-0.036699856307800004
