Timestamps,Gyro_X,Gyro_Y,Gyro_Z,Label,Delta Time
1.7176895138900165e+18,0.05592069733735,-0.58824328743,-0.6102937124619999,1,20800000000
1.7176895140900165e+18,0.89122023698,-0.6982547849899999,-0.606156035931,1,20800000000
1.7176895142900165e+18,0.1160282169444999,-1.61427725779,1.7399528742999997,1,20800000000
1.7176895144900165e+18,0.6050844796521501,-0.5908977473399999,3.2008184551000007,1,20800000000
1.7176895146900165e+18,2.84324364955,2.6243764728015,1.4945504806199998,1,20800000000
1.7176895148900165e+18,2.33983115565,0.1896628234799999,-1.762934401605,1,20800000000
1.7176895150900165e+18,1.62919071909,-1.0568569581955,0.1664550162729999,1,20800000000
1.7176895152900165e+18,0.6254225718325,-1.431001758515,0.2007577534774999,1,20800000000
1.7176895154900165e+18,-0.024957019023,-1.101514903858,0.007282339337455,1,20800000000
1.7176895156900165e+18,-0.485533323145,-0.1805486971542999,-0.2972415201345,1,20800000000
1.7176895158900165e+18,0.3745465796455001,-0.0456824021060949,-0.0802503176920999,1,20800000000
1.7176895160900165e+18,0.1000588495219999,0.3623096561965001,0.1340153628985,1,20800000000
1.7176895162900165e+18,-0.4175378769699999,-0.27060275339245,-0.1376061344565,1,20800000000
1.7176895164900165e+18,0.6344160087865,0.083771921399705,0.484075324047,1,20800000000
1.7176895166900165e+18,0.3604737934493,-0.0578431203949999,0.0832445934325,1,20800000000
1.7176895168900165e+18,0.0198563003949999,-0.5186295703725,-0.2496504772415,1,20800000000
1.7176895170900165e+18,-0.2852864685827999,-0.3237816712315,-0.1646893709899999,1,20800000000
1.7176895172900165e+18,1.109439359256,1.09326361416,0.3831355192,1,20800000000
1.7176895174900165e+18,0.0223129111399999,-0.26491530608615,-0.06242832411765,1,20800000000
1.7176895176900165e+18,0.1269083262427,0.9177382902374998,-0.1363103747325,1,20800000000
1.7176895178900165e+18,-0.9381665943796,-1.783302434585,-0.0095529022604999,1,20800000000
1.7176895180900165e+18,-0.3913932142610001,-0.0944813390289999,0.2142334342575,1,20800000000
1.7176895182900165e+18,-0.2734631349869,0.1686794299083,0.1581986251176999,1,20800000000
1.7176895184900165e+18,0.517629438782,0.88363131623,-0.5492133557800001,1,20800000000
1.7176895186900165e+18,-0.406445257535,-0.4129138840349999,-0.2779273087235,1,20800000000
1.7176895188900165e+18,-0.8740210398500002,0.22106607204015,0.17801241332395,1,20800000000
1.7176895190900165e+18,-0.989517617245,0.32218936385,-0.1051132477715,1,20800000000
1.7176895192900165e+18,-0.82807595134,0.1962547525649999,-0.0353951939669,1,20800000000
1.7176895194900165e+18,-0.7306958228349999,0.189605328435,0.2403312042379999,1,20800000000
1.7176895196900165e+18,-0.57142683865,0.1302493117705,-0.0117956253006499,1,20800000000
1.7176895198900165e+18,-0.256072318545,0.046942945104,-0.082610568031,1,20800000000
1.7176895200900165e+18,-0.1233549255885,0.0155951853379,-0.0625406695535,1,20800000000
1.7176895202900165e+18,-0.0360504214655,0.00161896437642,-0.05955249425,1,20800000000
1.7176895204900165e+18,0.001462165778085,0.002586112782615,-0.024180218391,1,20800000000
1.7176895206900165e+18,0.00686346564895,0.022135013569,-0.0011571223611499,1,20800000000
1.7176895208900165e+18,0.053093670213,0.1648501530269999,-0.123115074407665,1,20800000000
1.7176895210900165e+18,-0.00289127384295,-0.1097439935465,-0.2281450867649999,1,20800000000
1.7176895212900165e+18,-0.21384059638,-0.3816667407599999,-0.1208617612744999,1,20800000000
1.7176895214900165e+18,-0.2515563502949999,-0.336664265385,-0.1044440258205,1,20800000000
1.7176895216900165e+18,-0.1187057881614999,-0.4345067083800001,-0.03028445332185,1,20800000000
1.7176895218900165e+18,0.17438046305975,-0.15758650955,-0.1505722522779999,1,20800000000
1.7176895220900165e+18,0.3519485938,-0.179198286122421,0.0226283538142105,1,20800000000
1.7176895222900165e+18,0.109049339586,0.0647574607289999,0.564935567975,1,20800000000
1.7176895224900165e+18,-0.196794036398,1.11856239435,0.4096445839949999,1,20800000000
1.7176895226900165e+18,-0.332162594045,0.6454095431185,-0.106358546204,1,20800000000
1.7176895228900165e+18,-0.07885285567215,-0.394675049085,-0.05035626310815,1,20800000000
1.7176895230900165e+18,0.122455242469,-0.6455026045450001,-0.1299564225704999,1,20800000000
1.7176895232900165e+18,-0.2138213148394999,-0.661306020615,-0.296351288261,1,20800000000
1.7176895234900165e+18,-0.060269282976735,-0.43855764419,-0.081388863271,1,20800000000
1.7176895236900165e+18,-0.0183402166697,-0.222515671705,-0.024557253346,1,20800000000
1.7176895238900165e+18,-0.1038713502669999,-0.034763255948,-0.001015041026,1,20800000000
1.7176895240900165e+18,-0.46746398994,-0.4828537493929999,-0.147719223046,1,20800000000
1.7176895242900165e+18,-0.2697781031895,0.673421290179,0.2387854669194999,1,20800000000
1.7176895244900165e+18,0.381389971085,0.31081864163,0.084747050264605,1,20800000000
1.7176895246900165e+18,0.3227566205,0.4104290083049999,0.155644669567,1,20800000000
1.7176895248900165e+18,-0.0847284953944999,0.20112371313775,0.0425304631472,1,20800000000
1.7176895250900165e+18,-0.0453679873955,-0.1346114055255,-0.016236838549065,1,20800000000
1.7176895252900165e+18,-0.0600251519814499,-0.0827022922693,-0.001001251766,1,20800000000
1.7176895254900165e+18,0.12688951924215,0.135782404477,0.01893291224167,1,20800000000
1.7176895256900165e+18,0.0213266207131999,0.27661049739,0.109761280564,1,20800000000
1.7176895258900165e+18,-0.06494288628695,0.2592482887099999,0.0902760976014999,1,20800000000
1.7176895260900165e+18,-0.04192609570825,0.029842182051115,0.0319782514125,1,20800000000
1.7176895262900165e+18,0.0095384684404,0.0584211050084999,-0.1240489891755,1,20800000000
1.7176895264900165e+18,-0.05440014598375,-0.037877911705,-0.04901931348805,1,20800000000
1.7176895266900165e+18,0.07559783144865,-0.35137810708,-0.0233672087104,1,20800000000
1.7176895268900165e+18,0.0830519660536499,0.043241563307539,0.03180784958055,1,20800000000
1.7176895270900165e+18,-0.33497716412,0.172846578806,-0.05323545473155,1,20800000000
1.7176895272900165e+18,-0.0487162680819149,0.04007406396845,0.06384356499001,1,20800000000
1.7176895274900165e+18,0.0492851649732,-0.1131722832326,-0.09193620886755,1,20800000000
1.7176895276900165e+18,0.0741590175812,-0.0544751582642,0.0273751695654399,1,20800000000
1.7176895278900165e+18,0.0238429662040999,-0.05901391848725,-0.0068477860420499,1,20800000000
1.7176895280900165e+18,0.14963827650775,0.0876966853602499,-0.0123968650813,1,20800000000
1.7176895282900165e+18,-0.1193819269971,0.07573926069565,0.03251040000925,1,20800000000
1.7176895284900165e+18,-0.1601962382905,0.175667118658,0.1132033648014999,1,20800000000
1.7176895286900165e+18,0.0846746189918,-0.098771697275,-0.0707908372379999,1,20800000000
1.7176895288900165e+18,0.1502057258025,-0.0602913641822499,-0.026353573718,1,20800000000
1.7176895290900165e+18,0.0313816369752,0.0929341801828,0.068443115643785,1,20800000000
1.7176895292900165e+18,0.1452724892635,0.00409268590015,-0.00925020109865,1,20800000000
1.7176895294900165e+18,-0.239738743754,0.1210872141634999,0.0566207715275,1,20800000000
1.7176895296900165e+18,-0.0661277769589999,0.04235544838095,0.02496636004855,1,20800000000
1.7176895298900165e+18,0.1088700395514999,-0.1743738953059999,-0.12481212491444,1,20800000000
1.7176895300900165e+18,0.033762395568,-0.0795434527169499,0.03294280203735,1,20800000000
1.7176895302900165e+18,-0.03883779400265,-0.07468320566585,0.0588697255599999,1,20800000000
1.7176895304900165e+18,0.0465886562752105,-0.0078933082091578,-0.0026370948433157,1,20800000000
1.7176895306900165e+18,-0.041890590823,-0.02092477297135,-0.027144609926725,1,20800000000
1.7176895308900165e+18,-0.0845862114806499,0.250974327335,0.1015573675971499,1,20800000000
1.7176895310900165e+18,0.0890072449544999,0.00180163059905,-0.0080271072276,1,20800000000
1.7176895312900165e+18,-0.0225968114815,-0.1698464777265,-0.1243904613085,1,20800000000
1.7176895314900165e+18,0.05592895364465,-0.0153742477561,0.0481596503455,1,20800000000
1.7176895316900165e+18,0.0926723700499,-0.0348412595558949,0.0542256388128499,1,20800000000
1.7176895318900165e+18,0.08782389079595,0.0439521667053,0.04918145317335,1,20800000000
1.7176895320900165e+18,-0.1398976977869999,0.0699452521265,0.0075469841709499,1,20800000000
