"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.379370833E-2,7.170089722E-2,2.562521210E0,9.629176025E0
3.372670833E-2,1.682501221E-1,2.497107239E0,9.519603882E0
4.365870833E-2,2.845582581E-1,2.480940857E0,9.393565979E0
5.359170833E-2,4.041595459E-1,2.512974243E0,9.388476563E0
6.352370833E-2,5.349874878E-1,2.593057709E0,9.432485046E0
7.345670833E-2,5.120851135E-1,2.717898102E0,9.371561737E0
8.338870833E-2,3.709286499E-1,2.840942230E0,9.234147491E0
9.332170833E-2,3.013233948E-1,2.948867798E0,9.197922821E0
1.032537083E-1,2.767744446E-1,3.016976166E0,9.191635895E0
1.131867083E-1,3.132984924E-1,3.090024261E0,9.200168152E0
1.231187083E-1,4.020639038E-1,3.133733368E0,9.287736053E0
1.330517083E-1,5.677693176E-1,3.159779205E0,9.188791809E0
1.429837083E-1,6.695576477E-1,3.181334381E0,8.959468689E0
1.529167083E-1,7.194039917E-1,3.173849945E0,8.875493317E0
1.628487083E-1,5.638774109E-1,3.132535858E0,8.989107056E0
1.727817083E-1,3.046165466E-1,3.061284027E0,9.113199005E0
1.827137083E-1,1.535806274E-1,3.021017761E0,9.261540527E0
1.926467083E-1,1.110690308E-1,2.985242157E0,9.463171234E0
2.025787083E-1,2.324665833E-1,2.952310638E0,9.701176300E0
2.125117083E-1,4.354444885E-1,2.933599548E0,9.829908600E0
2.224437083E-1,5.739065552E-1,2.897823944E0,9.776170349E0
2.323767083E-1,5.637277222E-1,2.901416473E0,9.548194427E0
2.423087083E-1,4.343966675E-1,2.915786591E0,9.263336792E0
2.522417083E-1,2.853067017E-1,2.891537018E0,9.149124298E0
2.621737083E-1,1.468446350E-1,2.849773865E0,9.198371887E0
2.721067083E-1,1.390608215E-1,2.792742462E0,9.242679749E0
2.820387083E-1,2.408491516E-1,2.705923004E0,9.280550995E0
2.919717083E-1,3.676354980E-1,2.619851990E0,9.313332825E0
3.019037083E-1,4.858895874E-1,2.602637787E0,9.305998077E0
3.118367083E-1,5.306465149E-1,2.602039032E0,9.254056091E0
3.217687083E-1,3.769161987E-1,2.667303314E0,9.169182587E0
3.317017083E-1,1.107696533E-1,2.785258026E0,9.144184570E0
3.416337083E-1,-1.930984497E-2,2.904559937E0,9.194180603E0
3.515667083E-1,-7.050338745E-2,2.980601807E0,9.250762939E0
3.614987083E-1,4.819976807E-2,3.046165466E0,9.197922821E0
3.714317083E-1,3.878434753E-1,3.059787140E0,9.186396790E0
3.813637083E-1,6.400689697E-1,3.052302704E0,9.199868774E0
3.912967083E-1,7.559280396E-1,3.022215271E0,9.259893951E0
4.012297083E-1,5.831872559E-1,3.001258850E0,9.342222748E0
4.111617083E-1,2.327659607E-1,2.948867798E0,9.452094269E0
4.210937083E-1,-3.951782227E-2,2.870131531E0,9.404044189E0
4.310267083E-1,-1.981878662E-1,2.783012695E0,9.317524109E0
4.409597083E-1,-2.125579834E-1,2.661315765E0,9.355095978E0
4.508917083E-1,-6.975494385E-2,2.547402649E0,9.379495239E0
4.608247083E-1,1.859133911E-1,2.482587433E0,9.324110413E0
4.707567083E-1,3.749702454E-1,2.475252686E0,9.338929596E0
4.806897083E-1,3.989204407E-1,2.486479340E0,9.292077026E0
4.906217083E-1,2.935395813E-1,2.560575256E0,9.268575897E0
5.005547083E-1,1.564247131E-1,2.670746155E0,9.380992126E0
5.104867083E-1,1.031355286E-1,2.811303864E0,9.453441467E0
5.204197083E-1,1.559756470E-1,2.904110870E0,9.505233765E0
