Timestamps,Acc_X,Acc_Y,Acc_Z,Label,Delta Time
1.7176721874598418e+18,5.817623617952381,5.529886256619048,5.731060769190476,1,15000000000
1.7176721876598418e+18,5.1812879562,5.77561205305,6.5265404892,1,15000000000
1.7176721878598418e+18,4.00735416415,5.9652526932,6.962778327850001,1,15000000000
1.7176721880598418e+18,3.584206604,6.422970863350001,8.0077103804,1,15000000000
1.7176721882598418e+18,3.413576431289,8.42908412955,3.973591873185,1,15000000000
1.7176721884598418e+18,1.2148062973203,9.55229589845,-0.7828495559,1,15000000000
1.7176721886598418e+18,3.9979611969,6.332237045299999,-1.0098899231135,1,15000000000
1.7176721888598418e+18,6.3564417114,9.099509971500002,0.521193672125,1,15000000000
1.7176721890598418e+18,10.077291664049998,8.6049908295,-1.006447082519,1,15000000000
1.7176721892598418e+18,2.08491689298,7.485641029400002,-4.795203323400001,1,15000000000
1.7176721894598418e+18,-1.2147613907644998,8.209385994049999,-1.3672268370974998,1,15000000000
1.7176721896598418e+18,-3.70153262317,9.069729400849996,-1.93110424807,1,15000000000
1.7176721898598418e+18,-0.9980495453025,9.7235023726,-1.27987598421,1,15000000000
1.7176721900598418e+18,-1.35269206232,10.4659659119,0.1982402572249999,1,15000000000
1.7176721902598418e+18,-1.547377212541,9.11798904455,0.6488107910231998,1,15000000000
1.7176721904598418e+18,-3.743692451175,8.793396538100001,1.0550584944552,1,15000000000
1.7176721906598418e+18,-2.813347114515,9.262244063950002,2.223551101675,1,15000000000
1.7176721908598418e+18,-3.12916786195,8.589947113000001,3.40224499515,1,15000000000
1.7176721910598418e+18,-0.7575671309955001,8.527354774500001,4.775137550399999,1,15000000000
1.7176721912598418e+18,0.3180810470274999,6.377742416349999,6.047102485650001,1,15000000000
1.7176721914598418e+18,-0.56264247896,5.528887619000001,8.264074767850001,1,15000000000
1.7176721916598418e+18,-0.0384176101639999,4.4707006301500005,9.2627754596,1,15000000000
1.7176721918598418e+18,-2.4339311141600004,4.382286987299999,6.2739258039,1,15000000000
1.7176721920598418e+18,-3.298600524926999,-2.5837844925249995,6.5098801346,1,15000000000
1.7176721922598418e+18,-0.3145932998549999,-1.0392289123015002,11.17239189165,1,15000000000
1.7176721924598418e+18,1.079188316335,-2.893258438035,11.557952614,1,15000000000
1.7176721926598418e+18,0.59537191775,-3.84129698175,12.9581034845,1,15000000000
1.7176721928598418e+18,0.6239325256255001,-1.3418995056020002,9.6813425451,1,15000000000
1.7176721930598418e+18,-0.6348972244286502,1.7010027465449995,5.3408636169,1,15000000000
1.7176721932598418e+18,0.2675236815979999,-1.8803747406365,11.84111876675,1,15000000000
1.7176721934598418e+18,0.0807196426555,-3.2547342454000003,12.217002113499998,1,15000000000
1.7176721936598418e+18,-0.0704584808029999,-0.5465659103835,7.764817977800002,1,15000000000
1.7176721938598418e+18,-0.6189778290050001,0.4038077774275,6.7362768404,1,15000000000
1.7176721940598418e+18,0.1628538436816,-2.24821231845,12.744288117999998,1,15000000000
1.7176721942598418e+18,-0.1206715621891,-2.0283495256,12.0843704216,1,15000000000
1.7176721944598418e+18,-0.0858015747834499,-0.074372840835,5.66662369535,1,15000000000
1.7176721946598418e+18,0.335953880335,-0.041306602421,9.4128009789,1,15000000000
1.7176721948598418e+18,-0.179259727465,-2.8130327683000003,13.596099266,1,15000000000
1.7176721950598418e+18,0.0280441818265,-1.445102394105,9.551023545050002,1,15000000000
1.7176721952598418e+18,-0.3604130172659999,1.00022003168675,4.8038777847,1,15000000000
1.7176721954598418e+18,-0.290964935305,-1.626105995115,11.7098791803,1,15000000000
1.7176721956598418e+18,1.51150431053,-1.8737061081,12.551736030000002,1,15000000000
1.7176721958598418e+18,1.51809809881,-1.00684375767,10.010253570550002,1,15000000000
1.7176721960598418e+18,-0.482027618366,0.38958734892615,7.2433848038,1,15000000000
1.7176721962598418e+18,2.9219687347000005,1.340634635915,7.02086503595,1,15000000000
1.7176721964598418e+18,7.37723645795,4.120376632699999,4.706909431550001,1,15000000000
1.7176721966598418e+18,9.37351517545,5.267134437655501,4.9624729844,1,15000000000
1.7176721968598418e+18,6.076995323249999,5.488576446750001,1.3397365035745,1,15000000000
1.7176721970598418e+18,8.4544638523,6.94976289395,-3.27661873615,1,15000000000
1.7176721972598418e+18,3.886562851,1.6229775009440004,-9.17469113185,1,15000000000
1.7176721974598418e+18,1.786370223995,0.768793785115,-9.96531701665,1,15000000000
1.7176721976598418e+18,0.60149418637129,0.704667137165,-9.893346679799995,1,15000000000
1.7176721978598418e+18,0.4460011073504762,0.9011047145238094,-9.705460248714289,1,15000000000
1.7176721980598418e+18,0.214114746097,0.85134711458,-9.725859970099998,1,15000000000
1.7176721982598418e+18,0.42804986572,0.8907676391600001,-9.71486533345,1,15000000000
1.7176721984598418e+18,0.3455564117499999,0.883792144775,-9.74795402525,1,15000000000
1.7176721986598418e+18,0.33396302033,0.856032371515,-9.7487174379,1,15000000000
1.7176721988598418e+18,0.32580498505,0.8627608795149999,-9.72470736695,1,15000000000
1.7176721990598418e+18,0.3352428588949999,0.8478369140650001,-9.7470933152,1,15000000000
1.7176721992598418e+18,0.336155960085,0.8478443985,-9.73615106965,1,15000000000
1.7176721994598418e+18,0.33517549897,0.8497529296799999,-9.73726625055,1,15000000000
1.7176721996598418e+18,0.3368071060200001,0.8429720306449999,-9.739758567749998,1,15000000000
1.7176721998598418e+18,0.3354224853499999,0.847036079415,-9.740185180649998,1,15000000000
1.7176722000598418e+18,0.331687751765,0.8522078247149999,-9.73775273905,1,15000000000
1.7176722002598418e+18,0.329509780885,0.8511001281649999,-9.7330824508,1,15000000000
1.7176722004598418e+18,0.324300613405,0.846991172785,-9.7402525406,1,15000000000
1.7176722006598418e+18,0.325685234065,0.848562904355,-9.73865835575,1,15000000000
1.7176722008598418e+18,0.32584240722,0.8442443847700002,-9.7398932877,1,15000000000
1.7176722010598418e+18,0.329509780875,0.8443865890649999,-9.7357169725,1,15000000000
1.7176722012598418e+18,0.328387115475,0.838376586915,-9.74200389855,1,15000000000
1.7176722014598418e+18,0.317474807745,0.8473055190950001,-9.7371539841,1,15000000000
1.7176722016598418e+18,0.30994546509,0.8452622680600002,-9.741390174899998,1,15000000000
1.7176722018598418e+18,0.30664482879,0.85104025268,-9.736989326499998,1,15000000000
1.7176722020598418e+18,0.3036435699499999,0.8509205016999999,-9.739010124199998,1,15000000000
1.7176722022598418e+18,0.305978713985,0.85080075073,-9.74001303855,1,15000000000
1.7176722024598418e+18,0.29820986938,0.853802009595,-9.7374832993,1,15000000000
1.7176722066598418e+18,0.7360493774924999,0.99434474955,-10.4220173033,2,11800000000
1.7176722068598418e+18,4.532873840300001,1.9199898605050003,-7.8607909013000015,2,11800000000
1.7176722070598418e+18,8.6965179978,3.94714187615,-4.2601858979,2,11800000000
1.7176722072598418e+18,8.717496871649999,4.3160871505500005,-0.4531601486460001,2,11800000000
1.7176722074598418e+18,8.765786453250001,1.729930091795,2.222652969475,2,11800000000
1.7176722076598418e+18,8.582103424100001,1.037387741015,5.403388595600001,2,11800000000
1.7176722078598418e+18,3.1812221146000006,0.980670684805,8.182651588199999,2,11800000000
1.7176722080598418e+18,1.9765123214669995,-0.6342984695099999,9.758319969100002,2,11800000000
1.7176722082598418e+18,0.7425487191575237,-1.209342302595238,11.427536316190476,2,11800000000
1.7176722084598418e+18,0.8305927733655001,-2.3693254622500004,11.048352332,2,11800000000
1.7176722086598418e+18,-0.699862129207,0.042197250279,7.791754462849999,2,11800000000
1.7176722088598418e+18,-0.26440267183,1.0493329010797998,5.455787132349999,2,11800000000
1.7176722090598418e+18,0.2102677459939999,-1.5622038803250002,13.513291466999998,2,11800000000
1.7176722092598418e+18,0.243977645878,-1.77185790255,11.7225802694,2,11800000000
1.7176722094598418e+18,-0.0488359451199999,-0.1011970596915,5.121285232599999,2,11800000000
1.7176722096598418e+18,0.1562600555919999,-0.54244947049,10.4713472207,2,11800000000
1.7176722098598418e+18,0.480740295406,-1.48695536036,13.5631003875,2,11800000000
1.7176722100598418e+18,-0.3884796524056999,-1.0183847580097,7.151603164049999,2,11800000000
1.7176722102598418e+18,-0.7033049697550001,-0.9880578231435,7.29351555615,2,11800000000
1.7176722104598418e+18,-0.5883515167855,-2.3179972000000006,13.753796334,2,11800000000
1.7176722106598418e+18,-0.594361518866,-1.9293753434500005,10.8683441617,2,11800000000
1.7176722108598418e+18,-0.550734741219,0.1183214493044999,4.74640480035,2,11800000000
1.7176722110598418e+18,0.063602737457,-1.3951812057509998,10.48446743765,2,11800000000
1.7176722112598418e+18,0.2656450881795,-2.4953483963,13.719802024999998,2,11800000000
1.7176722114598418e+18,-0.3269126815984999,-0.642553802501,7.285829040449999,2,11800000000
1.7176722116598418e+18,-0.0274154891975,-0.25257726288,7.26517948195,2,11800000000
