"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.881666439E-4,-8.768765259E-1,3.427572327E0,9.505533142E0
9.465833311E-3,-7.505392456E-1,3.211870880E0,9.664502563E0
1.951983338E-2,-7.448510742E-1,3.104693756E0,9.476643219E0
2.957383334E-2,-8.322692871E-1,3.006198578E0,9.304950256E0
3.962783329E-2,-9.695338440E-1,2.865042114E0,9.343270569E0
4.968183336E-2,-1.053060150E0,2.769690399E0,9.401948547E0
5.973583332E-2,-1.062939606E0,2.770289154E0,9.310039673E0
6.978983339E-2,-1.038690033E0,2.851719818E0,9.062454529E0
7.984383334E-2,-1.061592407E0,2.929108887E0,8.661737823E0
8.989783330E-2,-1.181792450E0,2.940335541E0,8.234077148E0
9.995183337E-2,-1.290765839E0,2.886447601E0,7.988437958E0
1.100058333E-1,-1.464853821E0,2.769091644E0,7.834408264E0
1.200598333E-1,-1.599573669E0,2.643802185E0,7.581134949E0
1.301148334E-1,-1.830243988E0,2.386487274E0,7.349716187E0
1.401688333E-1,-2.157912598E0,1.729802856E0,7.180867310E0
1.502228334E-1,-2.171085205E0,1.354084167E0,7.132966919E0
1.602768333E-1,-2.262844391E0,9.949809265E-1,7.052284698E0
1.703308333E-1,-1.939067688E0,8.177494812E-1,7.040908356E0
1.803848334E-1,-8.566685486E-1,9.912387085E-1,7.416177979E0
1.904388333E-1,1.058448944E0,1.908231812E0,8.207881622E0
2.004928334E-1,2.521356812E0,2.020049286E0,9.032816162E0
2.105468333E-1,3.267555084E0,1.499431915E0,9.301956482E0
2.206008333E-1,3.166664886E0,9.921368408E-1,1.046593597E1
2.306548334E-1,2.415077820E0,5.607339478E-1,1.147558640E1
2.407088333E-1,1.284778290E0,2.200424194E-2,1.122889938E1
2.507628333E-1,3.257226562E-1,-1.032852173E-1,1.117141891E1
2.608178334E-1,5.462141418E-1,2.745291138E-1,1.057326279E1
2.708718333E-1,1.676064606E0,1.140777740E0,9.309440918E0
2.809258334E-1,2.511926422E0,2.222428436E0,7.592660980E0
2.909798333E-1,1.408271484E0,2.503543854E0,6.843169556E0
3.010338333E-1,2.552492065E0,3.071163483E0,1.033630554E1
3.110878334E-1,4.550836487E0,4.280199280E0,1.758468246E1
3.211418333E-1,5.038372650E0,5.228627014E0,1.342363541E1
3.311958334E-1,3.743565216E0,5.844446411E0,2.951711884E0
3.412498333E-1,1.735640717E0,5.955216064E0,2.685116272E0
3.513038333E-1,1.033600616E0,5.400319977E0,3.610491943E0
3.613578334E-1,1.242416382E0,4.650828552E0,4.994064789E0
3.714118333E-1,7.960446167E-1,4.857848053E0,7.327412567E0
3.814658333E-1,3.751199341E-1,5.027445374E0,6.966363373E0
3.915198334E-1,1.135089569E0,4.929998016E0,7.347321167E0
4.015748333E-1,1.672322388E0,4.601580963E0,7.838599548E0
4.116288334E-1,1.165177002E0,3.418291626E0,8.039781189E0
4.216828333E-1,6.477030945E-1,1.228944397E0,8.010891266E0
4.317368333E-1,3.487747192E-2,-5.682183838E-1,8.892557831E0
4.417908334E-1,3.517684937E-2,-6.237528992E-1,8.337661743E0
4.518448333E-1,-6.081852722E-1,4.956193542E-1,8.488697662E0
4.618988333E-1,-4.150868225E-1,7.577243042E-1,7.697742462E0
4.719528334E-1,4.602928162E-1,-3.951782227E-2,6.786287842E0
4.820068333E-1,6.183641052E-1,-2.911445618E-1,6.926995239E0
4.920608334E-1,4.369413757E-1,-4.469705200E-1,7.615862732E0
5.021148333E-1,-4.323010254E-1,-6.583309937E-1,8.280031586E0
5.121688333E-1,-1.125808868E0,-7.991880798E-1,8.709338837E0
5.222228334E-1,-1.080453186E0,-1.037193146E0,8.397088165E0
5.322768333E-1,-2.490820312E-1,-7.723937988E-1,8.517138519E0
5.423318334E-1,6.092330933E-1,3.745211792E-1,8.991801453E0
5.523858333E-1,3.295247498E0,1.680106201E0,1.088281906E1
5.624398333E-1,4.767286377E0,2.432591400E0,1.342468323E1
5.724938334E-1,2.395468597E0,2.607128448E0,9.880204010E0
5.825478333E-1,2.429597626E0,3.024460602E0,8.017178192E0
5.926018333E-1,2.749482422E0,3.499572601E0,8.456065521E0
6.026558334E-1,3.251388702E0,3.889362030E0,9.380093994E0
6.127098333E-1,4.318519592E0,4.556674347E0,9.615254974E0
6.227638334E-1,4.834945679E0,5.114264832E0,8.915310516E0
6.328178333E-1,5.131628723E0,5.919590149E0,7.868088226E0
6.428718333E-1,5.574857025E0,6.286327515E0,8.009244690E0
6.529262083E-1,6.354735260E0,6.750362549E0,9.097182312E0
6.629802083E-1,6.632108459E0,7.564519501E0,1.018392242E1
6.730342084E-1,7.492668915E0,8.341104584E0,1.093985046E1
6.830892083E-1,8.274493103E0,9.019493866E0,1.127171036E1
6.931432083E-1,8.703201599E0,9.355395355E0,1.222941879E1
7.031972083E-1,8.966204681E0,8.815168762E0,1.220037918E1
7.132512083E-1,9.489366760E0,8.635542297E0,1.224169327E1
7.233052084E-1,9.122030640E0,8.824449463E0,1.095901062E1
7.333592083E-1,8.354576569E0,9.468110962E0,9.408834229E0
7.434132083E-1,7.621999969E0,1.051159103E1,8.698860626E0
