"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.838458318E-3,1.183577776E-1,-5.550758913E-2,6.590293348E-2
1.782645832E-2,1.511581242E-1,-1.798930764E-1,6.952831894E-2
2.781345832E-2,2.006439120E-1,-2.314984798E-1,4.363680258E-2
3.780145833E-2,2.612982094E-1,-1.966499388E-1,-3.205938265E-3
4.778945833E-2,3.087256551E-1,-1.485732347E-1,-6.011312362E-3
5.777645833E-2,3.383600414E-1,-1.219154075E-1,-3.193927230E-3
6.776445833E-2,3.665887415E-1,-1.043854207E-1,-8.871787228E-3
7.775145833E-2,4.140957296E-1,-8.343365788E-2,-1.206853800E-2
8.773945831E-2,4.741556048E-1,-8.948756009E-2,-4.603582621E-2
9.772645833E-2,5.202283263E-1,-1.241860613E-1,-7.167764008E-2
1.077144583E-1,5.616455674E-1,-1.470663399E-1,-1.000954360E-1
1.177014583E-1,6.275307536E-1,-1.538744122E-1,-1.452299803E-1
1.276894583E-1,7.033885121E-1,-1.787350178E-1,-2.020157725E-1
1.376774583E-1,8.050903082E-1,-2.351631969E-1,-2.679589689E-1
1.476644583E-1,9.211367369E-1,-3.211726546E-1,-3.440087140E-1
1.576524583E-1,1.049344659E0,-3.537159562E-1,-4.461668134E-1
1.676394583E-1,1.187051415E0,-3.003962636E-1,-5.501864552E-1
1.776274583E-1,1.129860282E0,-1.158665940E-1,-6.440137029E-1
1.876144583E-1,9.640843868E-1,8.153085597E-3,-7.267554402E-1
1.976024583E-1,8.544647694E-1,-8.010138571E-2,-7.986412048E-1
2.075894583E-1,8.180788159E-1,-3.004081845E-1,-8.455511928E-1
2.175774583E-1,8.340505958E-1,-5.537542105E-1,-8.331357837E-1
2.275654583E-1,9.054206014E-1,-8.246874809E-1,-7.485855222E-1
2.375524583E-1,1.030825019E0,-1.001210928E0,-6.655743718E-1
2.475404583E-1,1.133949995E0,-1.120243669E0,-6.449316740E-1
2.575274583E-1,1.234174609E0,-1.229954362E0,-6.434593201E-1
2.675154583E-1,1.387606025E0,-1.388391614E0,-6.222517490E-1
2.775024583E-1,1.513492465E0,-1.618551254E0,-5.920169353E-1
2.874904583E-1,1.569685459E0,-1.796148896E0,-5.972535014E-1
2.974784583E-1,1.562498450E0,-1.801004887E0,-6.138924956E-1
3.074654583E-1,1.486658573E0,-1.692132950E0,-5.884321928E-1
3.174534583E-1,1.361270785E0,-1.512903452E0,-5.093778968E-1
3.274404583E-1,1.272718549E0,-1.402086139E0,-3.830258548E-1
